relative_path,classification,reason,depth,child_dirs,files,in_registry,prior_ledger,was_move_source,destination
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_r15/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_r15/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_r15/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_r15/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_r16/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_targetscore_r03,EMPTY_POLICY_CONTAINER,prior ledger 가 이 위치의 존재를 요구 (reports/data_pallet_cleanup/stage2a/move_transaction.jsonl),4,4,0,False,reports/data_pallet_cleanup/stage2a/move_transaction.jsonl,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_targetscore_r03/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_targetscore_r03/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_targetscore_r03/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx06_targetscore_r03/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx07_norm_r01/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx07_norm_r01/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx07_norm_r01/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx07_norm_r01/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_10_state_r01/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r01/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r01/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r01/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r01/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r02/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r02/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r02/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r02/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r03/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r03/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r03/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r03/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r04/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r04/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r04/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx09_norm_r04/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx10_context_image_space_r01/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx10_norm_r02/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx14_norm_r01/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx14_norm_r01/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx14_norm_r01/mask,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx14_norm_r01/rgb,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_seed7500_idx14_norm_r02/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/diagnostics/v2_scene_logic_probes/_v2_scene_logic_probe_supportfix_seed7500/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/failed/_v2_scene_logic_smoke20_seed7500_r11_failed_prefailclosed_20260726/labels,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/pilot,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,2,0,0,False,,False,
data/pallet/runs/production,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,2,0,0,False,,False,
data/pallet/runs/smoke/_stage2b_asset_smoke2_seed7200/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_stage2c1_portable_blend_smoke2_seed7210/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_stage2c2_final_layout_smoke2_seed7220/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_cpu_probe_g/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_cpu_probe_h/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_a/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_c/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_d/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_e/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_e/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_f/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_f/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_g_cpu/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_g_cpu/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_h_cpu/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_h_cpu/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_m_exact/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_m_exact/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_n_exact/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_n_exact/eda_phase5/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_final_n_exact/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_nodenoise_probe_i/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_nodenoise_probe_j/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r4/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r4/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r40/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r6/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r7/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r7/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r8,EMPTY_POLICY_CONTAINER,prior ledger 가 이 위치의 존재를 요구 (reports/data_pallet_cleanup/stage2a/move_transaction.jsonl),3,1,0,False,reports/data_pallet_cleanup/stage2a/move_transaction.jsonl,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r8/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_r9/eda/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_singlethread_probe_k/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_scene_logic_smoke20_seed7500_singlethread_probe_l/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_smoke20_9c_run1/eda_9c/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_smoke20_9c_run1/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
data/pallet/runs/smoke/_v2_smoke20_9c_run2/eda_9c/failure_examples,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,5,0,0,False,,False,
data/pallet/runs/smoke/_v2_smoke20_9c_run2/logs,EMPTY_PAYLOAD_SUBDIR,최종 구조 안의 빈 하위폴더 — 해당 항목/뼈대의 일부,4,0,0,False,,False,
