name,filepath_raw,resolved,exists,sha256
planter_box_01_metal-planter_box_01_rough,//..\..\..\distractors\library\medium\ph__planter_box_01\textures\planter_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__planter_box_01\textures\planter_box_01_arm_1k.jpg,True,b80b08f88166360af32a076082daaed820f0d364a5bef0acea651485017ccbd6
planter_box_01_nor_gl,//..\..\..\distractors\library\medium\ph__planter_box_01\textures\planter_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__planter_box_01\textures\planter_box_01_nor_gl_1k.jpg,True,7d2ad01fdfc8ea9e39af0ddc1db710380afad859dc3848302ff72d21a6e21a27
plastic_bottle_gallon_diff,//..\..\..\distractors\library\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_diff_1k.jpg,True,b763c4dd071baf9aa319eb3a94e8045614fa7f52404fda9e61c660164f8444f2
plastic_bottle_gallon_nor_gl,//..\..\..\distractors\library\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_nor_gl_1k.jpg,True,8cefc29b47a68200fa9c8b4330a6c76a9c21153d0e5e95ef45a4c45793d110a6
plastic_bottle_gallon_rough,//..\..\..\distractors\library\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_arm_1k.jpg,True,9586b0b81719f6a97213f59682822331e77dbf5291b29869413ee526b18403d4
plastic_broom_diff,//..\..\..\distractors\library\indoor\ph__plastic_broom\textures\plastic_broom_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__plastic_broom\textures\plastic_broom_diff_1k.jpg,True,fcffd470ca8e8dd126e072c6d5b0a604fbffc07ff38da442efcda50db29965e6
plastic_broom_metal-plastic_broom_rough,//..\..\..\distractors\library\indoor\ph__plastic_broom\textures\plastic_broom_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__plastic_broom\textures\plastic_broom_arm_1k.jpg,True,9d7bce015163853e93f9dd35f5299e8c351b3eaca8d0399fbaed05f89e845757
plastic_broom_nor_gl,//..\..\..\distractors\library\indoor\ph__plastic_broom\textures\plastic_broom_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__plastic_broom\textures\plastic_broom_nor_gl_1k.jpg,True,b5bed424a1f8347d839add0f329fb856ea02ced5929f7cdb4f558f7ae581552c
plastic_crate_01_diff,//..\..\..\distractors\library\small\ph__plastic_crate_01\textures\plastic_crate_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_crate_01\textures\plastic_crate_01_diff_1k.jpg,True,d9109a42e397e39bbd7f42976d93122dbd5ccdef8ff64bce353571e1c1b994f6
plastic_crate_01_metal-plastic_crate_01_rough,//..\..\..\distractors\library\small\ph__plastic_crate_01\textures\plastic_crate_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_crate_01\textures\plastic_crate_01_arm_1k.jpg,True,9a4af28d6fe8d5459a3c1a8706c0f8877221873ac9b83de580e6cfa63c3ecaa0
plastic_crate_01_nor_gl,//..\..\..\distractors\library\small\ph__plastic_crate_01\textures\plastic_crate_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_crate_01\textures\plastic_crate_01_nor_gl_1k.jpg,True,6f0c44778216d50672d6a23660b22dec8b96bb6e71518d699c24630c34cf9217
plastic_crate_03_diff,//..\..\..\distractors\library\small\ph__plastic_crate_03\textures\plastic_crate_03_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_crate_03\textures\plastic_crate_03_diff_1k.jpg,True,fb7f0b70da651e260aec7ee3506ecdc8aad62e65d2bf9341609e2a18749591bd
plastic_crate_03_nor_gl,//..\..\..\distractors\library\small\ph__plastic_crate_03\textures\plastic_crate_03_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_crate_03\textures\plastic_crate_03_nor_gl_1k.jpg,True,a7d01166ab720a51036e9390cb6aa2f8ef057b9d976062bf78205a089100e087
plastic_crate_03_rough,//..\..\..\distractors\library\small\ph__plastic_crate_03\textures\plastic_crate_03_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__plastic_crate_03\textures\plastic_crate_03_arm_1k.jpg,True,b102504f012af9f5b8d3e229a106f6cd74df485f3650558e03fad22b33147452
plastic_monobloc_chair_01_diff,//..\..\..\distractors\library\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_diff_1k.jpg,True,fdd1255a02bf684cfcff2eae75c0e3eea0db1fb5ecbfbd8c4f9beab8fd83ff6c
plastic_monobloc_chair_01_metal-plastic_monobloc_chair_01_rough,//..\..\..\distractors\library\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_arm_1k.jpg,True,78a67659a19a9df9efc0ef71789de0c949a727db62ade4c4c8887cd2c803c1a2
plastic_monobloc_chair_01_nor_gl,//..\..\..\distractors\library\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_nor_gl_1k.jpg,True,9ffa876b37d72ae1c0aed84d4dc1f62c956c844b3efec1f786f9080c10f63c9e
portable_generator_diff,//..\..\..\distractors\library\large\ph__portable_generator\textures\portable_generator_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__portable_generator\textures\portable_generator_diff_1k.jpg,True,32acc300105a2df2290d872889b24e1b29ff1ca2c56c0a0cf8fbba0c5966a063
portable_generator_metal-portable_generator_rough,//..\..\..\distractors\library\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,True,10236e967baddd90ec7d4ab68969b06fb419f98782a2796db94edc0249b0dad2
portable_generator_nor_gl,//..\..\..\distractors\library\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,True,8a868edab1a2f5ffa50b2b1680c2c342491b3eeeac443734178c445c7286c25d
portable_generator_spec,//..\..\..\distractors\library\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,True,acf30e81c367898eb846f353d77e404f6831ac23bf071e0e718fddb8881b86cb
portable_welding_cart_diff,//..\..\..\distractors\library\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,True,3efec798f2f63c7dc68bd22deee74d12de0453195ee7f568f9e171d848624208
portable_welding_cart_metal-portable_welding_cart_rough,//..\..\..\distractors\library\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,True,6b5036f5ff4d8aa1b25da4aeb504a92d1a29373e22299080b3186b6385b6504d
portable_welding_cart_nor_gl,//..\..\..\distractors\library\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,True,1ed87f8854486f3ba5fd426b1947584cdae3374e27f441ef46ef513fbfbc39a2
potted_plant_01_leaves_diff.png,//..\..\..\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,True,b73891a0a606e139d0fcdd9e6fe503cd1210be3fc9c55fbd033941288231ccaa
potted_plant_01_leaves_nor_gl.png,//..\..\..\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,True,2faa756e0ee2b8341c752b283b93599157bf56f4083a9f61b825cdfa0c7138ff
potted_plant_01_leaves_rough.png,//..\..\..\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,True,765e3bd1bfdad39dd0d1cd755eafd1f9f1d46cbbb6013988cbfd1197de27a1f9
potted_plant_01_pot_diff,//..\..\..\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,True,51c9d80e8abe585bd3dbcebe7cba1d3ed1a22b137c7cb66baf0e462c08dca312
potted_plant_01_pot_nor_gl,//..\..\..\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,True,ec02e51751e0822d229d48bea1373b06e2675c3725ff04fd1f87ac516719e620
potted_plant_01_pot_rough,//..\..\..\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,True,1256199fe3a88a0534bcd4c8bf141cfa9a28b68fce3f286193d0713796fd8561
power_box_01_diff,//..\..\..\distractors\library\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,True,845c425ebc0ded263a7d49909e2c26710dd6160da11c0ca44aebd723f4f6f168
power_box_01_metal-power_box_01_rough,//..\..\..\distractors\library\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,True,4601e901e2f7c1584ab5ecf65e0e192a99a4be86da505527f1622658e1b1e527
power_box_01_nor_gl,//..\..\..\distractors\library\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,True,199b6fe93776aa0934f7bc36d8c82f1b4db9be9243e82e0cb3727bbcf25d85f1
propane_tank_diff,//..\..\..\distractors\library\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,True,09ae9f12f41ed0c8c7fb8e22f16871727b9b6ed7e06cde98ec9b8052395f46a4
propane_tank_metal-propane_tank_rough,//..\..\..\distractors\library\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,True,c56b34618f8d3a2681f559e66bbd4616010ba092b8266ee4249940e1dfecf820
propane_tank_nor_gl,//..\..\..\distractors\library\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,True,e17827f800150fb069dbe36ff4464eaf9f8c4d2d4608f1cc87a48dea0fe3d8f0
russian_food_cans_01_diff,//..\..\..\distractors\library\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,True,e146ea577102e36c58a2a1445b7b140e2b57f8047049a9182d5d60e174b6a8da
russian_food_cans_01_metallic-russian_food_cans_01_rough,//..\..\..\distractors\library\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,True,1f22207ed5e6bb9ae5c887a7bee1d1ec7ea8365f5ebc3671e71bda0b57dbbf67
russian_food_cans_01_nor_gl,//..\..\..\distractors\library\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,True,b4d24b5704dd114f244e4ba1c18051e4279372427762cff65d6915888ffe9d69
sledgehammer_01_diff,//..\..\..\distractors\library\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,True,7da22edba16c2bc18d4ff82b475adf016714e5780c119fa79245bb64aa728c52
sledgehammer_01_metal-sledgehammer_01_rough,//..\..\..\distractors\library\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,True,4b232405acdf35d8b2fa9a498d10df8f159c4f88f4c0ec8931b045a39ceea385
sledgehammer_01_nor_gl,//..\..\..\distractors\library\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,True,876cb4773511179ce459e73ea85fbdaf2639c7edab0bb56220650c50156ecfb9
steel_frame_shelves_01_diff,//..\..\..\distractors\library\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,True,85e205b334e15e05bec9b02be1258da6ab949ae908aa57e0bee6b94ba45b4415
steel_frame_shelves_01_metal-steel_frame_shelves_01_rough,//..\..\..\distractors\library\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,True,858629eeaa8f68ddb4fc1a813afe6ed988ded3d6d49184ec45a14611760f0bb3
steel_frame_shelves_01_nor_gl,//..\..\..\distractors\library\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,True,2a67ed7dd4f53c3e225396e6381992b768fe58b5261be703d540678e366e46ed
steel_frame_shelves_02_diff,//..\..\..\distractors\library\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_diff_1k.jpg,True,2b41f59f3fbc6464e10ce11ee17c80f35173de8321865e4c4a966c55f5898f15
steel_frame_shelves_02_metal-steel_frame_shelves_02_rough,//..\..\..\distractors\library\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_arm_1k.jpg,True,7fbcad4858018270eec05cbcdfec886adf4de39a057a8fc15a3c1d1d009f0307
steel_frame_shelves_02_nor_gl,//..\..\..\distractors\library\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_nor_gl_1k.jpg,True,c0033947364a267d17307943df975bc9d81268b51532c73340dd0bf45d204990
steel_frame_shelves_03_diff,//..\..\..\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_diff_1k.jpg,True,1bbaf63d2905ddfa94a83c9aa1fe01ec8d867c0b073308cc02821ae624e31b9a
steel_frame_shelves_03_drawers_diff,//..\..\..\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_diff_1k.jpg,True,5128e44871e33eebe494fe93fba2c572b9a7970d37864ae294c6d25fc59064eb
steel_frame_shelves_03_drawers_nor_gl,//..\..\..\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_nor_gl_1k.jpg,True,e686d0d595eca83cc6ef2186cd199c2d2dde5729788f607e2b1f996d133415af
steel_frame_shelves_03_drawers_rough,//..\..\..\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_arm_1k.jpg,True,cfa78c59c402b8aa26e200a9993ffd260cebbb1b7768cc9a6f8c5c0c0b28ca6e
steel_frame_shelves_03_metal-steel_frame_shelves_03_rough,//..\..\..\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_arm_1k.jpg,True,9cbeebb818f340837554f59a46cd482e4a7ed6bf3fb7eb0a4707fe775473ad32
steel_frame_shelves_03_nor_gl,//..\..\..\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_nor_gl_1k.jpg,True,0e069fedd3573fe09096d766ca950e79903e8f971baaf6078ac7326d3c3dcfc8
street_lamp_01_diff,//..\..\..\distractors\library\road\ph__street_lamp_01\textures\street_lamp_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__street_lamp_01\textures\street_lamp_01_diff_1k.jpg,True,3e9d3471b33eb1f8075ed741c2b1932103598626d057ca12ef38005ea5fcb165
street_lamp_01_metal-street_lamp_01_rough,//..\..\..\distractors\library\road\ph__street_lamp_01\textures\street_lamp_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__street_lamp_01\textures\street_lamp_01_arm_1k.jpg,True,4b5487a6c7ee300c3cf5449629e01c35409e5c7ac1695edb9fe69d4821853c7c
street_lamp_01_nor_gl,//..\..\..\distractors\library\road\ph__street_lamp_01\textures\street_lamp_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__street_lamp_01\textures\street_lamp_01_nor_gl_1k.jpg,True,172af0fd7ed4999e9f520b9f56e1f357a6dba87adbd7b8aa87e0a0b95840c63d
texture.png,//..\..\..\distractors\library\small\gso__Clue_Board_Game_Classic_Edition\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Clue_Board_Game_Classic_Edition\materials\textures\texture.png,True,e99af593a7bdecb608289d39d1815c54c4ed9925a196565ccfab44f32cec44e6
texture.png.001,//..\..\..\distractors\library\small\gso__CoQ10\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__CoQ10\materials\textures\texture.png,True,16422a6e7306579fb1848ab10360f5fb52c29461e69e85c22fe7712689b0c43e
texture.png.002,//..\..\..\distractors\library\small\gso__Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box\materials\textures\texture.png,True,6b01db3e21054400ac1c1b8e4a0831db73bf9817cd7e087e644d0af512695aab
texture.png.003,//..\..\..\distractors\library\small\gso__DPC_Handmade_Hat_Brown\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__DPC_Handmade_Hat_Brown\materials\textures\texture.png,True,a4388225500bf97976c86295738d63e2bedb963de7363de98c568d1cb488ca1d
texture.png.004,//..\..\..\distractors\library\small\gso__DPC_tropical_Trends_Hat\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__DPC_tropical_Trends_Hat\materials\textures\texture.png,True,2eaf13ddc63e9a391a5fa8923dbd70948f289a16ab24944b5468744e149f5cb2
texture.png.005,//..\..\..\distractors\library\small\gso__Digital_Camo_Double_Decker_Lunch_Bag\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Digital_Camo_Double_Decker_Lunch_Bag\materials\textures\texture.png,True,2cd9ed5d0693257fbfb081395b6c6f54e9850d6ec3acdafe446d98359723c320
texture.png.006,//..\..\..\distractors\library\small\gso__Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g\materials\textures\texture.png,True,be1688162c7a0baa3bf1e0da71257632d804b4a98d3c8eed1fb75270aaaeb03f
texture.png.007,//..\..\..\distractors\library\small\gso__Hasbro_Monopoly_Hotels_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Hasbro_Monopoly_Hotels_Game\materials\textures\texture.png,True,da17ac27c8dcac59f89de889861724333ffcbb501f71fa3d7eb0c61f2e2421a3
texture.png.008,//..\..\..\distractors\library\small\gso__Jansport_School_Backpack_Blue_Streak\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Jansport_School_Backpack_Blue_Streak\materials\textures\texture.png,True,63fb44985112382ed53e394e703b96be060aaf7aa8432b4f63f77144f74d27d0
texture.png.009,//..\..\..\distractors\library\small\gso__KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces\materials\textures\texture.png,True,ffcee7b1ff5d3e2002bf425df78f6b7c6d8134cee3df211d5292ad27fbfaa077
texture.png.010,//..\..\..\distractors\library\small\gso__Mens_Striper_Sneaker_in_White_rnp8HUli59Y\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Mens_Striper_Sneaker_in_White_rnp8HUli59Y\materials\textures\texture.png,True,67e6dac0c93f9f9c32f6f2a2f388883a68654a63108667586a540b20921b32b1
texture.png.011,//..\..\..\distractors\library\small\gso__Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz\materials\textures\texture.png,True,d6732861e536bef5aff7804cc64fe95f81f8eaba68ae92e4318bd1b1af8387b1
texture.png.012,//..\..\..\distractors\library\small\gso__Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister\materials\textures\texture.png,True,a97e1efb1f35941ae27520106d9f7fed67838bdc0c11cf33c4ab92cbbd800cf8
texture.png.013,//..\..\..\distractors\library\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack\materials\textures\texture.png,True,3a6f2f860b026acaa83a4b91e20af191ffe78c9dd6c1a818d945171cdeec893c
texture.png.014,//..\..\..\distractors\library\small\gso__Organic_Whey_Protein_Vanilla\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Organic_Whey_Protein_Vanilla\materials\textures\texture.png,True,505ea8e1a0cbb3fe32df01f9c56746082b4570832625e36c0d6f48308aa2dcb0
texture.png.015,//..\..\..\distractors\library\small\gso__Timberland_Mens_Earthkeepers_Newmarket_6Inch_Cupsole_Boot\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Timberland_Mens_Earthkeepers_Newmarket_6Inch_Cupsole_Boot\materials\textures\texture.png,True,4f3f06bf85bcdbbdad8f9a1afaebe77f39ca3fc020ef35a5371ee6baae85658a
texture.png.016,//..\..\..\distractors\library\small\gso__Twinlab_100_Whey_Protein_Fuel_Chocolate\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Twinlab_100_Whey_Protein_Fuel_Chocolate\materials\textures\texture.png,True,0dde90374a1c8b44fa73e08555f25199bfe62a985577003608d8401536d8d044
texture.png.017,//..\..\..\distractors\library\small\gso__UGG_Classic_Tall_Womens_Boots_Chestnut_7\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__UGG_Classic_Tall_Womens_Boots_Chestnut_7\materials\textures\texture.png,True,8f272ef27ea9e09cc965538353b81613427b8e37d93936de927445819799998b
