datablock_type,datablock_name,filepath_raw,abspath,is_relative,is_packed,exists,inside_blender_scene_directory,inside_data_pallet,intended_move_source,expected_destination,migration_safe_without_blend_rewrite,verdict,reason,extra
Image,texture.png.055,//..\distractors\small\gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.056,//..\distractors\small\gso__Balderdash_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Balderdash_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.057,//..\distractors\small\gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.058,//..\distractors\small\gso__Brother_Ink_Cartridge_Magenta_LC75M\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Brother_Ink_Cartridge_Magenta_LC75M\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.059,//..\distractors\small\gso__Canon_Pixma_Ink_Cartridge_251_M\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Canon_Pixma_Ink_Cartridge_251_M\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.060,//..\distractors\small\gso__Clorox_Premium_Choice_Gloves_SM_1_pair\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Clorox_Premium_Choice_Gloves_SM_1_pair\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.061,//..\distractors\small\gso__Cole_Hardware_Hammer_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Cole_Hardware_Hammer_Black\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.062,//..\distractors\small\gso__Craftsman_Grip_Screwdriver_Phillips_Cushion\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Craftsman_Grip_Screwdriver_Phillips_Cushion\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.063,//..\distractors\small\gso__Crayola_Crayons_24_count\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Crayola_Crayons_24_count\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.064,//..\distractors\small\gso__Crayola_Washable_Sidewalk_Chalk_16_pack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Crayola_Washable_Sidewalk_Chalk_16_pack\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.065,//..\distractors\small\gso__Creatine_Monohydrate\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Creatine_Monohydrate\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.066,//..\distractors\small\gso__Crosley_Alarm_Clock_Vintage_Metal\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Crosley_Alarm_Clock_Vintage_Metal\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.067,//..\distractors\small\gso__Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.068,//..\distractors\small\gso__DPC_Thinsulate_Isolate_Gloves_Brown\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__DPC_Thinsulate_Isolate_Gloves_Brown\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.069,//..\distractors\small\gso__Epson_273XL_Ink_Cartridge_Magenta\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Epson_273XL_Ink_Cartridge_Magenta\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.070,//..\distractors\small\gso__Fisher_price_Classic_Toys_Buzzy_Bee\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Fisher_price_Classic_Toys_Buzzy_Bee\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.071,//..\distractors\small\gso__Folic_Acid\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Folic_Acid\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.072,//..\distractors\small\gso__Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.073,//..\distractors\small\gso__Frozen_Scrabble_Jr\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Frozen_Scrabble_Jr\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.074,//..\distractors\small\gso__Gigabyte_GA78LMTUSB3_50_Motherboard_Micro_ATX_Socket_AM3\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Gigabyte_GA78LMTUSB3_50_Motherboard_Micro_ATX_Socket_AM3\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.075,//..\distractors\small\gso__Google_Cardboard_Original_package\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Google_Cardboard_Original_package\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.076,//..\distractors\small\gso__Hasbro_Trivial_Pursuit_Family_Edition_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Hasbro_Trivial_Pursuit_Family_Edition_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.077,//..\distractors\small\gso__HeavyDuty_Flashlight\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__HeavyDuty_Flashlight\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.078,//..\distractors\small\gso__House_of_Cards_The_Complete_First_Season_4_Discs_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__House_of_Cards_The_Complete_First_Season_4_Discs_DVD\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.079,//..\distractors\small\gso__Hyaluronic_Acid\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Hyaluronic_Acid\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.080,//..\distractors\small\gso__HyperX_Cloud_II_Headset_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__HyperX_Cloud_II_Headset_Red\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.081,//..\distractors\small\gso__JBL_Charge_Speaker_portable_wireless_wired_Green\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__JBL_Charge_Speaker_portable_wireless_wired_Green\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.082,//..\distractors\small\gso__Justified_The_Complete_Fourth_Season_3_Discs_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Justified_The_Complete_Fourth_Season_3_Discs_DVD\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.083,//..\distractors\small\gso__Kanex_MultiSync_Wireless_Keyboard\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Kanex_MultiSync_Wireless_Keyboard\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.084,//..\distractors\small\gso__LEGO_Bricks_More_Creative_Suitcase\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_Bricks_More_Creative_Suitcase\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.085,//..\distractors\small\gso__LEGO_City_Advent_Calendar\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_City_Advent_Calendar\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.086,//..\distractors\small\gso__LEGO_Duplo_Build_and_Play_Box_4629\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_Duplo_Build_and_Play_Box_4629\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.087,//..\distractors\small\gso__LEGO_Star_Wars_Advent_Calendar\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_Star_Wars_Advent_Calendar\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.088,//..\distractors\small\gso__Little_Debbie_Chocolate_Cupcakes_8_ct\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Little_Debbie_Chocolate_Cupcakes_8_ct\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.089,//..\distractors\small\gso__Little_Debbie_Cloud_Cakes_10_ct\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Little_Debbie_Cloud_Cakes_10_ct\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.090,//..\distractors\small\gso__Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.091,//..\distractors\small\gso__Mario_Party_9_Wii_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Mario_Party_9_Wii_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.092,//..\distractors\small\gso__Markings_Letter_Holder\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Markings_Letter_Holder\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.093,//..\distractors\small\gso__Mastic_Gum\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Mastic_Gum\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.094,//..\distractors\small\gso__My_Monopoly_Board_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__My_Monopoly_Board_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.095,//..\distractors\small\gso__Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.096,//..\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.097,//..\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.098,//..\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.099,//..\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.100,//..\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.101,//..\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.102,//..\distractors\small\gso__Organic_Whey_Protein_Unflavored\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Unflavored\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.103,//..\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.104,//..\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.105,//..\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.106,//..\distractors\small\gso__Pony_C_Clamp_1440\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pony_C_Clamp_1440\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.107,//..\distractors\small\gso__Poppin_File_Sorter_Blue\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_Blue\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.108,//..\distractors\small\gso__Poppin_File_Sorter_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_White\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.109,//..\distractors\small\gso__Quercetin_500\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Quercetin_500\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.110,//..\distractors\small\gso__Razer_Abyssus_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Razer_Abyssus_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.111,//..\distractors\small\gso__Razer_Kraken_Pro_headset_Full_size_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Razer_Kraken_Pro_headset_Full_size_Black\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.112,//..\distractors\small\gso__Razer_Taipan_Black_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Razer_Taipan_Black_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.113,//..\distractors\small\gso__ReadytoUse_Rolled_Fondant_Pure_White_24_oz_box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__ReadytoUse_Rolled_Fondant_Pure_White_24_oz_box\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.114,//..\distractors\small\gso__Rexy_Glove_Heavy_Duty_Large\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Rexy_Glove_Heavy_Duty_Large\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.115,//..\distractors\small\gso__Samsung_CLTC406S_Toner_Cartridge_Cyan_1pack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Samsung_CLTC406S_Toner_Cartridge_Cyan_1pack\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.116,//..\distractors\small\gso__Seagate_1TB_Backup_Plus_portable_drive_Blue\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Seagate_1TB_Backup_Plus_portable_drive_Blue\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.117,//..\distractors\small\gso__Shurtape_Gaffers_Tape_Silver_2_x_60_yd\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Shurtape_Gaffers_Tape_Silver_2_x_60_yd\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.118,//..\distractors\small\gso__Sonny_School_Bus\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Sonny_School_Bus\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.119,//..\distractors\small\gso__Sorry_Sliders_Board_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Sorry_Sliders_Board_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.120,//..\distractors\small\gso__Super_Mario_3D_World_Wii_U_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Super_Mario_3D_World_Wii_U_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.121,//..\distractors\small\gso__Supernatural_Ouija_Board_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Supernatural_Ouija_Board_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.122,//..\distractors\small\gso__Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.123,//..\distractors\small\gso__Tetris_Link_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Tetris_Link_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.124,//..\distractors\small\gso__Twinlab_100_Whey_Protein_Fuel_Vanilla\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Twinlab_100_Whey_Protein_Fuel_Vanilla\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
