source,case_id,proposal_index,usable_slot,case_outcome,order,stage,proposal_object,canonical_key,duplicate_geometry,reject_reason,score,score_accept,abs_error,accept_threshold_abs_error,score_margin,abs_score_gap,blocking_conditions,unknown_conditions,is_near_miss,hard_reject,object_visible_pixels,occluder_side_match,candidate_G1_pass,candidate_G2_pass,object_screen_gap_px
smoke100b,smoke100b:79,79,35,rejected,20,primary,Dist_metal_jerrycan,c9b6d0460dc0b32e,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,21,primary,Dist_metal_jerrycan,3a06202f7020b136,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,22,prealign-primary,Dist_metal_jerrycan,23c006c128a4218d,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,23,prealign-primary,Dist_metal_jerrycan,7409567ddb4191e6,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,24,preprobe,Dist_old_tyre,2b1753154186deba,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,25,primary,Dist_old_tyre,5ef0d50c75e794d6,False,score_callback,-1.5332387110775123,False,0.1658813642859568,0.12,-0.045881364285956794,0.045881364285956794,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,25.047475068474654
smoke100b,smoke100b:79,79,35,rejected,26,primary,Dist_old_tyre,cfde225e401bf4b9,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,27,primary,Dist_old_tyre,170a0a8b83aa2c14,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,28,primary,Dist_old_tyre,506d3144bbd2f661,False,score_callback,-1.5332387132353467,False,0.1658813642859568,0.12,-0.045881364285956794,0.045881364285956794,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,25.047475560460867
smoke100b,smoke100b:79,79,35,rejected,29,primary,Dist_old_tyre,2b1753154186deba,True,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,30,primary,Dist_old_tyre,88759f77352f65b9,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,31,primary,Dist_old_tyre,d2425094bb8d4fdf,False,score_callback,-1.5332387153931812,False,0.1658813642859568,0.12,-0.045881364285956794,0.045881364285956794,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,25.047476052447166
smoke100b,smoke100b:79,79,35,rejected,32,primary,Dist_old_tyre,ae5b2e9afa0b32e9,False,score_callback,-1.4263549864235303,False,0.1658813642859568,0.12,-0.045881364285956794,0.045881364285956794,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,0.6779858473667701
smoke100b,smoke100b:79,79,35,rejected,33,primary,Dist_old_tyre,3350ff08fd51def6,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,34,prealign-primary,Dist_old_tyre,e97657dc3d8e46d3,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:79,79,35,rejected,35,prealign-primary,Dist_old_tyre,7dd12582ed122424,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,0,preprobe,Dist_Shelf_01,f616418672cf2058,False,score_callback,-1.5893074125041666,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,7.841781921550023
smoke100b,smoke100b:80,80,35,rejected,1,target-seed,Dist_Shelf_01,8e3452ba0e6b584a,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,2,target-seed,Dist_Shelf_01,13501f8d2f4e91d7,False,score_callback,-1.552103876822227,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,1.4799773199383992
smoke100b,smoke100b:80,80,35,rejected,3,target-seed,Dist_Shelf_01,3f140f38a2a1985b,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,4,target-seed,Dist_Shelf_01,2fbae5c90ac04ad7,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,5,target-seed,Dist_Shelf_01,7d1eb18a4347ff27,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,6,target-seed,Dist_Shelf_01,70c424917e4f4eb9,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,7,target-seed,Dist_Shelf_01,b1209faf18dede32,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,8,target-seed,Dist_Shelf_01,b53e265318b46856,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,9,primary,Dist_Shelf_01,c8b250f91dfb2fb6,False,score_callback,-1.57824402918953,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,5.949943374747221
smoke100b,smoke100b:80,80,35,rejected,10,primary,Dist_Shelf_01,09efe724e9efc665,False,score_callback,-1.5594714230612592,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,2.739827726812848
smoke100b,smoke100b:80,80,35,rejected,11,primary,Dist_Shelf_01,e3d6c59774de5dbf,False,score_callback,-1.4242969919103068,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,1,False,True,False,1.0
smoke100b,smoke100b:80,80,35,rejected,12,primary,Dist_Shelf_01,a4b5450a958a1415,False,score_callback,-1.6091778779167263,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,11.239631507097727
smoke100b,smoke100b:80,80,35,rejected,13,primary,Dist_Shelf_01,f616418672cf2058,True,score_callback,-1.5893074125041666,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,7.841781921550023
smoke100b,smoke100b:80,80,35,rejected,14,primary,Dist_Shelf_01,280f19cc4f6ff228,False,score_callback,-1.5707990324609533,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,4.676848934160574
smoke100b,smoke100b:80,80,35,rejected,15,primary,Dist_Shelf_01,114ceaba60cfdc83,False,score_callback,-1.6401117319611567,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,16.529320548695352
smoke100b,smoke100b:80,80,35,rejected,16,primary,Dist_Shelf_01,2921a64a9e9d38e1,False,score_callback,-1.619143408725947,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,12.94373727547449
smoke100b,smoke100b:80,80,35,rejected,17,primary,Dist_Shelf_01,a6d8517f2b8f5fcc,False,score_callback,-1.599612413979075,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,9.603937173759391
smoke100b,smoke100b:80,80,35,rejected,18,prealign-primary,Dist_Shelf_01,a73d41fbe4b6761d,False,score_callback,-1.556459803971645,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,2.2248408624888327
smoke100b,smoke100b:80,80,35,rejected,19,prealign-primary,Dist_Shelf_01,9cca54f4f5b91b17,False,score_callback,-1.5728836078533717,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,5.033311326264112
smoke100b,smoke100b:80,80,35,rejected,20,preprobe,Dist_chinese_screen_panels,3480a51b24f73574,False,score_callback,-1.5434490386939324,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,0.0
smoke100b,smoke100b:80,80,35,rejected,21,target-seed,Dist_chinese_screen_panels,fee45d3640eb477a,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,22,target-seed,Dist_chinese_screen_panels,7049d9e78d3f6c5d,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,23,target-seed,Dist_chinese_screen_panels,3337baf6fc56c216,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,24,target-seed,Dist_chinese_screen_panels,f051d6c5886ae04d,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,25,target-seed,Dist_chinese_screen_panels,c4c6837ec329f3be,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,26,target-seed,Dist_chinese_screen_panels,794b662661fc3e1f,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,27,target-seed,Dist_chinese_screen_panels,a2a70397f0790b67,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,28,target-seed,Dist_chinese_screen_panels,f609720f15a59924,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,29,primary,Dist_chinese_screen_panels,f2a9ef34c844b6b7,False,score_callback,-1.5156712609161547,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,0.0
smoke100b,smoke100b:80,80,35,rejected,30,primary,Dist_chinese_screen_panels,9a252c23f0126d4d,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,31,primary,Dist_chinese_screen_panels,0b494050eb443b2b,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,32,primary,Dist_chinese_screen_panels,86a8ed9f79254105,False,score_callback,-1.5588238224291606,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,2.629088018724019
smoke100b,smoke100b:80,80,35,rejected,33,primary,Dist_chinese_screen_panels,3480a51b24f73574,True,score_callback,-1.5434490386939324,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,0.0
smoke100b,smoke100b:80,80,35,rejected,34,primary,Dist_chinese_screen_panels,6db6348a684f1e6b,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,35,primary,Dist_chinese_screen_panels,bcf3665b4b93dfe1,False,score_callback,-1.5877198907140997,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,7.570315695448585
smoke100b,smoke100b:80,80,35,rejected,36,primary,Dist_chinese_screen_panels,1c8e0e4062e75b3b,False,score_callback,-1.569827954276501,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,4.510794564619204
smoke100b,smoke100b:80,80,35,rejected,37,primary,Dist_chinese_screen_panels,590b142883950663,False,score_callback,-1.5530868806933407,False,0.4392823720272658,0.12,-0.3192823720272658,0.3192823720272658,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,1.6480709818987975
smoke100b,smoke100b:80,80,35,rejected,38,prealign-primary,Dist_chinese_screen_panels,b900c71d9578bc68,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,39,prealign-primary,Dist_chinese_screen_panels,621a66669b85410e,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:80,80,35,rejected,40,preprobe,Dist_utility_box_01,ad939c462374b92a,False,score_callback,-0.3703168547858865,False,0.3703168547858865,0.12,-0.2503168547858865,0.2503168547858865,target_error_ok,,True,False,13,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,41,target-seed,Dist_utility_box_01,c860b54c51e61da4,False,score_callback,-0.18066168237209335,False,0.18066168237209335,0.12,-0.06066168237209335,0.06066168237209335,target_error_ok,,True,False,90,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,42,target-seed,Dist_utility_box_01,690c460323433470,False,score_callback,-0.24962719961347268,False,0.24962719961347268,0.12,-0.1296271996134727,0.1296271996134727,target_error_ok,,True,False,53,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,43,target-seed,Dist_utility_box_01,acabf999df23bd63,False,score_callback,-0.21514444099278301,False,0.21514444099278301,0.12,-0.09514444099278302,0.09514444099278302,target_error_ok,,True,False,72,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,44,target-seed,Dist_utility_box_01,77786eee9de873a2,False,score_callback,-0.12893754444105887,False,0.12893754444105887,0.12,-0.008937544441058876,0.008937544441058876,target_error_ok,,True,False,110,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,45,target-seed,Dist_utility_box_01,c9c471bfb79a90ec,False,score_callback,-0.21514444099278301,False,0.21514444099278301,0.12,-0.09514444099278302,0.09514444099278302,target_error_ok,,True,False,73,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,46,target-seed,Dist_utility_box_01,adf6a6a13dd4364f,False,score_callback,-0.14617892375140373,False,0.14617892375140373,0.12,-0.026178923751403738,0.026178923751403738,target_error_ok,,True,False,107,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,47,target-seed,Dist_utility_box_01,5756a43b7247a813,False,score_callback,-0.14617892375140373,False,0.14617892375140373,0.12,-0.026178923751403738,0.026178923751403738,target_error_ok,,True,False,107,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,48,target-seed,Dist_utility_box_01,f2676688bc77d9b9,False,score_callback,-0.18066168237209335,False,0.18066168237209335,0.12,-0.06066168237209335,0.06066168237209335,target_error_ok,,True,False,85,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,49,gate-overlap-refine,Dist_utility_box_01,6f747988dc96f2c1,False,score_callback,-0.3358340961651968,False,0.3358340961651968,0.12,-0.21583409616519683,0.21583409616519683,target_error_ok,,True,False,21,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,50,gate-overlap-refine,Dist_utility_box_01,ed3becac1e48726c,False,score_callback,-0.31859271685485197,False,0.31859271685485197,0.12,-0.19859271685485197,0.19859271685485197,target_error_ok,,True,False,28,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,51,gate-overlap-refine,Dist_utility_box_01,a25c0ab41e5a2b93,False,score_callback,-0.2841099582341623,False,0.2841099582341623,0.12,-0.1641099582341623,0.1641099582341623,target_error_ok,,True,False,37,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,52,gate-overlap-refine,Dist_utility_box_01,09599ae51f392169,False,score_callback,-0.2668685789238175,False,0.2668685789238175,0.12,-0.1468685789238175,0.1468685789238175,target_error_ok,,True,False,44,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,53,gate-overlap-refine,Dist_utility_box_01,aecb6b93824583ed,False,score_callback,-0.24962719961347268,False,0.24962719961347268,0.12,-0.1296271996134727,0.1296271996134727,target_error_ok,,True,False,53,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,54,gate-overlap-refine,Dist_utility_box_01,75b03e980becd64d,False,score_callback,-0.23238582030312785,False,0.23238582030312785,0.12,-0.11238582030312785,0.11238582030312785,target_error_ok,,True,False,59,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,55,gate-overlap-refine,Dist_utility_box_01,ac8d8b67214000fc,False,score_callback,-0.31859271685485197,False,0.31859271685485197,0.12,-0.19859271685485197,0.19859271685485197,target_error_ok,,True,False,28,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,56,gate-overlap-refine,Dist_utility_box_01,2dcac4320ce31ad1,False,score_callback,-0.2668685789238175,False,0.2668685789238175,0.12,-0.1468685789238175,0.1468685789238175,target_error_ok,,True,False,45,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,57,gate-overlap-refine,Dist_utility_box_01,cede44a4f0be0bfb,False,score_callback,-0.23238582030312785,False,0.23238582030312785,0.12,-0.11238582030312785,0.11238582030312785,target_error_ok,,True,False,60,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,58,gate-overlap-refine,Dist_utility_box_01,0c75e5790b0d05a2,False,score_callback,-0.19790306168243818,False,0.19790306168243818,0.12,-0.07790306168243818,0.07790306168243818,target_error_ok,,True,False,76,True,True,True,0.0
smoke100b,smoke100b:80,80,35,rejected,59,gate-overlap-refine,Dist_utility_box_01,36271de3a69d8072,False,score_callback,-0.16342030306174854,False,0.16342030306174854,0.12,-0.043420303061748544,0.043420303061748544,target_error_ok,,True,False,93,True,True,True,0.0
smoke100b,smoke100b:91,91,39,rejected,0,preprobe,Dist_utility_box_01,32d1a8461d055ee7,False,score_callback,-1.059357218037325,False,0.7051905513706582,0.12,-0.5851905513706582,0.5851905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,702,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,1,target-seed,Dist_utility_box_01,6c1d2a623d86e9e7,False,score_callback,-0.911357218037325,False,0.6571905513706583,0.12,-0.5371905513706583,0.5371905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,688,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,2,target-seed,Dist_utility_box_01,85dac1d9eaa5b094,False,score_callback,-0.919357218037325,False,0.6651905513706583,0.12,-0.5451905513706583,0.5451905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,695,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,3,target-seed,Dist_utility_box_01,842a0e7f3c900bcf,False,score_callback,-0.911357218037325,False,0.6571905513706583,0.12,-0.5371905513706583,0.5371905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,695,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,4,target-seed,Dist_utility_box_01,84369c5bc8013dd5,False,score_callback,-0.911357218037325,False,0.6571905513706583,0.12,-0.5371905513706583,0.5371905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,682,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,5,target-seed,Dist_utility_box_01,7f0772192bcd53bd,False,score_callback,-0.8313572180373249,False,0.5771905513706582,0.12,-0.4571905513706582,0.4571905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,648,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,6,target-seed,Dist_utility_box_01,3a34016c8277f55f,False,score_callback,-1.083357218037325,False,0.7291905513706582,0.12,-0.6091905513706583,0.6091905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,699,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,7,target-seed,Dist_utility_box_01,3c34ce68969279f6,False,score_callback,-1.067357218037325,False,0.7131905513706582,0.12,-0.5931905513706582,0.5931905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,731,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,8,target-seed,Dist_utility_box_01,ca0f54feb18f1991,False,score_callback,-1.059357218037325,False,0.7051905513706582,0.12,-0.5851905513706582,0.5851905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,717,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,9,primary,Dist_utility_box_01,77441bfcbc76d96f,False,score_callback,-0.11097611529600841,False,0.006809448629341741,0.12,0.11319055137065825,0.11319055137065825,side_match|corner_joint_pass,,False,False,155,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,10,primary,Dist_utility_box_01,38910595bd2e088a,False,score_callback,-0.4373572180373249,False,0.23319055137065825,0.12,-0.11319055137065825,0.11319055137065825,side_match|target_error_ok|corner_joint_pass,,False,False,354,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,11,primary,Dist_utility_box_01,da3e7ef9b21ee356,False,score_callback,-0.7173572180373249,False,0.5131905513706583,0.12,-0.3931905513706583,0.3931905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,518,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,12,primary,Dist_utility_box_01,ee9cbc45c12e1b22,False,score_callback,-0.6773572180373248,False,0.47319055137065824,0.12,-0.35319055137065825,0.35319055137065825,side_match|target_error_ok|corner_joint_pass,,False,False,559,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,13,primary,Dist_utility_box_01,32d1a8461d055ee7,True,score_callback,-1.059357218037325,False,0.7051905513706582,0.12,-0.5851905513706582,0.5851905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,702,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,14,primary,Dist_utility_box_01,b990b18ac87bf089,False,score_callback,-1.1036905513706583,False,0.6411905513706583,0.12,-0.5211905513706583,0.5211905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,633,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,15,primary,Dist_utility_box_01,d71fd71ba80f988c,False,score_callback,-1.2236905513706584,False,0.7611905513706583,0.12,-0.6411905513706583,0.6411905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,822,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,16,primary,Dist_utility_box_01,27f8c59b648fff1a,False,score_callback,-0.8936905513706582,False,0.48119055137065825,0.12,-0.36119055137065825,0.36119055137065825,side_match|target_error_ok|corner_joint_pass,,False,False,715,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,17,primary,Dist_utility_box_01,bd9972ae1d9c77fe,False,score_callback,-0.5216905513706582,False,0.20919055137065823,0.12,-0.08919055137065823,0.08919055137065823,side_match|target_error_ok|corner_joint_pass,,False,False,632,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,18,prealign-primary,Dist_utility_box_01,6f086d5c473e4c09,False,score_callback,-0.911357218037325,False,0.6571905513706583,0.12,-0.5371905513706583,0.5371905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,694,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,19,prealign-primary,Dist_utility_box_01,f84fa1153db29aa5,False,score_callback,-1.027357218037325,False,0.6731905513706582,0.12,-0.5531905513706582,0.5531905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,695,False,True,False,0.0
smoke100b,smoke100b:91,91,39,rejected,20,preprobe,Dist_chinese_screen_panels,c522c1b9d5803823,False,score_callback,-1.5116905513706582,False,0.8491905513706582,0.12,-0.7291905513706582,0.7291905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,1325,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,21,target-seed,Dist_chinese_screen_panels,b682fb0cceb3227b,False,score_callback,-1.5116905513706582,False,0.8491905513706582,0.12,-0.7291905513706582,0.7291905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,1311,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,22,target-seed,Dist_chinese_screen_panels,454b688d0e714785,False,score_callback,-1.5196905513706582,False,0.8571905513706582,0.12,-0.7371905513706583,0.7371905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,1315,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,23,target-seed,Dist_chinese_screen_panels,ecb5e6c9d3606a5f,False,score_callback,-1.5116905513706582,False,0.8491905513706582,0.12,-0.7291905513706582,0.7291905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,1310,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,24,target-seed,Dist_chinese_screen_panels,3e100e36cef2114c,False,score_callback,-1.5036905513706582,False,0.8411905513706582,0.12,-0.7211905513706582,0.7211905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,1298,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,25,target-seed,Dist_chinese_screen_panels,6055d563095b5f5e,False,score_callback,-1.4091905513706582,False,0.8091905513706582,0.12,-0.6891905513706582,0.6891905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,1275,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,26,target-seed,Dist_chinese_screen_panels,feefc1c036539144,False,score_callback,-1.5116905513706582,False,0.8491905513706582,0.12,-0.7291905513706582,0.7291905513706582,side_match|target_error_ok|corner_joint_pass,,False,False,1330,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,27,target-seed,Dist_chinese_screen_panels,8c79342516e234e1,False,score_callback,-1.5196905513706582,False,0.8571905513706582,0.12,-0.7371905513706583,0.7371905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,1288,False,False,True,0.0
smoke100b,smoke100b:91,91,39,rejected,28,target-seed,Dist_chinese_screen_panels,4bc2ddf2c22ee663,False,score_callback,-1.4571905513706582,False,0.8571905513706582,0.12,-0.7371905513706583,0.7371905513706583,side_match|target_error_ok|corner_joint_pass,,False,False,1314,False,False,True,0.0
