datablock_name,old_filepath,old_absolute,old_sha256,new_filepath,new_absolute,new_sha256,same_file,users,owner_nodes,status,blocker
street_lamp_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_diff_1k.jpg,3e9d3471b33eb1f8075ed741c2b1932103598626d057ca12ef38005ea5fcb165,//../distractors/road/ph__street_lamp_01/textures/street_lamp_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_diff_1k.jpg,3e9d3471b33eb1f8075ed741c2b1932103598626d057ca12ef38005ea5fcb165,True,3,material:street_lamp_01/Image Texture;material:street_lamp_01_bulb/Image Texture;material:street_lamp_01_glass/Image Texture,PLANNED,
street_lamp_01_metal-street_lamp_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_arm_1k.jpg,4b5487a6c7ee300c3cf5449629e01c35409e5c7ac1695edb9fe69d4821853c7c,//../distractors/road/ph__street_lamp_01/textures/street_lamp_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_arm_1k.jpg,4b5487a6c7ee300c3cf5449629e01c35409e5c7ac1695edb9fe69d4821853c7c,True,3,material:street_lamp_01/Image Texture.001;material:street_lamp_01_bulb/Image Texture.001;material:street_lamp_01_glass/Image Texture.001,PLANNED,
street_lamp_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_nor_gl_1k.jpg,172af0fd7ed4999e9f520b9f56e1f357a6dba87adbd7b8aa87e0a0b95840c63d,//../distractors/road/ph__street_lamp_01/textures/street_lamp_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_nor_gl_1k.jpg,172af0fd7ed4999e9f520b9f56e1f357a6dba87adbd7b8aa87e0a0b95840c63d,True,3,material:street_lamp_01/Image Texture.002;material:street_lamp_01_bulb/Image Texture.002;material:street_lamp_01_glass/Image Texture.002,PLANNED,
tool_cart_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_diff_1k.jpg,3a3e18efa54d18f2d01ad51cb40f8edd9af76e054a6a9c21324bc14fe49be965,//../distractors/medium/ph__tool_cart/textures/tool_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_diff_1k.jpg,3a3e18efa54d18f2d01ad51cb40f8edd9af76e054a6a9c21324bc14fe49be965,True,1,material:tool_cart/Image Texture,PLANNED,
tool_cart_metal-tool_cart_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_arm_1k.jpg,2b928779ab242468c90e6074ab72567bc58ecf3e0240fd709e4507b59764aef7,//../distractors/medium/ph__tool_cart/textures/tool_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_arm_1k.jpg,2b928779ab242468c90e6074ab72567bc58ecf3e0240fd709e4507b59764aef7,True,1,material:tool_cart/Image Texture.001,PLANNED,
tool_cart_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_nor_gl_1k.jpg,fa995e77eacad81c78f650e28a6d4c1c7b9d6c74a3f314d5f5ebdddf6de510fc,//../distractors/medium/ph__tool_cart/textures/tool_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__tool_cart\textures\tool_cart_nor_gl_1k.jpg,fa995e77eacad81c78f650e28a6d4c1c7b9d6c74a3f314d5f5ebdddf6de510fc,True,1,material:tool_cart/Image Texture.002,PLANNED,
utility_box_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_diff_1k.jpg,6a703a4cdf20c3fc3d0400fa815e5a1834836c96c207bdb57ba9e4a5db3a5532,//../distractors/road/ph__utility_box_01/textures/utility_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_diff_1k.jpg,6a703a4cdf20c3fc3d0400fa815e5a1834836c96c207bdb57ba9e4a5db3a5532,True,1,material:utility_box_01/Image Texture,PLANNED,
utility_box_01_metal-utility_box_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_arm_1k.jpg,e65428774e94b6a8aeb7a23802e0af8f1568952ea79e21a7a3475b957e34956b,//../distractors/road/ph__utility_box_01/textures/utility_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_arm_1k.jpg,e65428774e94b6a8aeb7a23802e0af8f1568952ea79e21a7a3475b957e34956b,True,1,material:utility_box_01/Image Texture.001,PLANNED,
utility_box_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_nor_gl_1k.jpg,1c4e377906c13e864c9c7ffbd31a7d86075f28b948bf54872d6ad3ab38a08124,//../distractors/road/ph__utility_box_01/textures/utility_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__utility_box_01\textures\utility_box_01_nor_gl_1k.jpg,1c4e377906c13e864c9c7ffbd31a7d86075f28b948bf54872d6ad3ab38a08124,True,1,material:utility_box_01/Image Texture.002,PLANNED,
watering_can_metal_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_diff_1k.jpg,e684096ed02bf20dbe46875185aeef02bbc50d31730badfe5853a36ccc5ee2fe,//../distractors/indoor/ph__watering_can_metal_01/textures/watering_can_metal_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_diff_1k.jpg,e684096ed02bf20dbe46875185aeef02bbc50d31730badfe5853a36ccc5ee2fe,True,1,material:watering_can_metal_01/Image Texture,PLANNED,
watering_can_metal_01_metal-watering_can_metal_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_arm_1k.jpg,966f78fca72dd7ae358c3199f6f7734830a7b09c782673e3e4bdfd0ce2d16689,//../distractors/indoor/ph__watering_can_metal_01/textures/watering_can_metal_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_arm_1k.jpg,966f78fca72dd7ae358c3199f6f7734830a7b09c782673e3e4bdfd0ce2d16689,True,1,material:watering_can_metal_01/Image Texture.001,PLANNED,
watering_can_metal_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_nor_gl_1k.jpg,13aaedd908aba518ab28d3401881529c9d2ee656459a110f5619b9aad2e86be7,//../distractors/indoor/ph__watering_can_metal_01/textures/watering_can_metal_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__watering_can_metal_01\textures\watering_can_metal_01_nor_gl_1k.jpg,13aaedd908aba518ab28d3401881529c9d2ee656459a110f5619b9aad2e86be7,True,1,material:watering_can_metal_01/Image Texture.002,PLANNED,
wicker_basket_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_diff_1k.jpg,15156c7855d5642f6bb594edfad5bcdcfe11f87f3e109956cb9e8fdb15fef921,//../distractors/small/ph__wicker_basket_01/textures/wicker_basket_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_diff_1k.jpg,15156c7855d5642f6bb594edfad5bcdcfe11f87f3e109956cb9e8fdb15fef921,True,1,material:wicker_basket_01/Image Texture,PLANNED,
wicker_basket_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_nor_gl_1k.jpg,d06024a37ef330d05bf128b8488f72769af05e72d266ffbc810d7f09ea2b32f9,//../distractors/small/ph__wicker_basket_01/textures/wicker_basket_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_nor_gl_1k.jpg,d06024a37ef330d05bf128b8488f72769af05e72d266ffbc810d7f09ea2b32f9,True,1,material:wicker_basket_01/Image Texture.002,PLANNED,
wicker_basket_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_arm_1k.jpg,5150638cbcd8f1bc07b76af3b60b31a4c5e7d38ce66ac8906b9c3192f3283b9a,//../distractors/small/ph__wicker_basket_01/textures/wicker_basket_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wicker_basket_01\textures\wicker_basket_01_arm_1k.jpg,5150638cbcd8f1bc07b76af3b60b31a4c5e7d38ce66ac8906b9c3192f3283b9a,True,1,material:wicker_basket_01/Image Texture.001,PLANNED,
wine_barrel_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_diff_1k.jpg,6bea25b4fadda0636b6b7e46e0cc15153eda21ef62c823d5ee2e06a5a7589214,//../distractors/large/ph__wine_barrel_01/textures/wine_barrel_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_diff_1k.jpg,6bea25b4fadda0636b6b7e46e0cc15153eda21ef62c823d5ee2e06a5a7589214,True,1,material:wine_barrel_01/Image Texture,PLANNED,
wine_barrel_01_metal-wine_barrel_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_arm_1k.jpg,be658e1389dbe8669e847b8fc7df8affdce46d6582f01ac701555b6446a40b9d,//../distractors/large/ph__wine_barrel_01/textures/wine_barrel_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_arm_1k.jpg,be658e1389dbe8669e847b8fc7df8affdce46d6582f01ac701555b6446a40b9d,True,1,material:wine_barrel_01/Image Texture.001,PLANNED,
wine_barrel_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_nor_gl_1k.jpg,86cdb0729b44d1687c75d895e6d0ef650f7580d70f3bcb52bce6fedc5fd79b6f,//../distractors/large/ph__wine_barrel_01/textures/wine_barrel_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__wine_barrel_01\textures\wine_barrel_01_nor_gl_1k.jpg,86cdb0729b44d1687c75d895e6d0ef650f7580d70f3bcb52bce6fedc5fd79b6f,True,1,material:wine_barrel_01/Image Texture.002,PLANNED,
wine_bottles_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_diff_1k.jpg,f440b6364c87eb440c9ca201759cfdaf2735e3147488eadc24be334f1e457a09,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_diff_1k.jpg,f440b6364c87eb440c9ca201759cfdaf2735e3147488eadc24be334f1e457a09,True,5,material:wine_bottles_01_glass_clear/Image Texture;material:wine_bottles_01_glass_green/Image Texture;material:wine_bottles_01_glass_orange/Image Texture;material:wine_bottles_01_glass_yellow/Image Texture;material:wine_bottles_01_seal_cork/Image Texture,PLANNED,
wine_bottles_01_label_clearwater_crystals_01_diff-wine_bottles_01_label_clearwater_crystals_01_alpha,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_clearwater_crystals_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_clearwater_crystals_01_diff_1k.jpg,fca5e598c73d877c636e3c28345254fb9f6320e765fdd0b923fdb4ead5769ccf,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_clearwater_crystals_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_clearwater_crystals_01_diff_1k.jpg,fca5e598c73d877c636e3c28345254fb9f6320e765fdd0b923fdb4ead5769ccf,True,1,material:wine_bottles_01_clearwater/Image Texture,PLANNED,
wine_bottles_01_label_clearwater_crystals_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_clearwater_crystals_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_clearwater_crystals_01_arm_1k.jpg,67041443fc09702bc93c9481d1492aeaad659cdb9a5a5dab478a86f41017e83c,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_clearwater_crystals_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_clearwater_crystals_01_arm_1k.jpg,67041443fc09702bc93c9481d1492aeaad659cdb9a5a5dab478a86f41017e83c,True,1,material:wine_bottles_01_clearwater/Image Texture.001,PLANNED,
wine_bottles_01_label_ftero_vinea_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_01_diff_1k.jpg,3d1f02a201c8d573b155b2ea2265b31bf1d532e4c9a7baf2dfe54e2633e5e9c0,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_ftero_vinea_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_01_diff_1k.jpg,3d1f02a201c8d573b155b2ea2265b31bf1d532e4c9a7baf2dfe54e2633e5e9c0,True,1,material:wine_bottles_01_ftero_vinea_02/Image Texture,PLANNED,
wine_bottles_01_label_ftero_vinea_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_01_arm_1k.jpg,5808aed6b27b1812bbead8c6d733d412c1ed56adf587770dedf5f5e9d2e5310f,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_ftero_vinea_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_01_arm_1k.jpg,5808aed6b27b1812bbead8c6d733d412c1ed56adf587770dedf5f5e9d2e5310f,True,1,material:wine_bottles_01_ftero_vinea_02/Image Texture.001,PLANNED,
wine_bottles_01_label_ftero_vinea_02_diff-wine_bottles_01_label_ftero_vinea_02_alpha,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_02_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_02_diff_1k.jpg,5a35e83b08e3be62ae42773727d94d5c41da3df55b79fd7e53fca3fadc382a17,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_ftero_vinea_02_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_02_diff_1k.jpg,5a35e83b08e3be62ae42773727d94d5c41da3df55b79fd7e53fca3fadc382a17,True,1,material:wine_bottles_01_ftero_vinea_01/Image Texture,PLANNED,
wine_bottles_01_label_ftero_vinea_02_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_02_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_02_arm_1k.jpg,c07bcbd4cde7bf713b0512d52345b949c4684ec0735c5798ac79a0fb4719b92c,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_ftero_vinea_02_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_ftero_vinea_02_arm_1k.jpg,c07bcbd4cde7bf713b0512d52345b949c4684ec0735c5798ac79a0fb4719b92c,True,1,material:wine_bottles_01_ftero_vinea_01/Image Texture.001,PLANNED,
wine_bottles_01_label_intertwine_01_diff-wine_bottles_01_label_intertwine_01_alpha,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_intertwine_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_intertwine_01_diff_1k.jpg,e5571a24e0f025361dfeecd7a09f4c3ee9be36dadf817177ee75919078002513,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_intertwine_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_intertwine_01_diff_1k.jpg,e5571a24e0f025361dfeecd7a09f4c3ee9be36dadf817177ee75919078002513,True,1,material:wine_bottles_01_intertwine/Image Texture,PLANNED,
wine_bottles_01_label_intertwine_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_intertwine_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_intertwine_01_arm_1k.jpg,712d20fa4caabdf830e454ddc240643319700843e3bda349ae0c3c98dccbd582,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_label_intertwine_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_label_intertwine_01_arm_1k.jpg,712d20fa4caabdf830e454ddc240643319700843e3bda349ae0c3c98dccbd582,True,1,material:wine_bottles_01_intertwine/Image Texture.001,PLANNED,
wine_bottles_01_metal-wine_bottles_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_arm_1k.jpg,c3deadf0db4c9c98ad39f389e95fe2b09d8df0e3abb95a47f01478f31fd261a9,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_arm_1k.jpg,c3deadf0db4c9c98ad39f389e95fe2b09d8df0e3abb95a47f01478f31fd261a9,True,5,material:wine_bottles_01_glass_clear/Image Texture.001;material:wine_bottles_01_glass_green/Image Texture.001;material:wine_bottles_01_glass_orange/Image Texture.001;material:wine_bottles_01_glass_yellow/Image Texture.001;material:wine_bottles_01_seal_cork/Image Texture.001,PLANNED,
wine_bottles_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_nor_gl_1k.jpg,ed92387b827b7aebf4602e655c8e9cbaf53bbed24b7228106b04b3456e2d779c,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_nor_gl_1k.jpg,ed92387b827b7aebf4602e655c8e9cbaf53bbed24b7228106b04b3456e2d779c,True,5,material:wine_bottles_01_glass_clear/Image Texture.002;material:wine_bottles_01_glass_green/Image Texture.002;material:wine_bottles_01_glass_orange/Image Texture.002;material:wine_bottles_01_glass_yellow/Image Texture.002;material:wine_bottles_01_seal_cork/Image Texture.002,PLANNED,
wine_bottles_01_paper_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_paper_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_paper_nor_gl_1k.jpg,b05b6f021b942032d45f23e46066da715c4f9624acea7d8db77928a90076a049,//../distractors/small/ph__wine_bottles_01/textures/wine_bottles_01_paper_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__wine_bottles_01\textures\wine_bottles_01_paper_nor_gl_1k.jpg,b05b6f021b942032d45f23e46066da715c4f9624acea7d8db77928a90076a049,True,4,material:wine_bottles_01_clearwater/Image Texture.002;material:wine_bottles_01_ftero_vinea_01/Image Texture.002;material:wine_bottles_01_ftero_vinea_02/Image Texture.002;material:wine_bottles_01_intertwine/Image Texture.002,PLANNED,
wooden_bookshelf_worn_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_diff_1k.jpg,970f60178decadd0d8fb1e5872f718350a49b027fd69469210c41ead350cba56,//../distractors/indoor/ph__wooden_bookshelf_worn/textures/wooden_bookshelf_worn_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_diff_1k.jpg,970f60178decadd0d8fb1e5872f718350a49b027fd69469210c41ead350cba56,True,1,material:wooden_bookshelf_worn/Image Texture,PLANNED,
wooden_bookshelf_worn_metal-wooden_bookshelf_worn_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_arm_1k.jpg,41b3aca38fb55cb300d971016a597c80425da3744a6d33d82fe78f9dbe609eaa,//../distractors/indoor/ph__wooden_bookshelf_worn/textures/wooden_bookshelf_worn_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_arm_1k.jpg,41b3aca38fb55cb300d971016a597c80425da3744a6d33d82fe78f9dbe609eaa,True,1,material:wooden_bookshelf_worn/Image Texture.001,PLANNED,
wooden_bookshelf_worn_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_nor_gl_1k.jpg,90ffb1b3f7bb638d5a7e1a2b244a260d623e314a6010a6b8c23c57203e510ac9,//../distractors/indoor/ph__wooden_bookshelf_worn/textures/wooden_bookshelf_worn_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_bookshelf_worn\textures\wooden_bookshelf_worn_nor_gl_1k.jpg,90ffb1b3f7bb638d5a7e1a2b244a260d623e314a6010a6b8c23c57203e510ac9,True,1,material:wooden_bookshelf_worn/Image Texture.002,PLANNED,
wooden_broom_bristles_diff-wooden_broom_bristles_alpha,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_broom\textures\wooden_broom_bristles_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_broom\textures\wooden_broom_bristles_diff_1k.jpg,deebfae62affe0007c73bc57b5afcd216d920ec69c2f67d8399a5aab6a9088a8,//../distractors/indoor/ph__wooden_broom/textures/wooden_broom_bristles_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__wooden_broom\textures\wooden_broom_bristles_diff_1k.jpg,deebfae62affe0007c73bc57b5afcd216d920ec69c2f67d8399a5aab6a9088a8,True,1,material:wooden_broom_bristles/Image Texture,PLANNED,
