type,name,users,fake_user,filepath_raw,filepath_absolute,exists,is_absolute,is_relative,is_packed,source_kind,referenced_by,verdict
images,Image_53,2,False,//textures\Image_53.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_53.png,True,False,True,False,FILE,material:metal_plates_01_bolts/Image Texture.001;material:metal_plates_01_bolts/Image Texture.003,SAFE_RELATIVE
images,Image_54,1,False,//textures\Image_54.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_54.png,True,False,True,False,FILE,material:metal_plates_01_bolts/Image Texture.002,SAFE_RELATIVE
images,Image_55,1,False,//textures\Image_55.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_55.jpg,True,False,True,False,FILE,material:hydraulic01_poles/Image Texture,SAFE_RELATIVE
images,Image_56,2,False,//textures\Image_56.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_56.png,True,False,True,False,FILE,material:hydraulic01_poles/Image Texture.001;material:hydraulic01_poles/Image Texture.003,SAFE_RELATIVE
images,Image_57,1,False,//textures\Image_57.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_57.png,True,False,True,False,FILE,material:hydraulic01_poles/Image Texture.002,SAFE_RELATIVE
images,Image_58,1,False,//textures\Image_58.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_58.jpg,True,False,True,False,FILE,material:base/Image Texture,SAFE_RELATIVE
images,Image_59,2,False,//textures\Image_59.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_59.png,True,False,True,False,FILE,material:base/Image Texture.001;material:base/Image Texture.003,SAFE_RELATIVE
images,Image_6,1,False,//textures\Image_6.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_6.png,True,False,True,False,FILE,material:wheel_bolts.B/Image Texture.001,SAFE_RELATIVE
images,Image_6.001,1,False,//textures\Image_6.001.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_6.001.png,True,False,True,False,FILE,material:van_european_delivery_body_shd/Image Texture.003,SAFE_RELATIVE
images,Image_6.002,1,False,//textures\Image_6.002.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_6.002.png,True,False,True,False,FILE,material:M_Wood/Image Texture,SAFE_RELATIVE
images,Image_60,2,False,//textures\Image_60.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_60.png,True,False,True,False,FILE,material:base/Image Texture.002;material:base_parts_01/Image Texture.002,SAFE_RELATIVE
images,Image_61,1,False,//textures\Image_61.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_61.png,True,False,True,False,FILE,material:frame/Image Texture,SAFE_RELATIVE
images,Image_62,2,False,//textures\Image_62.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_62.png,True,False,True,False,FILE,material:frame/Image Texture.001;material:frame/Image Texture.003,SAFE_RELATIVE
images,Image_63,2,False,//textures\Image_63.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_63.png,True,False,True,False,FILE,material:frame/Image Texture.002;material:lights_frame/Image Texture.002,SAFE_RELATIVE
images,Image_64,1,False,//textures\Image_64.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_64.jpg,True,False,True,False,FILE,material:lights_frame/Image Texture,SAFE_RELATIVE
images,Image_65,2,False,//textures\Image_65.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_65.png,True,False,True,False,FILE,material:lights_frame/Image Texture.001;material:lights_frame/Image Texture.003,SAFE_RELATIVE
images,Image_66,2,False,//textures\Image_66.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_66.png,True,False,True,False,FILE,material:lights_glass/Image Texture.001;material:lights_glass/Image Texture.002,SAFE_RELATIVE
images,Image_67,1,False,//textures\Image_67.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_67.jpg,True,False,True,False,FILE,material:lights_glass/Image Texture,SAFE_RELATIVE
images,Image_68,1,False,//textures\Image_68.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_68.jpg,True,False,True,False,FILE,material:roof/Image Texture,SAFE_RELATIVE
images,Image_69,2,False,//textures\Image_69.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_69.png,True,False,True,False,FILE,material:roof/Image Texture.001;material:roof/Image Texture.003,SAFE_RELATIVE
images,Image_7,1,False,//textures\Image_7.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_7.png,True,False,True,False,FILE,material:wheel_rubberPattern.F/Image Texture,SAFE_RELATIVE
images,Image_7.001,1,False,//textures\Image_7.001.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_7.001.png,True,False,True,False,FILE,material:van_european_delivery_undercarriage_shd/Image Texture,SAFE_RELATIVE
images,Image_7.002,1,False,//textures\Image_7.002.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_7.002.png,True,False,True,False,FILE,material:M_Wood/Image Texture.001,SAFE_RELATIVE
images,Image_70,1,False,//textures\Image_70.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_70.png,True,False,True,False,FILE,material:roof/Image Texture.002,SAFE_RELATIVE
images,Image_71,1,False,//textures\Image_71.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_71.jpg,True,False,True,False,FILE,material:handle_pole_01/Image Texture,SAFE_RELATIVE
images,Image_72,2,False,//textures\Image_72.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_72.png,True,False,True,False,FILE,material:handle_pole_01/Image Texture.001;material:handle_pole_01/Image Texture.003,SAFE_RELATIVE
images,Image_73,1,False,//textures\Image_73.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_73.png,True,False,True,False,FILE,material:handle_pole_01/Image Texture.002,SAFE_RELATIVE
images,Image_74,2,False,//textures\Image_74.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_74.jpg,True,False,True,False,FILE,material:handle/Image Texture;material:handle_end_01/Image Texture,SAFE_RELATIVE
images,Image_75,2,False,//textures\Image_75.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_75.png,True,False,True,False,FILE,material:handle_end_01/Image Texture.001;material:handle_end_01/Image Texture.003,SAFE_RELATIVE
images,Image_76,1,False,//textures\Image_76.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_76.png,True,False,True,False,FILE,material:handle_end_01/Image Texture.002,SAFE_RELATIVE
images,Image_77,1,False,//textures\Image_77.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_77.jpg,True,False,True,False,FILE,material:handle_pole_02/Image Texture,SAFE_RELATIVE
images,Image_78,2,False,//textures\Image_78.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_78.png,True,False,True,False,FILE,material:handle_pole_02/Image Texture.001;material:handle_pole_02/Image Texture.003,SAFE_RELATIVE
images,Image_79,2,False,//textures\Image_79.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_79.png,True,False,True,False,FILE,material:handle/Image Texture.002;material:handle_pole_02/Image Texture.002,SAFE_RELATIVE
images,Image_8,1,False,//textures\Image_8.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_8.png,True,False,True,False,FILE,material:wheel_rubberPattern.F/Image Texture.001,SAFE_RELATIVE
images,Image_8.001,2,False,//textures\Image_8.001.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_8.001.png,True,False,True,False,FILE,material:van_european_delivery_undercarriage_shd/Image Texture.001;material:van_european_delivery_undercarriage_shd/Image Texture.003,SAFE_RELATIVE
images,Image_8.002,1,False,//textures\Image_8.002.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_8.002.png,True,False,True,False,FILE,material:M_Wood/Image Texture.002,SAFE_RELATIVE
images,Image_80,1,False,//textures\Image_80.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_80.jpg,True,False,True,False,FILE,material:handle_end_02/Image Texture,SAFE_RELATIVE
images,Image_81,2,False,//textures\Image_81.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_81.png,True,False,True,False,FILE,material:handle_end_02/Image Texture.001;material:handle_end_02/Image Texture.003,SAFE_RELATIVE
images,Image_82,1,False,//textures\Image_82.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_82.png,True,False,True,False,FILE,material:handle_end_02/Image Texture.002,SAFE_RELATIVE
images,Image_83,1,False,//textures\Image_83.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_83.jpg,True,False,True,False,FILE,material:base_parts_01/Image Texture,SAFE_RELATIVE
images,Image_84,2,False,//textures\Image_84.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_84.png,True,False,True,False,FILE,material:base_parts_01/Image Texture.001;material:base_parts_01/Image Texture.003,SAFE_RELATIVE
images,Image_85,1,False,//textures\Image_85.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_85.jpg,True,False,True,False,FILE,material:hydraulic01_pumps/Image Texture,SAFE_RELATIVE
images,Image_86,2,False,//textures\Image_86.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_86.png,True,False,True,False,FILE,material:hydraulic01_pumps/Image Texture.001;material:hydraulic01_pumps/Image Texture.003,SAFE_RELATIVE
images,Image_87,1,False,//textures\Image_87.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_87.png,True,False,True,False,FILE,material:hydraulic01_pumps/Image Texture.002,SAFE_RELATIVE
images,Image_88,1,False,//textures\Image_88.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_88.jpg,True,False,True,False,FILE,material:hydraulic02_pumps/Image Texture,SAFE_RELATIVE
images,Image_89,2,False,//textures\Image_89.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_89.png,True,False,True,False,FILE,material:hydraulic02_pumps/Image Texture.001;material:hydraulic02_pumps/Image Texture.003,SAFE_RELATIVE
images,Image_9,1,False,//textures\Image_9.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_9.png,True,False,True,False,FILE,material:wheel_rubber.F/Image Texture,SAFE_RELATIVE
images,Image_9.001,1,False,//textures\Image_9.001.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_9.001.png,True,False,True,False,FILE,material:van_european_delivery_undercarriage_shd/Image Texture.002,SAFE_RELATIVE
images,Image_90,1,False,//textures\Image_90.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_90.png,True,False,True,False,FILE,material:hydraulic02_pumps/Image Texture.002,SAFE_RELATIVE
images,Image_91,1,False,//textures\Image_91.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_91.jpg,True,False,True,False,FILE,material:base_accent_01/Image Texture,SAFE_RELATIVE
images,Image_92,2,False,//textures\Image_92.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_92.png,True,False,True,False,FILE,material:base_accent_01/Image Texture.001;material:base_accent_01/Image Texture.003,SAFE_RELATIVE
images,Image_93,1,False,//textures\Image_93.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_93.png,True,False,True,False,FILE,material:base_accent_01/Image Texture.002,SAFE_RELATIVE
images,Image_94,1,False,//textures\Image_94.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_94.png,True,False,True,False,FILE,material:chair/Image Texture,SAFE_RELATIVE
images,Image_95,2,False,//textures\Image_95.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_95.png,True,False,True,False,FILE,material:chair/Image Texture.001;material:chair/Image Texture.003,SAFE_RELATIVE
images,Image_96,1,False,//textures\Image_96.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_96.png,True,False,True,False,FILE,material:chair/Image Texture.002,SAFE_RELATIVE
images,Image_97,1,False,//textures\Image_97.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_97.jpg,True,False,True,False,FILE,material:chair_sides/Image Texture,SAFE_RELATIVE
images,Image_98,2,False,//textures\Image_98.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_98.png,True,False,True,False,FILE,material:chair_sides/Image Texture.001;material:chair_sides/Image Texture.003,SAFE_RELATIVE
images,Image_99,1,False,//textures\Image_99.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_99.png,True,False,True,False,FILE,material:chair_sides/Image Texture.002,SAFE_RELATIVE
images,Metal_Roof_baseColor.png,1,False,//..\background\modular_buildings_industrial_area\textures\Metal_Roof_baseColor.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Metal_Roof_baseColor.png,True,False,True,True,FILE,material:Metal_Roof/이미지 텍스처,SAFE_PACKED_OR_GENERATED
images,Metal_Roof_normal.png,1,False,//..\background\modular_buildings_industrial_area\textures\Metal_Roof_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Metal_Roof_normal.png,True,False,True,True,FILE,material:Metal_Roof/이미지 텍스처.001,SAFE_PACKED_OR_GENERATED
images,Netting_baseColor.png,1,False,//..\background\modular_buildings_industrial_area\textures\Netting_baseColor.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Netting_baseColor.png,True,False,True,True,FILE,material:Netting/이미지 텍스처,SAFE_PACKED_OR_GENERATED
images,Netting_normal.png,1,False,//..\background\modular_buildings_industrial_area\textures\Netting_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Netting_normal.png,True,False,True,True,FILE,material:Netting/이미지 텍스처.001,SAFE_PACKED_OR_GENERATED
images,Plastic_baseColor.png,1,False,//..\background\modular_buildings_industrial_area\textures\Plastic_baseColor.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Plastic_baseColor.png,True,False,True,True,FILE,material:Plastic/이미지 텍스처,SAFE_PACKED_OR_GENERATED
images,Red_Metal_baseColor.png,1,False,//..\background\modular_buildings_industrial_area\textures\Red_Metal_baseColor.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Red_Metal_baseColor.png,True,False,True,True,FILE,material:Red_Metal/이미지 텍스처,SAFE_PACKED_OR_GENERATED
images,Render Result,1,False,,,False,False,False,False,VIEWER,,SAFE_PACKED_OR_GENERATED
images,Rusty_Metal_baseColor.png,1,False,//..\background\modular_buildings_industrial_area\textures\Rusty_Metal_baseColor.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Rusty_Metal_baseColor.png,True,False,True,True,FILE,material:Rusty_Metal/이미지 텍스처,SAFE_PACKED_OR_GENERATED
images,Rusty_Metal_normal.png,1,False,//..\background\modular_buildings_industrial_area\textures\Rusty_Metal_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Rusty_Metal_normal.png,True,False,True,True,FILE,material:Rusty_Metal/이미지 텍스처.001,SAFE_PACKED_OR_GENERATED
images,SchoolChair_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_diff_1k.jpg,True,True,False,False,FILE,material:SchoolChair_01/Image Texture,BLOCKED_ABSOLUTE
images,SchoolChair_01_metallic-SchoolChair_01_roughness,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_arm_1k.jpg,True,True,False,False,FILE,material:SchoolChair_01/Image Texture.001,BLOCKED_ABSOLUTE
images,SchoolChair_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:SchoolChair_01/Image Texture.002,BLOCKED_ABSOLUTE
images,SchoolDesk_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_diff_1k.jpg,True,True,False,False,FILE,material:SchoolDesk_01/Image Texture,BLOCKED_ABSOLUTE
images,SchoolDesk_01_metallic-SchoolDesk_01_roughness,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_arm_1k.jpg,True,True,False,False,FILE,material:SchoolDesk_01/Image Texture.001,BLOCKED_ABSOLUTE
