usable_id,frame_id,projected_size_actual,mask_area_visible,mask_area_target_only,visible_fraction,occlusion_fraction_from_mask,f_total_record,f_target,f_total_vs_mask_abs_diff,diagnostic_mode
2829,f2829,0.20537655150463116,15395.0,19443.0,0.7918016766959831,0.20819832330401689,0.20819832330401689,0.18863091240279173,0.0,controlled-occlusion
2830,f2830,0.682410129400669,45166.0,45167.0,0.9999778599419931,2.2140058006936414e-05,2.2140058006936414e-05,0.0,0.0,clean-static
2831,f2831,0.3086698422833761,14247.0,16480.0,0.864502427184466,0.13549757281553398,0.13549757281553398,0.28222347165380335,0.0,cargo-only
2832,f2832,0.05937154442398437,1086.0,1086.0,1.0,0.0,0.0,0.3745957815725103,0.0,context-rich
2833,f2833,0.5609657082534122,20820.0,24942.0,0.834736588886216,0.16526341111378395,0.16526341111378395,0.13638326947291826,0.0,controlled-occlusion
2834,f2834,0.18283310164556751,4788.0,4788.0,1.0,0.0,0.0,0.0,0.0,context-rich
2835,f2835,0.6377491767926601,25575.0,46354.0,0.5517323208353109,0.4482676791646891,0.4482676791646891,0.336449640195277,0.0,controlled-occlusion
2836,f2836,0.13857344178262726,1671.0,1671.0,1.0,0.0,0.0,0.0,0.0,clean-static
2837,f2837,0.10158490021911544,1518.0,1685.0,0.9008902077151335,0.0991097922848665,0.0991097922848665,0.3596154268314254,0.0,cargo-only
2838,f2838,0.5204798920588731,33195.0,33698.0,0.9850732981185827,0.014926701881417315,0.014926701881417315,0.0,0.0,context-rich
2839,f2839,0.14434996549071707,8304.0,8896.0,0.9334532374100719,0.06654676258992809,0.06654676258992809,0.16542025769339308,0.0,controlled-occlusion
2840,f2840,1.4433145272942183,175959.0,175960.0,0.9999943168902024,5.6831097976495215e-06,5.6831097976495215e-06,0.20193366673892912,0.0,clean-static
2841,f2841,0.18224888075509194,4277.0,5339.0,0.8010863457576325,0.1989136542423675,0.1989136542423675,0.1571455736520063,0.0,cargo-only
2842,f2842,0.4509886834459602,4265.0,4499.0,0.9479884418759724,0.05201155812402758,0.05201155812402758,0.0,0.0,context-rich
2843,f2843,0.29560199733138803,15380.0,16115.0,0.9543903195780329,0.045609680421967114,0.045609680421967114,0.15715071519822715,0.0,controlled-occlusion
2844,f2844,0.26839738223582266,14809.0,14809.0,1.0,0.0,0.0,0.0,0.0,context-rich
2845,f2845,0.46015793967502105,29028.0,38089.0,0.7621097954790097,0.2378902045209903,0.2378902045209903,0.2406559045110287,0.0,controlled-occlusion
2846,f2846,0.1420325469213705,6990.0,6990.0,1.0,0.0,0.0,0.4149751386321977,0.0,clean-static
2847,f2847,0.09319486081479789,386.0,398.0,0.9698492462311558,0.03015075376884424,0.03015075376884424,0.1187610174734895,0.0,cargo-only
2848,f2848,1.9164526791206948,166533.0,166533.0,1.0,0.0,0.0,0.0,0.0,context-rich
2849,f2849,0.6229970404731249,26145.0,43264.0,0.6043130547337278,0.39568694526627224,0.39568694526627224,0.1891884430204653,0.0,controlled-occlusion
2850,f2850,0.1630762941071387,3085.0,3085.0,1.0,0.0,0.0,0.26131775114283895,0.0,clean-static
2851,f2851,0.5005640448245021,20388.0,23576.0,0.8647777400746521,0.13522225992534787,0.13522225992534787,0.1440960976028714,0.0,cargo-only
2852,f2852,0.10109194439886586,632.0,632.0,1.0,0.0,0.0,0.3280708732994058,0.0,context-rich
2853,f2853,0.4880896981484562,10040.0,17325.0,0.5795093795093795,0.42049062049062047,0.42049062049062047,0.401465196597931,0.0,controlled-occlusion
2854,f2854,0.12606775255088098,6197.0,6197.0,1.0,0.0,0.0,0.27263267678081726,0.0,context-rich
2855,f2855,0.19216071774762547,2916.0,3562.0,0.8186412128017967,0.1813587871982033,0.1813587871982033,0.16577027489977292,0.0,controlled-occlusion
2856,f2856,0.07518696180277741,757.0,757.0,1.0,0.0,0.0,0.36184433930252163,0.0,clean-static
2857,f2857,0.8985979240301896,42719.0,43491.0,0.9822492009841116,0.017750799015888385,0.017750799015888385,0.31130987535095606,0.0,cargo-only
2858,f2858,0.6272029836129465,42151.0,42151.0,1.0,0.0,0.0,0.12484483760124285,0.0,context-rich
2859,f2859,0.13063831602412226,2333.0,3212.0,0.7263387297633873,0.2736612702366127,0.2736612702366127,0.3203913894209683,0.0,controlled-occlusion
2860,f2860,0.31374824278980407,2828.0,2828.0,1.0,0.0,0.0,0.1565160981670671,0.0,clean-static
2861,f2861,0.3844382125490412,12741.0,13687.0,0.9308833199386279,0.06911668006137206,0.06911668006137206,0.36823517322792465,0.0,cargo-only
2862,f2862,0.10610170587186823,970.0,1002.0,0.9680638722554891,0.031936127744510934,0.031936127744510934,0.0,0.0,context-rich
2863,f2863,0.5055483778525989,36172.0,47630.0,0.7594373294142347,0.2405626705857653,0.2405626705857653,0.295632953940811,0.0,controlled-occlusion
2864,f2864,0.33049917183123767,14900.0,16485.0,0.9038519866545345,0.09614801334546552,0.09614801334546552,0.3969263735877888,0.0,context-rich
2865,f2865,0.24933038333452137,6183.0,9556.0,0.6470280452071997,0.3529719547928003,0.3529719547928003,0.19888120639359963,0.0,controlled-occlusion
2866,f2866,0.9367320398356836,100965.0,100965.0,1.0,0.0,0.0,0.1935207435570595,0.0,clean-static
2867,f2867,0.13960018952846387,6179.0,6575.0,0.9397718631178708,0.060228136882129246,0.060228136882129246,0.0,0.0,cargo-only
2868,f2868,0.27199980655270384,16890.0,16890.0,1.0,0.0,0.0,0.2852117437491494,0.0,context-rich
2869,f2869,0.9043263885925311,61823.0,99438.0,0.6217240893823287,0.3782759106176713,0.3782759106176713,0.2253177542523559,0.0,controlled-occlusion
2870,f2870,0.23879826644008723,3208.0,3208.0,1.0,0.0,0.0,0.1366296257474227,0.0,clean-static
2871,f2871,0.5056409785617395,10096.0,10903.0,0.9259836742181051,0.07401632578189488,0.07401632578189488,0.0,0.0,cargo-only
2872,f2872,0.14023071698065356,2652.0,2652.0,1.0,0.0,0.0,0.27060257088093853,0.0,context-rich
2873,f2873,0.5311490730508901,29819.0,48284.0,0.6175751801839119,0.3824248198160881,0.3824248198160881,0.40569271939482443,0.0,controlled-occlusion
2874,f2874,1.0641815875944929,71420.0,71420.0,1.0,0.0,0.0,0.0,0.0,context-rich
2875,f2875,0.15261138734008206,3078.0,4082.0,0.7540421362077413,0.2459578637922587,0.2459578637922587,0.13889445800712874,0.0,controlled-occlusion
2876,f2876,0.4406511803261658,10428.0,10428.0,1.0,0.0,0.0,0.0,0.0,clean-static
2877,f2877,0.6545643022042698,32039.0,40136.0,0.7982609128961531,0.20173908710384691,0.20173908710384691,0.26972305983343664,0.0,cargo-only
2878,f2878,0.2800000657539178,5628.0,5628.0,1.0,0.0,0.0,0.12435112520903857,0.0,context-rich
2879,f2879,0.7594489592963123,73109.0,75740.0,0.9652627409559018,0.03473725904409819,0.03473725904409819,0.14752827347451553,0.0,controlled-occlusion
2880,f2880,0.5067348380579876,21932.0,21932.0,1.0,0.0,0.0,0.0,0.0,clean-static
2881,f2881,0.9141047537170988,133928.0,151518.0,0.8839081825261685,0.11609181747383146,0.11609181747383146,0.22958076102601288,0.0,cargo-only
2882,f2882,0.08871713903203661,814.0,814.0,1.0,0.0,0.0,0.0,0.0,context-rich
2883,f2883,0.5044606958709675,25582.0,35476.0,0.7211072274213552,0.27889277257864475,0.27889277257864475,0.3368907794429011,0.0,controlled-occlusion
2884,f2884,0.16346397907547897,4512.0,4512.0,1.0,0.0,0.0,0.0,0.0,context-rich
2885,f2885,0.7910619306575677,34706.0,40005.0,0.8675415573053369,0.13245844269466311,0.13245844269466311,0.12871103324992417,0.0,controlled-occlusion
2886,f2886,0.1027495477614422,2447.0,2448.0,0.9995915032679739,0.00040849673202614234,0.00040849673202614234,0.0,0.0,clean-static
2887,f2887,0.143650395338375,2945.0,3156.0,0.9331432192648923,0.0668567807351077,0.0668567807351077,0.17541268399020393,0.0,cargo-only
2888,f2888,0.5229938023497499,31014.0,34338.0,0.9031976236239735,0.09680237637602651,0.09680237637602651,0.0,0.0,context-rich
2889,f2889,0.3507201090799753,7794.0,9287.0,0.8392376440185205,0.16076235598147948,0.16076235598147948,0.1214755049002802,0.0,controlled-occlusion
2890,f2890,0.7546031607735247,70550.0,70551.0,0.9999858258564727,1.4174143527334593e-05,1.4174143527334593e-05,0.44037315984621633,0.0,clean-static
2891,f2891,0.1880255833202204,1916.0,2155.0,0.8890951276102088,0.11090487238979119,0.11090487238979119,0.0,0.0,cargo-only
2892,f2892,1.2034695966701356,105601.0,105601.0,1.0,0.0,0.0,0.2756591963502653,0.0,context-rich
2893,f2893,0.25611470872381725,11018.0,13274.0,0.8300436944402592,0.16995630555974084,0.16995630555974084,0.16600042706453777,0.0,controlled-occlusion
2894,f2894,0.6390220759341516,12907.0,12907.0,1.0,0.0,0.0,0.0,0.0,context-rich
2895,f2895,0.27672959160099975,4940.0,6506.0,0.7592991085152168,0.24070089148478324,0.24070089148478324,0.24809771904385658,0.0,controlled-occlusion
2896,f2896,0.1087287870463963,2807.0,2807.0,1.0,0.0,0.0,0.0,0.0,clean-static
2897,f2897,0.12459254038366652,5946.0,7617.0,0.7806222922410397,0.21937770775896026,0.21937770775896026,0.0,0.0,cargo-only
2898,f2898,1.5606484713729634,118015.0,146438.0,0.8059042051926413,0.19409579480735872,0.19409579480735872,0.1127842375158208,0.0,context-rich
2899,f2899,0.12670940638447392,1479.0,2211.0,0.6689280868385346,0.33107191316146545,0.33107191316146545,0.42124866250945725,0.0,controlled-occlusion
2900,f2900,0.2532798929978413,5688.0,5688.0,1.0,0.0,0.0,0.25714335095574775,0.0,clean-static
2901,f2901,1.5519691632566106,89156.0,89156.0,1.0,0.0,0.0,0.0,0.0,cargo-only
2902,f2902,0.5297938457564043,27491.0,27491.0,1.0,0.0,0.0,0.0,0.0,context-rich
2903,f2903,0.17650634801193815,5135.0,5859.0,0.8764294248165216,0.12357057518347836,0.12357057518347836,0.22849369616408202,0.0,controlled-occlusion
2904,f2904,1.1216001497318595,61678.0,69220.0,0.8910430511412887,0.10895694885871132,0.10895694885871132,0.14543032118871518,0.0,context-rich
2905,f2905,0.11887237393635833,1633.0,1897.0,0.8608328940432262,0.13916710595677384,0.13916710595677384,0.13518749654293158,0.0,controlled-occlusion
2906,f2906,0.4047706938187705,25519.0,25519.0,1.0,0.0,0.0,0.0,0.0,clean-static
2907,f2907,0.43848462854172016,13210.0,14590.0,0.9054146675805346,0.09458533241946543,0.09458533241946543,0.0,0.0,cargo-only
2908,f2908,0.7613267843673738,33535.0,33535.0,1.0,0.0,0.0,0.0,0.0,context-rich
2909,f2909,0.5125057643998396,12494.0,15678.0,0.7969128715397372,0.20308712846026278,0.20308712846026278,0.22687454730256354,0.0,controlled-occlusion
2910,f2910,0.34818922151603676,15207.0,15207.0,1.0,0.0,0.0,0.0,0.0,clean-static
2911,f2911,0.0934207664545341,3082.0,4026.0,0.7655240933929458,0.2344759066070542,0.2344759066070542,0.10830195102269767,0.0,cargo-only
2912,f2912,0.5979668013702,46310.0,46310.0,1.0,0.0,0.0,0.0,0.0,context-rich
2913,f2913,0.1782222445545421,3898.0,5072.0,0.7685331230283912,0.23146687697160884,0.23146687697160884,0.22699184408912965,0.0,controlled-occlusion
2914,f2914,0.10597062937172011,998.0,1148.0,0.8693379790940766,0.13066202090592338,0.13066202090592338,0.16631261893737517,0.0,context-rich
2915,f2915,0.1601455131704954,860.0,1460.0,0.589041095890411,0.410958904109589,0.410958904109589,0.3908152014170347,0.0,controlled-occlusion
2916,f2916,0.530951422998139,18031.0,18032.0,0.9999445430346051,5.545696539488443e-05,5.545696539488443e-05,0.31182517627218875,0.0,clean-static
2917,f2917,1.151133784481221,32143.0,32143.0,1.0,0.0,0.0,0.0,0.0,cargo-only
2918,f2918,0.27831900689452543,11070.0,13358.0,0.8287168737835006,0.17128312621649944,0.17128312621649944,0.18190254380703716,0.0,context-rich
2919,f2919,0.7854574557222092,41944.0,56554.0,0.741662835520034,0.258337164479966,0.258337164479966,0.26903822238671093,0.0,controlled-occlusion
2920,f2920,0.4635924982206719,34505.0,34506.0,0.9999710195328348,2.898046716515168e-05,2.898046716515168e-05,0.0,0.0,clean-static
2921,f2921,0.515751810391697,27149.0,33816.0,0.8028448071918618,0.1971551928081382,0.1971551928081382,0.10607687347938866,0.0,cargo-only
2922,f2922,0.11369984338711407,2040.0,2463.0,0.8282582216808769,0.17174177831912307,0.17174177831912307,0.0,0.0,context-rich
2923,f2923,0.1022662645934597,1516.0,2528.0,0.5996835443037974,0.40031645569620256,0.40031645569620256,0.3844814721762187,0.0,controlled-occlusion
2924,f2924,0.3102074400372372,15520.0,15520.0,1.0,0.0,0.0,0.1561250467936007,0.0,context-rich
2925,f2925,0.16666852403257573,4977.0,6436.0,0.7733064014916097,0.22669359850839033,0.22669359850839033,0.21549807087699882,0.0,controlled-occlusion
2926,f2926,0.7660645459031274,69323.0,69323.0,1.0,0.0,0.0,0.1493560986752833,0.0,clean-static
2927,f2927,0.2048784359172271,3610.0,4268.0,0.8458294283036552,0.15417057169634485,0.15417057169634485,0.0,0.0,cargo-only
2928,f2928,0.08765460413171246,2345.0,2779.0,0.8438287153652393,0.1561712846347607,0.1561712846347607,0.2657966867198292,0.0,context-rich
2929,f2929,0.17156954369043076,6079.0,8111.0,0.749476020219455,0.25052397978054497,0.25052397978054497,0.14156882790378306,0.0,controlled-occlusion
2930,f2930,0.7896719434092665,64767.0,64767.0,1.0,0.0,0.0,0.0,0.0,clean-static
2931,f2931,0.4479923645087966,30869.0,35635.0,0.8662550862915673,0.13374491370843267,0.13374491370843267,0.10328459468050016,0.0,cargo-only
2932,f2932,0.14810672463259716,1478.0,1478.0,1.0,0.0,0.0,0.0,0.0,context-rich
2933,f2933,0.36838119189179974,14308.0,24459.0,0.5849789443558608,0.41502105564413916,0.41502105564413916,0.1868171541427325,0.0,controlled-occlusion
2934,f2934,0.17661991645261524,9283.0,9283.0,1.0,0.0,0.0,0.34340868026064086,0.0,context-rich
2935,f2935,0.4249750498257893,16041.0,23679.0,0.6774357025212213,0.3225642974787787,0.3225642974787787,0.23831013973809612,0.0,controlled-occlusion
2936,f2936,0.8569087437937306,124782.0,124782.0,1.0,0.0,0.0,0.0,0.0,clean-static
2937,f2937,0.8968262606879007,99004.0,109818.0,0.901527982662223,0.098472017337777,0.098472017337777,0.10220537928300369,0.0,cargo-only
2938,f2938,0.1383125223354716,1879.0,2416.0,0.7777317880794702,0.2222682119205298,0.2222682119205298,0.2814860737578218,0.0,context-rich
2939,f2939,0.597870226384582,18786.0,21965.0,0.8552697473252903,0.14473025267470974,0.14473025267470974,0.15081824154138462,0.0,controlled-occlusion
2940,f2940,0.15679136248478093,3574.0,3574.0,1.0,0.0,0.0,0.10883090046122941,0.0,clean-static
2941,f2941,0.5319443794941446,33948.0,36062.0,0.941378736620265,0.058621263379734945,0.058621263379734945,0.43621766483585095,0.0,cargo-only
2942,f2942,0.19710724194823262,1470.0,1470.0,1.0,0.0,0.0,0.0,0.0,context-rich
2943,f2943,0.11934425394104572,599.0,999.0,0.5995995995995996,0.40040040040040037,0.40040040040040037,0.1828646698654576,0.0,controlled-occlusion
2944,f2944,0.1929567947114222,2373.0,2780.0,0.8535971223021582,0.14640287769784177,0.14640287769784177,0.0,0.0,context-rich
2945,f2945,0.15566733367996405,1861.0,3162.0,0.5885515496521189,0.41144845034788113,0.41144845034788113,0.41722414412793085,0.0,controlled-occlusion
2946,f2946,0.18058357974057346,6363.0,6363.0,1.0,0.0,0.0,0.14268618971926533,0.0,clean-static
2947,f2947,0.9873942897714725,109150.0,129618.0,0.8420898332021787,0.15791016679782133,0.15791016679782133,0.0,0.0,cargo-only
2948,f2948,0.7141990069579656,126516.0,126517.0,0.999992095923868,7.904076132048132e-06,7.904076132048132e-06,0.20074275081869736,0.0,context-rich
2949,f2949,0.17238263382758753,4526.0,5679.0,0.7969712977636908,0.2030287022363092,0.2030287022363092,0.32106291775448553,0.0,controlled-occlusion
2950,f2950,1.599587738458602,80194.0,80194.0,1.0,0.0,0.0,0.18165780002374207,0.0,clean-static
2951,f2951,0.3095369552519602,17831.0,23318.0,0.7646882236898533,0.23531177631014666,0.23531177631014666,0.0,0.0,cargo-only
