idx,frame_id,diagnostic_mode,stage,path,present,decode_ok,decode_error,sha256,content_sha256,width,height,area,all_black,rgb_sha256,within_frame_duplicate_group,cross_frame_duplicate_frame_count,cross_frame_duplicate_class
105,f0105,controlled-occlusion,m0,mask\f0105_m0.png,False,False,missing,,,,,,,,,,
105,f0105,controlled-occlusion,m1,mask\f0105_m1.png,False,False,missing,,,,,,,,,,
105,f0105,controlled-occlusion,m2,mask\f0105_m2.png,False,False,missing,,,,,,,,,,
105,f0105,controlled-occlusion,m3,mask\f0105_m3.png,False,False,missing,,,,,,,,,,
105,f0105,controlled-occlusion,m4,mask\f0105_m4.png,False,False,missing,,,,,,,,,,
106,f0106,cargo-only,m0,mask\f0106_m0.png,True,True,,b8d39eb92d1dd102e37c9076a54579e90c0eefd86d07758ab1405fa7283b845e,d97cd2c3afbc0b7c6c4d8912150d4c6fe9a327fba98a96be19daed5c77e5abc1,960,540,269,False,f50756d4667f974202b1629366c19955d48fb69f80d0da61128e778cbd81c934,m0+m1 [expected_no_op],,
106,f0106,cargo-only,m1,mask\f0106_m1.png,True,True,,86f61cf79c8245753b8812770d636c3f4cd81d3a35730dd06a6b62fe30dc05e7,d97cd2c3afbc0b7c6c4d8912150d4c6fe9a327fba98a96be19daed5c77e5abc1,960,540,269,False,f50756d4667f974202b1629366c19955d48fb69f80d0da61128e778cbd81c934,m0+m1 [expected_no_op],,
106,f0106,cargo-only,m2,mask\f0106_m2.png,True,True,,a758a53927cb3e2a197b96c2815d1ceb229df550e6e7091bfaa1381e440080af,ca8c5c125016b246dc06ec985faeae079e4a0a22ce409842e0d570b7037230d8,960,540,264,False,f50756d4667f974202b1629366c19955d48fb69f80d0da61128e778cbd81c934,m2+m3+m4 [expected_no_op],,
106,f0106,cargo-only,m3,mask\f0106_m3.png,True,True,,6f23d6153996c248a67013f93cfbbf1c92c5782b4c99b6a539a6a90eac62fa2a,ca8c5c125016b246dc06ec985faeae079e4a0a22ce409842e0d570b7037230d8,960,540,264,False,f50756d4667f974202b1629366c19955d48fb69f80d0da61128e778cbd81c934,m2+m3+m4 [expected_no_op],,
106,f0106,cargo-only,m4,mask\f0106_m4.png,True,True,,4f7e1f3673152ee37b5f5fb3535ab7638fdf87cd7f97b803bd5092683ea172d3,ca8c5c125016b246dc06ec985faeae079e4a0a22ce409842e0d570b7037230d8,960,540,264,False,f50756d4667f974202b1629366c19955d48fb69f80d0da61128e778cbd81c934,m2+m3+m4 [expected_no_op],,
107,f0107,controlled-occlusion,m0,mask\f0107_m0.png,False,False,missing,,,,,,,,,,
107,f0107,controlled-occlusion,m1,mask\f0107_m1.png,False,False,missing,,,,,,,,,,
107,f0107,controlled-occlusion,m2,mask\f0107_m2.png,False,False,missing,,,,,,,,,,
107,f0107,controlled-occlusion,m3,mask\f0107_m3.png,False,False,missing,,,,,,,,,,
107,f0107,controlled-occlusion,m4,mask\f0107_m4.png,False,False,missing,,,,,,,,,,
108,f0108,cargo-only,m0,mask\f0108_m0.png,True,True,,2a5cc98e94e4a9fdafeae1c5e4f21755489dd2d24f98c1071653fe296dcc370d,c670561d4d5c21636d662756ce1d29ff50c1f4dce284ffb6153d67a2b4b94693,640,480,2151,False,f606be1124a1903ab7340c7d95e7f6dbaad38ff3c4fe11c7818e34db3e302457,m0+m1 [expected_no_op],,
108,f0108,cargo-only,m1,mask\f0108_m1.png,True,True,,515749ca77c557ac7e4d059c0b24e4dc1902578230361f5fafe76470322187b0,c670561d4d5c21636d662756ce1d29ff50c1f4dce284ffb6153d67a2b4b94693,640,480,2151,False,f606be1124a1903ab7340c7d95e7f6dbaad38ff3c4fe11c7818e34db3e302457,m0+m1 [expected_no_op],,
108,f0108,cargo-only,m2,mask\f0108_m2.png,True,True,,d6e1f1f0a1ea14609f51da313ba5e79d262783a0d634eabf27ed65e57d8d6eec,5343b76d67db86a9f489cd4f9f907ac8ae34be1af293e86f7ccf59b95f864cf4,640,480,2011,False,f606be1124a1903ab7340c7d95e7f6dbaad38ff3c4fe11c7818e34db3e302457,m2+m3+m4 [expected_no_op],,
108,f0108,cargo-only,m3,mask\f0108_m3.png,True,True,,a3bfd75876c1b99ebc1e7b2d403a0f2859e66e9f115b17aaebcd6f81489dfa90,5343b76d67db86a9f489cd4f9f907ac8ae34be1af293e86f7ccf59b95f864cf4,640,480,2011,False,f606be1124a1903ab7340c7d95e7f6dbaad38ff3c4fe11c7818e34db3e302457,m2+m3+m4 [expected_no_op],,
108,f0108,cargo-only,m4,mask\f0108_m4.png,True,True,,045de407a3e8e3902e3b915592ba37a58eecef05344e788b991d88f1e7aa3399,5343b76d67db86a9f489cd4f9f907ac8ae34be1af293e86f7ccf59b95f864cf4,640,480,2011,False,f606be1124a1903ab7340c7d95e7f6dbaad38ff3c4fe11c7818e34db3e302457,m2+m3+m4 [expected_no_op],,
109,f0109,controlled-occlusion,m0,mask\f0109_m0.png,False,False,missing,,,,,,,,,,
109,f0109,controlled-occlusion,m1,mask\f0109_m1.png,False,False,missing,,,,,,,,,,
109,f0109,controlled-occlusion,m2,mask\f0109_m2.png,False,False,missing,,,,,,,,,,
109,f0109,controlled-occlusion,m3,mask\f0109_m3.png,False,False,missing,,,,,,,,,,
109,f0109,controlled-occlusion,m4,mask\f0109_m4.png,False,False,missing,,,,,,,,,,
110,f0110,cargo-only,m0,mask\f0110_m0.png,True,True,,7de2c662d26c89d881b2d9288182d1d5c2ca060b45a69b47b8b52a8c13abc578,a0e2bc46865c7ce53e14f5ae27e84d5f46029c38770e0081808201e9bd20e696,640,480,83180,False,51b48842b21c1377ead97d864da4864f08f841579fd250663dd5942b79cf7797,m0+m1 [expected_no_op],,
110,f0110,cargo-only,m1,mask\f0110_m1.png,True,True,,529ed5d0bd3bbcbdb8cac6791f81499518f021ddab8920024b6ebbf3d4ff4971,a0e2bc46865c7ce53e14f5ae27e84d5f46029c38770e0081808201e9bd20e696,640,480,83180,False,51b48842b21c1377ead97d864da4864f08f841579fd250663dd5942b79cf7797,m0+m1 [expected_no_op],,
110,f0110,cargo-only,m2,mask\f0110_m2.png,True,True,,7dd212ce87160c68a0e06e120c46540868f224f4436262b9d896735a0a9cfabd,62644020b5a08a466570a5b58f66f6be763155c89a457e9345ecc340dd6888ba,640,480,64771,False,51b48842b21c1377ead97d864da4864f08f841579fd250663dd5942b79cf7797,m2+m3+m4 [expected_no_op],,
110,f0110,cargo-only,m3,mask\f0110_m3.png,True,True,,a7a7fd552118e0d4f5fc736c4b3ca7ce6b25901999337278fa209801fc81f247,62644020b5a08a466570a5b58f66f6be763155c89a457e9345ecc340dd6888ba,640,480,64771,False,51b48842b21c1377ead97d864da4864f08f841579fd250663dd5942b79cf7797,m2+m3+m4 [expected_no_op],,
110,f0110,cargo-only,m4,mask\f0110_m4.png,True,True,,85a655fd81dd454145a4c4ad7a4e956c8dd2860f260139bc1d8a1c5739787d24,62644020b5a08a466570a5b58f66f6be763155c89a457e9345ecc340dd6888ba,640,480,64771,False,51b48842b21c1377ead97d864da4864f08f841579fd250663dd5942b79cf7797,m2+m3+m4 [expected_no_op],,
111,f0111,cargo-only,m0,mask\f0111_m0.png,True,True,,23cf095833135c99a21083170d681ee0bdad52b61b475ffd997a7ee477f309c6,41c8bf49d172533c225578d53bb40901fec84330c92c613db47ecb19de92353f,960,540,188925,False,e362cbd6f56d21211cd7b1b7fd4444738cb9b79b878f2c75b32cb4987ae8895a,,,
111,f0111,cargo-only,m1,mask\f0111_m1.png,True,True,,4114b440dad3091f640b3e36fe7378df55f936b00115d9840a2bf957e587db44,10bc47b35f8fa882ed5f7485175c937afdb98a78697ab372d769511fe2c58409,960,540,188924,False,e362cbd6f56d21211cd7b1b7fd4444738cb9b79b878f2c75b32cb4987ae8895a,,,
111,f0111,cargo-only,m2,mask\f0111_m2.png,True,True,,64c52706f796eeb706ba020e6c2c27a0fe894dca8b36967a44893ddf2cb6e66a,c42ccbeec13c58352fec3f03d5dd06803de5ead74700c67d9655d92d3d66dd5d,960,540,188532,False,e362cbd6f56d21211cd7b1b7fd4444738cb9b79b878f2c75b32cb4987ae8895a,m2+m3+m4 [expected_no_op],,
111,f0111,cargo-only,m3,mask\f0111_m3.png,True,True,,128c10956080e683b536f9487721564c3a700087f9c8a7815b86d1cf0b5eebdc,c42ccbeec13c58352fec3f03d5dd06803de5ead74700c67d9655d92d3d66dd5d,960,540,188532,False,e362cbd6f56d21211cd7b1b7fd4444738cb9b79b878f2c75b32cb4987ae8895a,m2+m3+m4 [expected_no_op],,
111,f0111,cargo-only,m4,mask\f0111_m4.png,True,True,,e98d0fa94e64144f49cf5d8b2a32e34db7290ea45678fc6d6257472c1b83d2fd,c42ccbeec13c58352fec3f03d5dd06803de5ead74700c67d9655d92d3d66dd5d,960,540,188532,False,e362cbd6f56d21211cd7b1b7fd4444738cb9b79b878f2c75b32cb4987ae8895a,m2+m3+m4 [expected_no_op],,
112,f0112,cargo-only,m0,mask\f0112_m0.png,True,True,,1bd50fa596c0ba23d9dda19ac5e43cb845659ef034094e50b6d74176fd69e9a7,963c74a2e41d54df36b5ccdfd4494cc23dd8f0982368fa28ed87e33bec79708d,960,540,49400,False,1ab9d1ecaf41da360cbba2bc056ae22a27031b7e19f74a7ef1dc180b744c2cfa,m0+m1 [expected_no_op],,
112,f0112,cargo-only,m1,mask\f0112_m1.png,True,True,,8982ce36046b8d327e2116ac11628aeff82ddb6fb874f0ae6d8170215b4a36e4,963c74a2e41d54df36b5ccdfd4494cc23dd8f0982368fa28ed87e33bec79708d,960,540,49400,False,1ab9d1ecaf41da360cbba2bc056ae22a27031b7e19f74a7ef1dc180b744c2cfa,m0+m1 [expected_no_op],,
112,f0112,cargo-only,m2,mask\f0112_m2.png,True,True,,875a7db854014f439fc8ee3efa6b1dce1756972c1264e56c87a058f70e12fcbc,8eacaf27f56883a2704afb9e67b9171ab0a8fe72e42cf94843aabc3a2a4845a7,960,540,42908,False,1ab9d1ecaf41da360cbba2bc056ae22a27031b7e19f74a7ef1dc180b744c2cfa,m2+m3+m4 [expected_no_op],,
112,f0112,cargo-only,m3,mask\f0112_m3.png,True,True,,c17da05d3f021f3b694000e0eaed332957e0a5fdb0540ae01cb13b972116ea68,8eacaf27f56883a2704afb9e67b9171ab0a8fe72e42cf94843aabc3a2a4845a7,960,540,42908,False,1ab9d1ecaf41da360cbba2bc056ae22a27031b7e19f74a7ef1dc180b744c2cfa,m2+m3+m4 [expected_no_op],,
112,f0112,cargo-only,m4,mask\f0112_m4.png,True,True,,917a2ee996158460007f4cf96e76f7f0401a821785358e71da65cbe1f7d3c115,8eacaf27f56883a2704afb9e67b9171ab0a8fe72e42cf94843aabc3a2a4845a7,960,540,42908,False,1ab9d1ecaf41da360cbba2bc056ae22a27031b7e19f74a7ef1dc180b744c2cfa,m2+m3+m4 [expected_no_op],,
113,f0113,controlled-occlusion,m0,mask\f0113_m0.png,False,False,missing,,,,,,,,,,
113,f0113,controlled-occlusion,m1,mask\f0113_m1.png,False,False,missing,,,,,,,,,,
113,f0113,controlled-occlusion,m2,mask\f0113_m2.png,False,False,missing,,,,,,,,,,
113,f0113,controlled-occlusion,m3,mask\f0113_m3.png,False,False,missing,,,,,,,,,,
113,f0113,controlled-occlusion,m4,mask\f0113_m4.png,False,False,missing,,,,,,,,,,
114,f0114,controlled-occlusion,m0,mask\f0114_m0.png,False,False,missing,,,,,,,,,,
114,f0114,controlled-occlusion,m1,mask\f0114_m1.png,False,False,missing,,,,,,,,,,
114,f0114,controlled-occlusion,m2,mask\f0114_m2.png,False,False,missing,,,,,,,,,,
114,f0114,controlled-occlusion,m3,mask\f0114_m3.png,False,False,missing,,,,,,,,,,
114,f0114,controlled-occlusion,m4,mask\f0114_m4.png,False,False,missing,,,,,,,,,,
115,f0115,cargo-only,m0,mask\f0115_m0.png,True,True,,804d569e5b039901fe5f4a7cd21d46e37fb91f6f02996ca0bfe2143cf99cbd22,017acfcee4d20826a86964060027075062df90843fa1eb79af139d4e0a2b22a3,640,480,2791,False,6e21dcb00b66b993d694c557fa8a80c2a971f4b2352ef12748ee83e6c1be934c,m0+m1 [expected_no_op],,
115,f0115,cargo-only,m1,mask\f0115_m1.png,True,True,,a61651f2b4dfedb53477010f63026c4e7b8a65ad4dd6c1cbf39d80462fb5a51d,017acfcee4d20826a86964060027075062df90843fa1eb79af139d4e0a2b22a3,640,480,2791,False,6e21dcb00b66b993d694c557fa8a80c2a971f4b2352ef12748ee83e6c1be934c,m0+m1 [expected_no_op],,
115,f0115,cargo-only,m2,mask\f0115_m2.png,True,True,,728eb36de84b999e1718eae01efbb95346213f698c85a686cb9d411a24ebf391,fc9fdbe540c6ec2ed38a74a2a0db444f0e3354643d5922e6c8c1519449b913a5,640,480,2334,False,6e21dcb00b66b993d694c557fa8a80c2a971f4b2352ef12748ee83e6c1be934c,m2+m3+m4 [expected_no_op],,
115,f0115,cargo-only,m3,mask\f0115_m3.png,True,True,,53da20fdb4a6a7ce9ba4fa369e620313f73dae91b17969da133c4b2fdeb256e2,fc9fdbe540c6ec2ed38a74a2a0db444f0e3354643d5922e6c8c1519449b913a5,640,480,2334,False,6e21dcb00b66b993d694c557fa8a80c2a971f4b2352ef12748ee83e6c1be934c,m2+m3+m4 [expected_no_op],,
115,f0115,cargo-only,m4,mask\f0115_m4.png,True,True,,63f4e4ce18e5da7bde6dab8446fd8e3dce60cd4cc395706c10848b6b9c6ead72,fc9fdbe540c6ec2ed38a74a2a0db444f0e3354643d5922e6c8c1519449b913a5,640,480,2334,False,6e21dcb00b66b993d694c557fa8a80c2a971f4b2352ef12748ee83e6c1be934c,m2+m3+m4 [expected_no_op],,
116,f0116,cargo-only,m0,mask\f0116_m0.png,True,True,,a04224cacd3798b5eb0b7f9c509339712b097eeed5b9eba09da4510b71223884,fe775e618769b6c6b4ff395d1bc34df91e3b93ad7045ad26ab6ede96e300d64d,720,480,35424,False,f43a87621b4ed490622cb5c48574d9aba9adf5630cb532f5267316be5e5dac25,m0+m1 [expected_no_op],,
116,f0116,cargo-only,m1,mask\f0116_m1.png,True,True,,6c457c0463e5bb2d9fd94dbf712a134abde7d8b51a68331803fd750b83b03187,fe775e618769b6c6b4ff395d1bc34df91e3b93ad7045ad26ab6ede96e300d64d,720,480,35424,False,f43a87621b4ed490622cb5c48574d9aba9adf5630cb532f5267316be5e5dac25,m0+m1 [expected_no_op],,
116,f0116,cargo-only,m2,mask\f0116_m2.png,True,True,,550c9afa1aa9c7522c8d49e155e3bcae959c8cfc6234d4eb66b2119ae19ba35e,7f25adbcca3734f7e366dab39958399e8bc98b8777ad53d012b16bf10af87e1a,720,480,29150,False,f43a87621b4ed490622cb5c48574d9aba9adf5630cb532f5267316be5e5dac25,m2+m3+m4 [expected_no_op],,
116,f0116,cargo-only,m3,mask\f0116_m3.png,True,True,,7563f0e3c0745e9d105987b7663e024aa78a59f0e982c556a6e718a54be59715,7f25adbcca3734f7e366dab39958399e8bc98b8777ad53d012b16bf10af87e1a,720,480,29150,False,f43a87621b4ed490622cb5c48574d9aba9adf5630cb532f5267316be5e5dac25,m2+m3+m4 [expected_no_op],,
116,f0116,cargo-only,m4,mask\f0116_m4.png,True,True,,1238773cf622aba66d9800f8d8df55712952d51f6072b1432cce839ee3ae427a,7f25adbcca3734f7e366dab39958399e8bc98b8777ad53d012b16bf10af87e1a,720,480,29150,False,f43a87621b4ed490622cb5c48574d9aba9adf5630cb532f5267316be5e5dac25,m2+m3+m4 [expected_no_op],,
117,f0117,cargo-only,m0,mask\f0117_m0.png,True,True,,a4c1f9d42ed537a8695c1790c2c2cef99ba7d9d1378647d9a5ed59071643f7a0,23a1eb44f4e8743890a3c94c890c503f6dfa4473046a73a4f2622f694552fff1,640,480,459,False,b55251feba02dda830c596669ef8426749bb37214d763c510afed0c1b7538fc4,m0+m1 [expected_no_op],,
117,f0117,cargo-only,m1,mask\f0117_m1.png,True,True,,fc277665f525b2b62a65ba51e35fa58e111eee51aacdab78c1170e694e2874c7,23a1eb44f4e8743890a3c94c890c503f6dfa4473046a73a4f2622f694552fff1,640,480,459,False,b55251feba02dda830c596669ef8426749bb37214d763c510afed0c1b7538fc4,m0+m1 [expected_no_op],,
117,f0117,cargo-only,m2,mask\f0117_m2.png,True,True,,4035dd28cf5c089963ed4954c45f482dc3531ac1d06179d4eb41e26e85659604,7adf33c054f4f0a10ee39536e6ff09b25d669c893de1246191f6f07e5f96cc1e,640,480,364,False,b55251feba02dda830c596669ef8426749bb37214d763c510afed0c1b7538fc4,m2+m3+m4 [expected_no_op],,
117,f0117,cargo-only,m3,mask\f0117_m3.png,True,True,,89d30d4c8c3874376667d81c9dabda5ea036edfd1302e7d2a7f38237e46653a2,7adf33c054f4f0a10ee39536e6ff09b25d669c893de1246191f6f07e5f96cc1e,640,480,364,False,b55251feba02dda830c596669ef8426749bb37214d763c510afed0c1b7538fc4,m2+m3+m4 [expected_no_op],,
117,f0117,cargo-only,m4,mask\f0117_m4.png,True,True,,5e699163b156043880c4929d1bc3d0d7480324a5fb6353025fbfab848f8aac46,7adf33c054f4f0a10ee39536e6ff09b25d669c893de1246191f6f07e5f96cc1e,640,480,364,False,b55251feba02dda830c596669ef8426749bb37214d763c510afed0c1b7538fc4,m2+m3+m4 [expected_no_op],,
118,f0118,cargo-only,m0,mask\f0118_m0.png,True,True,,88d6d7123b3c56144929908955e930e4f8f59d5c380c2a55eaaccc72ebdc907a,f5aa9fe3542053b3043f5852894de8da4bca33f5da948f36237b1cd612864df3,640,480,43547,False,8b8c3b9821f3aa6d2d6bed988a27ff3f10d74b29b696ce62cde3d46757cd8d92,m0+m1 [expected_no_op],,
118,f0118,cargo-only,m1,mask\f0118_m1.png,True,True,,9b53855a95e04b6d31b6804482612bdfa4de579b78de7bf5ce323619b6d919e6,f5aa9fe3542053b3043f5852894de8da4bca33f5da948f36237b1cd612864df3,640,480,43547,False,8b8c3b9821f3aa6d2d6bed988a27ff3f10d74b29b696ce62cde3d46757cd8d92,m0+m1 [expected_no_op],,
118,f0118,cargo-only,m2,mask\f0118_m2.png,True,True,,e66fbeea438a4a6e8a93236093a7fb9f22a7494e0f72b7ae7ab7fec264fd1f1e,512f994d537d2692c0eb7fbadf63f43d31af4c641f7e2c7d040dc2ab598ca623,640,480,43541,False,8b8c3b9821f3aa6d2d6bed988a27ff3f10d74b29b696ce62cde3d46757cd8d92,m2+m3+m4 [expected_no_op],,
118,f0118,cargo-only,m3,mask\f0118_m3.png,True,True,,6ef7f558f9f05b97de82aca2b4cf42f63f764135b63650730ebbce62cc7c6538,512f994d537d2692c0eb7fbadf63f43d31af4c641f7e2c7d040dc2ab598ca623,640,480,43541,False,8b8c3b9821f3aa6d2d6bed988a27ff3f10d74b29b696ce62cde3d46757cd8d92,m2+m3+m4 [expected_no_op],,
118,f0118,cargo-only,m4,mask\f0118_m4.png,True,True,,2cc0d8fdc156eebaddaac383d8f742ad004dc0db07be2322c580a68fe936cc8b,512f994d537d2692c0eb7fbadf63f43d31af4c641f7e2c7d040dc2ab598ca623,640,480,43541,False,8b8c3b9821f3aa6d2d6bed988a27ff3f10d74b29b696ce62cde3d46757cd8d92,m2+m3+m4 [expected_no_op],,
119,f0119,cargo-only,m0,mask\f0119_m0.png,True,True,,1d1b01a041310fd1eec721d6d890849d7409ece4c18aa1784915bf07893f6ec9,7cbd642edb069987fa166ad5b4fbee34888ae2849501912d9f1a4b256d3b92f9,960,540,163734,False,fa3d1e3482e4c88c1cd9d1b1a9d505ceeeb9bd26904e6d8b8a0f0ac5bd8022ec,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
119,f0119,cargo-only,m1,mask\f0119_m1.png,True,True,,75a3614779fbcf3dd1f8acf47bf336d0e6256c2eaf710518bca97d587bc08b6a,7cbd642edb069987fa166ad5b4fbee34888ae2849501912d9f1a4b256d3b92f9,960,540,163734,False,fa3d1e3482e4c88c1cd9d1b1a9d505ceeeb9bd26904e6d8b8a0f0ac5bd8022ec,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
119,f0119,cargo-only,m2,mask\f0119_m2.png,True,True,,0b8e1f7f4a31fa29bfd71a5ba187558b51fce8f49990be957f74bb7a23c2708f,7cbd642edb069987fa166ad5b4fbee34888ae2849501912d9f1a4b256d3b92f9,960,540,163734,False,fa3d1e3482e4c88c1cd9d1b1a9d505ceeeb9bd26904e6d8b8a0f0ac5bd8022ec,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
119,f0119,cargo-only,m3,mask\f0119_m3.png,True,True,,3f30de6aba6cb5f75675b4a75b0cd339902344ac80892a5fdc36331893592218,7cbd642edb069987fa166ad5b4fbee34888ae2849501912d9f1a4b256d3b92f9,960,540,163734,False,fa3d1e3482e4c88c1cd9d1b1a9d505ceeeb9bd26904e6d8b8a0f0ac5bd8022ec,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
119,f0119,cargo-only,m4,mask\f0119_m4.png,True,True,,cebf2970b7b335a69b951038aa727c5b9e1b01aa858eacc47cd41c27d4fe5f7c,7cbd642edb069987fa166ad5b4fbee34888ae2849501912d9f1a4b256d3b92f9,960,540,163734,False,fa3d1e3482e4c88c1cd9d1b1a9d505ceeeb9bd26904e6d8b8a0f0ac5bd8022ec,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
120,f0120,controlled-occlusion,m0,mask\f0120_m0.png,True,True,,2e49b295f6ab0599923b0b34f0279e51cd76f74eceb6a67ecbb1f489d9e9ec97,d854c7dcc8493773e4076039b5e5a419e0794089c47370da1ef86a245d93e921,640,480,23281,False,8168ce911339475cc822528719f8000a88cd13b716ca407cbf2c8dd6cb892672,m0+m1+m2+m3 [no_op_placed_but_not_occluding],,
120,f0120,controlled-occlusion,m1,mask\f0120_m1.png,True,True,,2490fa959d24a330d708e797fc54c0d0bedad5382237769b8e92a3c3e5609ac6,d854c7dcc8493773e4076039b5e5a419e0794089c47370da1ef86a245d93e921,640,480,23281,False,8168ce911339475cc822528719f8000a88cd13b716ca407cbf2c8dd6cb892672,m0+m1+m2+m3 [no_op_placed_but_not_occluding],,
120,f0120,controlled-occlusion,m2,mask\f0120_m2.png,True,True,,bf11d667ff0c498596af2cbdf96b823ba720e8f39f4d667474a381adb41ec747,d854c7dcc8493773e4076039b5e5a419e0794089c47370da1ef86a245d93e921,640,480,23281,False,8168ce911339475cc822528719f8000a88cd13b716ca407cbf2c8dd6cb892672,m0+m1+m2+m3 [no_op_placed_but_not_occluding],,
120,f0120,controlled-occlusion,m3,mask\f0120_m3.png,True,True,,8cf571bfd865316915849db695d587332e333f3e0f6baba55ef135dd18a50adc,d854c7dcc8493773e4076039b5e5a419e0794089c47370da1ef86a245d93e921,640,480,23281,False,8168ce911339475cc822528719f8000a88cd13b716ca407cbf2c8dd6cb892672,m0+m1+m2+m3 [no_op_placed_but_not_occluding],,
120,f0120,controlled-occlusion,m4,mask\f0120_m4.png,True,True,,0b94451dce037ddde84ae5464113ec1755d6d7c1b504d15c88d3b838c8933f8c,323f7ecd850daae8bf50bcc0d52e58e0a3127fabb59248a477f9b430b395ac25,640,480,22147,False,8168ce911339475cc822528719f8000a88cd13b716ca407cbf2c8dd6cb892672,,,
121,f0121,cargo-only,m0,mask\f0121_m0.png,True,True,,c7635fe159d9d04d7efe78fc1da30feb6a81ded5d1502e7ceb8a08ded5bc95fe,858b966bb22d934bcd8f601eefe2bc142d38feeec957f0d72da2a632b62a4a86,720,480,32343,False,c9cbf54ea70c6ae492ed266ec40db03d983c7a6ddb9650a393eeb8f42d7cab2f,m0+m1 [expected_no_op],,
121,f0121,cargo-only,m1,mask\f0121_m1.png,True,True,,2924c8605a7fadbd4b27646745d65c631712002bafd930be1b17c61abe990b20,858b966bb22d934bcd8f601eefe2bc142d38feeec957f0d72da2a632b62a4a86,720,480,32343,False,c9cbf54ea70c6ae492ed266ec40db03d983c7a6ddb9650a393eeb8f42d7cab2f,m0+m1 [expected_no_op],,
121,f0121,cargo-only,m2,mask\f0121_m2.png,True,True,,f5ef5574ad2ef5d1b05145792202dd0515a914dfa6f109373cc001cd9825a636,c5ce71226a57bda25862489ad47375d6671546e9b64cab9250136c7ec8766e0e,720,480,25576,False,c9cbf54ea70c6ae492ed266ec40db03d983c7a6ddb9650a393eeb8f42d7cab2f,m2+m3+m4 [expected_no_op],,
121,f0121,cargo-only,m3,mask\f0121_m3.png,True,True,,dc8403bb9412a668fd3cf14d6770d3677d252341139cd3201f923a6693878837,c5ce71226a57bda25862489ad47375d6671546e9b64cab9250136c7ec8766e0e,720,480,25576,False,c9cbf54ea70c6ae492ed266ec40db03d983c7a6ddb9650a393eeb8f42d7cab2f,m2+m3+m4 [expected_no_op],,
121,f0121,cargo-only,m4,mask\f0121_m4.png,True,True,,a4c932c0f8f841c73cd98830c1ef8cc8dfc7ae9e23ff6ee98101ea18ad1fc3d2,c5ce71226a57bda25862489ad47375d6671546e9b64cab9250136c7ec8766e0e,720,480,25576,False,c9cbf54ea70c6ae492ed266ec40db03d983c7a6ddb9650a393eeb8f42d7cab2f,m2+m3+m4 [expected_no_op],,
122,f0122,cargo-only,m0,mask\f0122_m0.png,True,True,,33d278fbdc925ca35c7c9ad1d43cf0029c4fc34bc5be8e5d681d4ea0b2552157,45e542ae73f0a43b140e0ac04a95c52f6c7333bb12d0d0dc690fc7db4b60ac46,960,540,104005,False,f8b395f08c1ee9abff3e9f08749d857fcee1ead57e9af392094bbe55802a684b,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
122,f0122,cargo-only,m1,mask\f0122_m1.png,True,True,,841880f86a434ecda53cdb7bde6a8ef06097668ae41186c05da99b92833d7c59,45e542ae73f0a43b140e0ac04a95c52f6c7333bb12d0d0dc690fc7db4b60ac46,960,540,104005,False,f8b395f08c1ee9abff3e9f08749d857fcee1ead57e9af392094bbe55802a684b,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
122,f0122,cargo-only,m2,mask\f0122_m2.png,True,True,,eaa755c8ce4c2587923b680653671cb020b87acdd239420cf44fdf5d22cf85fc,45e542ae73f0a43b140e0ac04a95c52f6c7333bb12d0d0dc690fc7db4b60ac46,960,540,104005,False,f8b395f08c1ee9abff3e9f08749d857fcee1ead57e9af392094bbe55802a684b,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
122,f0122,cargo-only,m3,mask\f0122_m3.png,True,True,,eafd8f2ba6b7332d17159e62a6367e356f81860ddbe56ebd62916407e53fa30a,45e542ae73f0a43b140e0ac04a95c52f6c7333bb12d0d0dc690fc7db4b60ac46,960,540,104005,False,f8b395f08c1ee9abff3e9f08749d857fcee1ead57e9af392094bbe55802a684b,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
122,f0122,cargo-only,m4,mask\f0122_m4.png,True,True,,61966317c0a107d234371b077b0005bb3b1401abe6e1bd27af0ccb2ca8355861,45e542ae73f0a43b140e0ac04a95c52f6c7333bb12d0d0dc690fc7db4b60ac46,960,540,104005,False,f8b395f08c1ee9abff3e9f08749d857fcee1ead57e9af392094bbe55802a684b,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
123,f0123,cargo-only,m0,mask\f0123_m0.png,True,True,,86d7c1bc47c212178426593ad98e4b371505c33d3d755b0b5507c3a4da77ba86,8478c54771b9d057ca9c65594762d36758086c51572db92ea3668fc7172a80c7,640,480,355,False,0c332747a84389899797f5754836f3e820e4380c1456ee1499923f92380bc35a,m0+m1 [expected_no_op],,
