idx,frame_id,label_present,geometry_ok,rendered,pallet_type,diagnostic_mode,noise_tier,image_w,image_h,fx,fy,cx,cy,label_reproj_consistency_px,camera_distance_measured_m,camera_distance_used_m,camera_distance_source,camera_distance_limit_m,elevation_deg_actual,projected_size_actual,object_depth_z_m,mask_m0_area,mask_m0_bbox_w_px,mask_m0_bbox_h_px,mask_m0_min_side_px,bbox_all_w_px,bbox_all_h_px,bbox_all_min_side_px,bbox_all_diag_px,bbox_vis_w_px,bbox_vis_h_px,bbox_vis_min_side_px,bbox_vis_diag_px,bbox_vis_area_px2,visible_kp_min_pair_dist_px,visible_kp_hull_area_px2,inframe_corner_count,visible_corner_count,visible_kp_count,V_vis_label,visible_corner_count_matches_label,pnp_exact_success,pnp_exact_inliers,pnp_exact_reproj_mean_px,pnp_exact_reproj_max_px,pnp_exact_trans_err_cm,pnp_exact_rot_err_deg,canonical3d_exact_reproj_mean_px,mc1px_solve_fail_rate,mc1px_diverged_rate,mc1px_pose_fail_rate,mc1px_trans_cm_q50,mc1px_trans_cm_q90,mc1px_trans_cm_q95,mc1px_rot_deg_q50,mc1px_rot_deg_q90,mc1px_rot_deg_q95,mc1px_reproj_px_q50,mc1px_reproj_px_q90,mc1px_reproj_px_q95,mc2px_solve_fail_rate,mc2px_diverged_rate,mc2px_pose_fail_rate,mc2px_trans_cm_q50,mc2px_trans_cm_q90,mc2px_trans_cm_q95,mc2px_rot_deg_q50,mc2px_rot_deg_q90,mc2px_rot_deg_q95,mc2px_reproj_px_q50,mc2px_reproj_px_q90,mc2px_reproj_px_q95,mc3px_solve_fail_rate,mc3px_diverged_rate,mc3px_pose_fail_rate,mc3px_trans_cm_q50,mc3px_trans_cm_q90,mc3px_trans_cm_q95,mc3px_rot_deg_q50,mc3px_rot_deg_q90,mc3px_rot_deg_q95,mc3px_reproj_px_q50,mc3px_reproj_px_q90,mc3px_reproj_px_q95,physical_valid,physical_violations,physical_unknown,gate_valid,gate_valid_unknown,gate_unknown_fields,G1_pass,G2_pass,G3_pass,G4_pass,G5_pass,pnp_eligible_candidate_2cell,pnp_eligible_candidate_3cell,pnp_eligible_candidate_4cell,tiny_warning,pnp_stress
180,f0180,True,True,True,Pallet_2,cargo-only,,720,480,417.36428,417.36428,360,240,1.1368684e-13,14.622284,14.622284,label_recomputed,10,6.943,,13.806738,354,47,12,12,46.951362,11.449847,11.449847,48.327315,46.951362,8.7945265,8.7945265,47.767919,412.915,5.5110798,334.04606,8,7,7,7,True,True,7,8.8280047e-06,1.1828595e-05,0.00019988902,2.6425639e-05,5.075666e-06,0,0.01,0.865,20.54258,49.950072,61.117916,2.1925684,3.6883842,4.3643303,0.94884463,1.3302812,1.5450806,0,0.205,0.985,50.199593,125.10514,150.353,4.550965,11.414308,40.211438,1.9606564,3.3201799,11.373862,0,0.315,0.995,63.623615,181.59363,232.78424,6.932353,32.056552,38.370002,2.896269,9.2918311,11.983445,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
181,f0181,True,True,True,Pallet_1,controlled-occlusion,,960,540,605.9065,605.9065,480,270,5.6843419e-14,2.6325968,2.6325968,label_recomputed,10,23.062,,2.3511291,44749,380,223,223,426.924,226.8768,226.8768,483.46374,237.61815,226.8768,226.8768,328.53534,53910.046,25.527284,9341.8614,6,4,4,4,True,True,4,1.2659121e-05,2.4930934e-05,4.7652485e-05,2.0843271e-05,1.2659122e-05,0,0,0.29,2.8068359,7.8583358,9.9357981,1.5376429,3.1247926,3.6517475,0.45558751,0.83257816,0.94222699,0,0,0.63,5.5187673,15.123305,18.750519,3.1597923,5.4803903,6.4811791,0.87795477,1.6852078,1.9367193,0,0,0.83,10.099478,22.690989,27.346294,4.6893167,8.7871728,11.685403,1.3488734,2.3146982,2.7993326,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
182,f0182,True,True,True,Pallet_0,cargo-only,,560,560,418.00184,418.00184,280,280,3.5527137e-14,8.1168572,8.1168572,label_recomputed,10,9.717,,7.0175247,1532,85,26,26,99.288843,26.106052,26.106052,102.66353,61.37666,19.869447,19.869447,64.512706,1219.5203,8.6019283,705.01327,6,5,6,5,True,True,6,8.1332739e-06,2.1986764e-05,5.4505319e-05,4.6763109e-06,7.7321959e-06,0,0.135,0.75,11.488609,35.437093,46.267234,1.416007,59.070715,59.671698,0.92150646,25.884628,26.305921,0,0.32,0.935,28.616454,62.908871,89.447039,3.3557645,60.425789,61.318104,2.0899422,26.630218,26.946228,0,0.285,0.95,36.682536,81.495758,194.4535,4.7894237,60.826612,62.183759,3.0117321,25.890468,27.015217,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,False,False,False,True
183,f0183,True,True,True,Pallet_3,cargo-only,,640,480,674.54895,674.54895,320,240,2.8421709e-14,1.4301934,1.4301934,label_recomputed,10,12.067,,1.393089,107537,615,264,264,705.64144,265.01978,265.01978,753.76742,121.37092,260.05044,121.37092,286.97932,31562.562,55.93956,12089.543,6,4,4,4,True,True,4,1.0336203e-05,1.6902778e-05,2.8026385e-06,1.2074183e-06,1.0336203e-05,0,0,0,0.74057465,1.4204203,1.6948124,0.49002549,0.97712048,1.1444104,0.42679949,0.78891149,0.87011605,0,0,0,1.4176002,2.5979524,3.1601077,0.8800266,1.9147443,2.2076445,0.8541051,1.4634517,1.6223302,0,0,0.07,2.1207016,4.6766784,5.3157572,1.3416349,2.8818964,3.7287452,1.3278723,2.5131106,2.9035422,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
184,f0184,True,True,True,Pallet_0,cargo-only,,640,480,605.9065,605.9065,320,240,1.1368684e-13,2.0737135,2.0737135,label_recomputed,10,24.205,,1.9995892,68028,449,176,176,459.3682,176.24407,176.24407,492.01739,459.3682,176.24407,176.24407,492.01739,80960.921,38.392528,70356.44,8,8,8,8,True,True,8,9.4890185e-06,2.5198133e-05,7.2946893e-06,1.7075473e-06,1.8610098e-05,0,0,0,0.36505788,0.7232045,0.86412781,0.22197393,0.40933941,0.46817386,1.0250196,1.4304752,1.5174705,0,0,0,0.75906064,1.4418011,1.7247519,0.47867155,0.92564607,1.0101399,2.2289335,2.9794975,3.09226,0,0,0,1.1176698,2.5920253,2.9465042,0.79767008,1.3933743,1.5872453,3.2186465,4.3559991,4.7356869,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
185,f0185,True,True,True,Pallet_3,cargo-only,,960,540,617.92423,617.92423,480,270,1.1368684e-13,3.4321518,3.4321518,label_recomputed,10,54.282,,3.4321518,30696,266,187,187,267.67892,188.90331,188.90331,327.62244,267.67892,188.90331,188.90331,327.62244,50565.433,14.507198,32788.592,8,8,8,8,True,True,8,8.4505901e-06,1.4203708e-05,2.044075e-05,8.0091067e-06,2.9090993e-05,0,0,0,0.96770296,2.0311281,2.4170588,0.58187885,1.1882462,1.342387,0.99906233,1.3242291,1.4096209,0,0,0.075,1.929194,4.7103733,5.3911558,1.2691123,2.1263027,2.4816734,2.0454875,2.7721079,2.9631941,0,0,0.235,2.7605772,6.48486,7.8087274,2.0964286,3.6300379,4.2124328,3.1008058,4.0754195,4.3476963,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
186,f0186,True,True,True,Pallet_1,controlled-occlusion,,640,480,452.26138,452.26138,320,240,5.6843419e-14,13.465613,13.465613,label_recomputed,10,30.489,,12.714579,930,47,27,27,47.509652,27.706312,27.706312,54.998243,37.308621,26.977931,26.977931,46.040656,1006.5094,4.0809368,498.28368,8,5,5,5,True,True,5,1.2107162e-05,1.31308e-05,0.00088228973,7.7312492e-06,9.6234111e-06,0,0.52,0.965,115.89143,1049.3446,1157.096,10.450818,43.628437,53.2485,3.5425845,10.001351,12.300074,0,0.71,0.995,279.48332,1275.6925,1485.5566,16.81644,50.964069,69.655373,4.2328511,10.056514,11.958935,0,0.735,1,233.68208,1409.664,1722.2003,17.235002,97.082881,118.83899,4.0190859,10.110349,11.493551,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
187,f0187,True,True,True,Pallet_2,cargo-only,,640,480,622.60935,622.60935,320,240,5.6843419e-14,6.7788675,6.7788675,label_recomputed,10,2.3,,6.0540951,1742,91,26,26,175.78826,25.64756,25.64756,177.6494,86.639693,24.380606,24.380606,90.004724,2112.3282,5.7875643,1707.9207,6,5,6,5,True,True,6,3.1173671e-06,5.2774556e-06,1.6067418e-05,3.1945285e-06,3.1173669e-06,0,0.015,0.495,4.913212,14.067931,17.25543,0.76480705,1.3917826,1.5023319,0.8496857,1.2292026,1.3338343,0,0.13,0.8,13.089852,36.202955,42.981485,1.613639,52.897568,53.593807,1.8531994,37.238793,38.942577,0,0.205,0.885,19.914233,163.27383,324.9182,2.6407817,53.108145,53.692952,2.8439852,36.000935,39.018987,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
188,f0188,True,True,True,Pallet_2,cargo-only,,720,480,605.9065,605.9065,360,240,1.1368684e-13,2.0551135,2.0551135,label_recomputed,10,6.562,,1.9174446,27453,469,87,87,481.23783,125.91486,125.91486,497.43784,459.79469,81.528394,81.528394,466.96684,37486.322,77.299252,22182.104,4,4,5,4,True,True,5,3.7089362e-05,7.0522739e-05,1.1100764e-05,3.1945285e-06,3.9480865e-05,0,0,0,0.4749173,0.99088442,1.145507,0.29612098,0.46952414,0.52039351,0.80595208,1.2961069,1.4026884,0,0,0,0.8032779,1.8229455,2.0860735,0.52959262,0.91908756,1.0058125,1.7668287,2.5565135,2.8474853,0,0,0.01,1.4517241,3.0793069,3.9579713,0.87951585,1.5085314,1.7127129,2.5797207,3.7118151,4.2155897,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
189,f0189,True,True,True,Pallet_3,cargo-only,,640,480,510.43338,510.43338,320,240,5.6843419e-14,1.353746,1.353746,label_recomputed,10,6.742,,1.274645,50044,389,168,168,682.37535,202.70529,202.70529,711.84658,215.53531,52.528034,52.528034,221.84378,11321.646,4.9070751,6531.7495,5,4,5,4,True,True,5,0.03245582,0.040019055,0.050136332,0.0020720677,1.0500225e-05,0,0.02,0.03,0.73990272,1.7687015,2.4508206,0.28649756,0.55562338,0.67873523,0.91092442,1.5268276,1.68006,0,0.015,0.045,1.5257018,4.065836,4.9053485,0.52090535,0.99812935,1.214987,1.8989552,2.9095665,3.3577622,0,0.02,0.16,2.5094964,6.3359376,42.995486,0.95763844,1.8074699,2.3618487,2.8095973,4.574393,24.397846,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
190,f0190,True,True,True,Pallet_0,cargo-only,,640,480,644.51988,644.51988,320,240,5.6843419e-14,1.8585074,1.8585074,label_recomputed,10,34.967,,1.7851334,101017,396,340,340,586.90726,346.81098,346.81098,681.71694,338.39475,346.81098,338.39475,484.55016,117359.01,40.754038,56735.045,6,6,7,6,True,True,7,7.467242e-06,1.3451751e-05,3.0802634e-06,1.2074183e-06,1.5269327e-05,0,0,0,0.67549308,1.4029419,1.5546669,0.33653885,0.58808004,0.65112086,0.94498109,1.3284444,1.4227873,0,0,0.005,1.193508,2.7460805,3.7372822,0.67869058,1.2582231,1.4209713,2.0298049,2.72221,2.9150699,0,0,0.055,1.594846,4.1122337,5.3527333,0.94265515,1.6662212,1.9658038,2.9221135,4.0423706,4.3662168,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
191,f0191,True,True,True,Pallet_1,controlled-occlusion,,960,540,452.56672,452.56672,480,270,1.1368684e-13,3.0657139,3.0657139,label_recomputed,10,27.49,,2.9334056,16341,197,112,112,198.64038,112.14234,112.14234,228.10941,81.296044,109.02083,81.296044,135.99481,8862.9624,16.90829,4298.2413,8,4,5,4,True,True,5,1.7303808e-05,2.7818499e-05,0.00017335076,2.7267344e-05,1.3446772e-05,0,0.155,0.475,3.9254528,220.75049,242.87189,1.1852284,26.603318,38.402691,0.87339762,22.840529,23.7579,0,0.245,0.755,9.4481864,234.35113,250.1092,2.91606,35.321918,52.137254,2.0202727,23.007872,23.807393,0,0.195,0.87,14.035368,221.29179,249.57036,3.7322356,28.554261,43.882993,2.7424892,22.800044,23.861314,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
192,f0192,True,True,True,Pallet_1,controlled-occlusion,,560,560,605.9065,605.9065,280,280,5.6843419e-14,12.512881,12.512881,label_recomputed,10,10.615,,11.410772,1052,78,19,19,78.674983,22.48478,22.48478,81.824925,78.674983,12.882269,12.882269,79.722681,1013.5123,7.9225083,332.02535,7,4,4,4,True,True,4,1.2988705e-05,3.2329827e-05,0.00021747421,5.6258436e-05,1.2988705e-05,0.155,0.595,1,89.230639,220.21985,246.21394,26.902501,44.747498,47.652916,5.0544534,7.7467835,8.6010669,0.34,0.85,1,158.64793,408.24021,471.73262,38.979472,59.440734,63.432211,7.519409,11.265006,12.261524,0.41,0.93,1,236.0246,508.75837,597.94196,47.284315,77.072679,86.440558,9.2924305,14.848504,16.524282,False,camera_distance_over_limit,ground_continuity_pass,False,False,,True,True,False,True,True,False,False,False,True,True
193,f0193,True,True,True,Pallet_0,controlled-occlusion,,640,480,308.64879,308.64879,320,240,5.6843419e-14,2.3358378,2.3358378,label_recomputed,10,22.558,,2.2292893,14014,220,104,104,225.00705,106.22256,106.22256,248.82003,120.61287,58.239466,58.239466,133.93767,7024.4291,16.118182,3573.0825,8,4,5,4,True,True,5,4.5220045e-06,8.109328e-06,8.334538e-06,6.6133022e-06,5.4609826e-06,0,0,0.035,1.7310308,3.7659692,4.574344,1.1235644,1.8815633,2.1110135,0.74307275,1.2144136,1.4427,0,0,0.335,3.7522427,8.2295411,9.387131,2.465321,4.176307,4.8215009,1.5405191,2.5279181,2.755876,0,0.03,0.645,5.9825186,38.71156,66.888971,3.7192661,41.446729,43.753799,2.3157208,23.709507,36.478201,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
194,f0194,True,True,True,Pallet_2,cargo-only,,640,480,605.9065,605.9065,320,240,1.1368684e-13,1.2404125,1.2404125,label_recomputed,10,6.886,,1.1712293,71001,528,220,220,1124.8385,305.31286,305.31286,1165.5375,419.43617,134.97707,134.97707,440.61946,56614.266,135.07956,28217.13,4,3,4,3,True,True,4,6.9532877e-05,0.00025310896,1.7203972e-06,4.0045534e-06,6.9532878e-05,0,0,0,0.85144577,1.4911733,1.7980397,0.63015773,1.4123622,1.5929443,0.91488565,1.6213696,1.9809748,0,0,0.005,1.6947488,3.0219741,3.4811035,1.1435159,2.5547476,3.1331241,1.9445228,3.3957603,3.903693,0,0,0.075,2.4405702,4.3737565,5.0285121,1.7107833,3.6100223,4.2111366,2.8468215,4.7538579,5.3245338,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,False
195,f0195,True,True,True,Pallet_3,cargo-only,,960,540,531.4265,531.4265,480,270,5.6843419e-14,47.011404,47.011404,label_recomputed,10,56.026,,46.634226,110,14,15,14,14.369138,15.201963,14.369138,20.918217,14.369138,15.201963,14.369138,20.918217,218.43911,0.96374277,130.68171,8,8,9,8,True,True,9,4.1877336e-06,7.2644394e-06,0.00015604761,0.0001012217,5.8602336e-06,0,0.75,0.995,213.79732,543.39909,639.90599,12.72348,60.501881,69.501012,1.105134,1.4240589,1.5355875,0,0.935,1,449.18543,956.94207,1237.4953,30.686334,75.750765,83.429395,2.0636527,2.709934,2.9107828,0,0.97,1,597.18105,1509.7583,1798.6874,42.704986,82.237686,86.636021,3.0081781,4.0264915,4.4092939,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
196,f0196,True,True,True,Pallet_2,cargo-only,,640,480,605.9065,605.9065,320,240,5.6843419e-14,3.0205538,3.0205538,label_recomputed,10,15.743,,2.8726418,23534,286,101,101,318.48902,102.36905,102.36905,334.53652,216.89485,102.36905,102.36905,239.83911,22203.319,32.169524,14231.718,6,6,7,6,True,True,7,1.9001078e-05,6.8916758e-05,3.7442457e-05,4.3534085e-06,1.9006407e-05,0,0,0,1.3780857,2.9337457,3.7031809,0.39037331,0.68155423,0.73487359,0.90459239,1.3145172,1.4331749,0,0,0.225,2.9368972,6.5378304,7.8401378,0.79264503,1.3602296,1.5043706,1.90587,2.6085584,2.7875761,0,0,0.415,3.9085581,9.8665856,10.968411,1.2049994,2.1854487,2.5921238,2.8198352,3.7833078,4.1378837,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
197,f0197,True,True,True,Pallet_0,cargo-only,,720,480,328.38603,328.38603,360,240,5.6843419e-14,3.2215348,3.2215348,label_recomputed,10,44.695,,2.6348435,18814,209,121,121,214.47408,130.23451,130.23451,250.91863,214.47408,120.62177,120.62177,246.06654,25870.243,12.504942,18338.102,7,7,8,7,True,True,8,1.616192e-05,3.2240463e-05,2.0241831e-05,1.4388049e-05,1.6052487e-05,0,0,0,1.180029,2.4921828,3.0574286,0.71454224,1.2675837,1.4219445,1.0359307,1.4877751,1.5944008,0,0,0.12,2.3017103,5.4647069,6.5635574,1.4509365,2.4438449,2.9059948,2.0470511,2.8784431,3.0399063,0,0,0.26,2.891747,7.4058759,9.5486998,2.1044887,3.8308435,4.610912,3.1080859,4.0648628,4.5672655,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
198,f0198,True,True,True,Pallet_3,cargo-only,,960,540,675.19793,675.19793,480,270,1.1368684e-13,1.5060708,1.5060708,label_recomputed,10,70.533,,1.4666513,201332,659,447,447,715.15982,530.18269,530.18269,890.25123,536.19929,238.07286,238.07286,586.67569,127654.5,31.954112,55851.742,4,4,5,4,True,True,5,6.1982367e-05,9.4514508e-05,5.9586713e-05,0.00010310532,6.3264648e-05,0,0,0,0.51664615,1.1846581,1.4520757,0.71378171,1.6055505,1.925918,0.83527228,1.3339652,1.4862681,0,0,0.005,1.0903466,2.3591913,2.7228638,1.5098969,3.1012089,3.9372047,1.6294857,2.6548497,3.0750016,0,0.005,0.07,1.6369892,3.547482,4.3861832,2.1553186,4.4791608,5.8440853,2.5504147,4.0415909,4.450408,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
199,f0199,True,True,True,Pallet_1,cargo-only,,640,480,552.89029,552.89029,320,240,5.6843419e-14,0.95811837,0.95811837,label_recomputed,10,37.064,,0.92494066,130372,640,251,251,1479.9607,726.278,726.278,1648.564,487.04697,161.20905,161.20905,513.03325,78516.382,47.783072,47419.358,4,4,5,4,True,True,5,8.2967452e-06,1.3293876e-05,2.6053199e-06,2.0913098e-06,1.3059995e-05,0,0,0,0.42668753,0.83077562,0.9670888,0.36723554,0.6743879,0.75679818,1.0288623,1.7596627,2.0412502,0,0,0,0.75646505,1.5920277,1.7443264,0.72923857,1.3324621,1.4225335,2.0346951,3.758415,4.4804981,0,0.01,0.01,1.1761969,2.3111473,3.0309048,1.0751798,2.0589859,2.4011497,3.2065628,5.1176755,6.2107488,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
200,f0200,True,True,True,Pallet_1,context-rich,,560,560,347.76839,347.76839,280,280,2.8421709e-14,1.9729887,1.9729887,label_recomputed,10,32.743,,1.9326693,25632,254,177,177,257.28636,179.01065,179.01065,313.43434,144.49732,179.01065,144.49732,230.0528,25866.56,18.818663,12720.032,8,6,7,6,True,True,7,5.0415569e-06,8.6160152e-06,1.360676e-05,4.1826196e-06,3.4075757e-06,0,0,0.005,1.4520762,3.3665722,4.1015021,0.6371007,1.2000984,1.2865927,1.0087999,1.3517759,1.4471428,0,0,0.195,2.6759948,6.2356625,6.9162435,1.2216418,2.0436386,2.5089839,1.9803594,2.615484,2.8965966,0,0,0.435,4.2808496,9.810283,11.308879,1.7440383,3.1271084,3.4290518,2.9439926,4.0461463,4.3419611,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
201,f0201,True,True,True,Pallet_3,context-rich,,960,540,605.9065,605.9065,480,270,1.1368684e-13,0.82535274,0.82535274,label_recomputed,10,23.546,,0.79259332,197633,960,226,226,2138.5178,664.37258,664.37258,2239.3413,641.40902,132.15365,132.15365,654.88176,84764.542,70.445584,63703.393,4,4,5,4,True,True,5,5.7879203e-05,9.4028453e-05,6.192302e-05,5.2073194e-05,7.2532927e-05,0,0,0,0.68319712,1.50534,1.7472882,0.40874689,0.94912608,1.0939933,2.4801243,5.7131881,6.7120682,0,0,0.005,1.1894705,3.2709533,4.0351641,0.82346909,1.9921965,2.3770202,4.7566102,12.230888,15.296999,0,0.005,0.115,2.1913986,5.1733812,6.0001438,1.4605234,3.1181499,3.5928147,8.3224531,19.245999,22.940067,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
202,f0202,True,True,True,Pallet_2,context-rich,,640,480,676.47236,676.47236,320,240,5.6843419e-14,2.2062088,2.2062088,label_recomputed,10,8.445,,2.0295278,25060,246,144,144,572.81751,145.39153,145.39153,590.98105,243.82037,53.341117,53.341117,249.58696,13005.651,29.632895,7009.7871,5,4,5,4,True,True,5,0.5486522,0.59082081,1.2074079,0.028838355,0.048991569,0,0.055,0.115,0.96524825,13.117087,111.93867,0.28021983,0.62763238,9.4115398,0.84801773,5.471117,34.314577,0,0.045,0.15,2.0174903,5.800917,80.189212,0.56780512,1.172509,5.975073,1.8125675,3.5383826,29.429006,0,0.04,0.29,2.9894058,17.232167,71.548391,0.96005005,1.8211003,3.3283463,2.8396996,6.320888,23.26325,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
203,f0203,True,True,True,Pallet_0,context-rich,,720,480,364.7479,364.7479,360,240,5.6843419e-14,4.6939191,4.6939191,label_recomputed,10,13.476,,4.4589529,3350,114,38,38,117.34031,38.802892,38.802892,123.58969,117.34031,36.937567,36.937567,123.01679,4334.2653,10.962046,2618.1218,8,6,7,6,True,True,7,5.9969981e-06,9.6766737e-06,3.2973425e-05,7.8249647e-06,5.9841957e-06,0,0,0.3,3.1275064,7.390531,8.4987538,0.94496562,1.4694245,1.7390694,0.97260275,1.2650087,1.3084111,0,0,0.6,6.2131449,14.544604,16.658157,1.8993684,3.0607036,3.3346991,1.9027857,2.586128,2.8746957,0,0,0.755,10.165551,24.320667,27.861096,2.9347083,4.7108379,5.5059166,2.8692288,3.8961691,4.3120912,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
204,f0204,True,True,True,Pallet_0,controlled-occlusion,,640,480,605.9065,605.9065,320,240,5.6843419e-14,13.667272,13.667272,label_recomputed,10,11.277,,12.904991,936,60,19,19,61.132774,19.508887,19.508887,64.170186,32.110443,18.496997,18.496997,37.056975,593.94677,6.5961299,275.36073,8,4,5,4,True,True,5,5.2951298e-06,8.7324171e-06,0.0003931367,1.3445241e-05,5.4363024e-06,0,0.465,0.985,86.553826,2262.9915,2388.1727,3.9344568,54.120721,78.3699,1.0824503,7.5058455,9.1375319,0,0.745,1,461.24849,2738.7214,3162.3811,10.808816,59.429634,78.972586,3.1440749,7.7284114,9.0680973,0,0.85,1,570.94043,2974.391,3862.2683,13.749011,68.03592,89.256597,4.4956642,8.7327982,10.026628,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,False,False,False,True
205,f0205,True,True,True,Pallet_1,context-rich,,640,480,448.3871,448.3871,320,240,1.1368684e-13,2.3566165,2.3566165,label_recomputed,10,41.941,,2.136889,39050,286,267,267,344.46306,279.2102,279.2102,443.4108,266.05553,260.37793,260.37793,372.26632,69274.987,18.734052,23317.357,5,5,5,5,True,True,5,1.3200121e-05,1.6733762e-05,1.2742945e-05,1.4489019e-05,1.320012e-05,0,0.015,0.025,0.7852837,2.183469,3.0491811,0.64953988,1.2640613,1.4175498,0.81212624,1.3624657,1.5925573,0,0.055,0.125,2.1176475,5.6637765,71.69651,1.4387069,3.3468155,48.629293,1.7085107,3.013066,56.137137,0,0.11,0.29,2.9198044,49.647849,73.863028,2.0255031,48.516515,49.395483,2.5447837,74.667163,108.35169,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
206,f0206,True,True,True,Pallet_3,context-rich,,640,480,424.03436,424.03436,320,240,1.1368684e-13,4.4069204,4.4069204,label_recomputed,10,20.634,,3.873617,7346,171,66,66,180.73899,66.713646,66.713646,192.65849,140.29577,48.489666,48.489666,148.43905,6802.8951,13.796418,4321.0967,6,6,7,6,True,True,7,7.8315684e-06,1.1992778e-05,1.578072e-05,7.8249647e-06,7.5114017e-06,0,0,0.22,2.6726821,6.7728074,8.3211411,0.91234404,1.4645839,1.5920794,0.94128911,1.253879,1.3538742,0,0,0.555,5.5725881,13.840663,15.171306,1.8435593,3.0330696,3.4647944,1.8523919,2.6802802,2.9346531,0,0,0.68,7.2372432,18.500226,21.657644,2.5786028,4.5157148,5.0560617,2.9031563,3.8278918,4.2063184,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
207,f0207,True,True,True,Pallet_2,context-rich,,960,540,407.39266,407.39266,480,270,5.6843419e-14,1.0163879,1.0163879,label_recomputed,10,6.341,,0.95969966,127294,613,308,308,755.31677,390.53814,390.53814,850.30786,564.43202,61.55081,61.55081,567.77813,34741.248,32.062353,17332.075,5,4,5,4,True,True,5,1.5212988e-05,3.4446616e-05,1.2283182e-05,6.0370913e-06,0.0038077771,0,0.345,0.37,0.70134943,84.226715,112.95433,0.46907683,53.924407,54.039212,1.5904394,84.351217,94.550356,0,0.35,0.37,1.6231609,91.962332,154.82,0.98427559,53.899728,54.212258,3.1835643,91.088357,111.28886,0,0.415,0.44,3.3459345,97.078999,205.25317,1.647758,54.182672,54.467486,5.9847465,104.02769,124.62145,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
208,f0208,True,True,True,Pallet_2,context-rich,,640,480,605.9065,605.9065,320,240,2.8421709e-14,11.704142,11.704142,label_recomputed,10,66.474,,11.657802,2891,78,70,70,78.287397,71.380939,71.380939,105.94411,78.287397,71.380939,71.380939,105.94411,5588.2279,3.3857549,3232.8367,8,8,9,8,True,True,9,5.4375119e-06,1.011442e-05,9.1389639e-05,1.4539241e-05,5.5322046e-06,0,0,0.815,12.264263,24.976627,27.000855,3.1670169,5.3375983,6.2527943,1.0514549,1.3928451,1.4810818,0,0,0.945,22.171886,55.225893,71.284884,6.1012988,12.831628,14.91745,2.1191523,2.9089802,3.1123718,0,0.055,0.985,34.980642,78.795069,94.305846,10.504028,22.320016,36.792071,3.2332531,4.0609542,4.3934453,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
