proposal_index,usable_slot,outcome,stage,primary_reject_reason,explicit_solver_fail_reason,f_target,f_target_bin,elevation_deg,elev_bin,azimuth_bin,v_target,proj_size_bin,proj_size_ratio,position_mode,scene_preset,pallet_type,fx,solve_reject_reason,cam_distance_m,v_probe,pallet_silhouette_px2,f_cargo_est,f_need,occ_name,occ_size_class,occ_side,occ_fill_ratio,occ_scale,occ_d_occ_m,occ_bbox_cross_m2,occ_in_position_band,occ_overlap_target_px2,occ_resample_tries,occluder_side_actual,occluder_side_match,explicit_occluder_visible_px,f_explicit_actual,explicit_abs_error,occluder_feedback_iterations,explicit_proposal_count,explicit_selected_stage,runtime_s,rt_background,rt_anchor,rt_cargo,rt_context,rt_explicit,rt_collision_audit,occ_bbox_x_m,occ_bbox_y_m,occ_bbox_z_m,occ_dim_max_m,occ_dim_mid_m,occ_dim_min_m,occ_footprint_m2,occ_screen_w_px,occ_screen_h_px,occ_screen_area_px2,occ_planned_bottom_z_m,A_target_px2,silhouette_over_target
2082,1433,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.3013767029133678,2,10.566777300386095,2,3,7,1,0.12461832301212628,near-pallet,outdoor-night,Pallet_3,602.0450574857584,,9.489683998239348,8,1893.3292163899969,0.43421934390690925,0.0,,,,,,,,,,,,,0,0.0,0.3013767029133678,36,6,,73.13001370429993,0.015578,0.050036,3.525353,11.55195,56.474335,0.164322,,,,,,,,,,,,,
2083,1433,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,21.71050954737833,3,6,7,4,0.6560707818344207,,indoor,Pallet_1,466.36947847769284,,0.8145183551610906,5,993219713.3462167,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,1433,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.15131748303338521,1,21.25406221334801,3,9,5,1,0.15140097134147634,near-camera,outdoor-day,Pallet_1,696.9127176900838,,7.911565711346853,5,5750.870948684991,0.0,0.15131748303338521,cargo_truck_01,large,right,0.4835,0.9057617819152765,5.382343173887659,15.086500000000001,True,870.2073172048291,1,,,0,0.0,0.15131748303338521,36,6,,46.41847586631775,0.045964,0.21095,0.019073,2.198439,41.832795,0.123707,2.321,2.038,6.5,6.5,2.321,2.038,12.37703106475758,530.0692281482442,189.27548900493457,100329.11236422714,-0.05526444835700128,870.2073172048291,115.293344908305
2085,1433,rejected,solve,solve_reject:v_below_min,,0.33208725733652267,2,66.31835449916817,6,2,8,4,0.9987342064313144,near-pallet,outdoor-night,Pallet_0,605.9065,v_below_min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,1433,rejected,solve,solve_reject:v_below_min,,0.4474161546216865,3,60.383739686653755,6,7,8,4,0.766691396799749,near-pallet,indoor,Pallet_3,605.9065,v_below_min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,1433,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,2.3051911157166227,0,10,6,3,0.4393980423744058,,outdoor-night,Pallet_2,605.9065,,2.3700647168282885,6,23621.920957640003,0.04682343675193544,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,1433,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.20069621863782208,2,1.528585253538119,0,2,4,4,0.6552114458206239,near-pallet,random-mix,Pallet_3,654.6827525886097,,1.7173631324501113,4,65243.809589090015,0.07940710993432354,0.12128910870349854,utility_box_01,road,right,0.9166,0.9868713601435659,1.0271227380531776,0.5824,True,7913.3635134814995,7,,,0,0.0,0.20069621863782208,36,6,,21.207635641098022,0.018351,0.125536,2.443617,2.156691,14.705589,0.192172,0.52,1.12,0.432,1.12,0.52,0.432,0.5672081434490668,674.492384948124,313.15717872591466,211222.1323424681,-0.4764181181305134,7913.3635134814995,26.691827309919763
2089,1433,accepted,usable,,,0.3650064018683717,3,22.523201862533508,3,5,6,0,0.098610677561614,near-pallet,outdoor-day,Pallet_0,605.9065,,7.04049380605402,8,5779.364934440004,0.0,0.3650064018683717,compost_bags,medium,left,0.4508,1.0310820121847646,4.808217615253425,1.6927280000000002,True,2109.5051998041836,1,left,True,595,,,9,6,prealign,43.9638032913208,0.017495,1.701621,0.020715,14.511511,20.096513,0.357251,1.828,0.707,0.926,1.828,0.926,0.707,1.799590114744203,159.47141648861685,80.7825665582381,12882.5103166282,0.439333733675936,2109.5051998041836,6.106887206452029
2090,1434,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.43113023825303826,3,59.786551885461066,5,1,8,2,0.3245368717939152,near-camera,indoor,Pallet_0,375.02619768053853,,1.3240945960941315,7,100863.33184632001,0.0,0.43113023825303826,Supernatural_Ouija_Board_Game,small,left,0.6364,1.0094365842237856,0.44973729663098616,0.111925,True,43485.232289899206,3,,,0,0.0,0.43113023825303826,36,6,,49.64759612083435,0.016316,0.052797,0.015881,20.88677,27.583351,0.025925,0.407,0.057,0.275,0.407,0.275,0.057,0.11404734620145328,273.30101012738965,184.66284468066868,50468.541984224015,0.7677589508414129,43485.232289899206,1.1605903734805827
2091,1434,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,28.26225400327217,4,7,5,0,0.07192171009846622,,indoor,Pallet_2,352.6201531173924,,8.426744683083433,8,1459.923038269997,0.6271849269466591,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,1434,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.2874113250126513,2,13.854034763875777,2,0,6,2,0.3253179837479845,near-pallet,outdoor-night,Pallet_1,384.2550989577643,,1.8045617842026553,6,36095.29639488501,0.0,0.2874113250126513,concrete_road_barrier,road,left,0.7231,1.0633673386452942,1.4054838027922596,1.2838949999999998,True,10374.196963578277,3,,,0,0.0,0.2874113250126513,36,6,,48.44732403755188,0.019329,0.122602,0.019637,7.650182,38.619645,0.328263,1.545,0.831,0.639,1.545,0.831,0.639,1.4517643956563129,381.9484707081254,205.43636191485578,78466.10426122014,-0.39056544793235914,10374.196963578277,7.563583430765666
2093,1434,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.12567964773278265,1,7.92755377887495,1,11,6,3,0.5184002565442906,near-pallet,random-mix,Pallet_3,605.9065,,2.0088759288374813,6,46368.38561602499,0.2795951034015313,0.0,,,,,,,,,,,,,0,0.0,0.12567964773278265,36,6,,44.21030044555664,0.019615,0.135893,2.240022,10.468293,29.38178,0.22006,,,,,,,,,,,,,
2094,1434,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,10.019473235828077,2,8,4,1,0.1519755454220879,,indoor,Pallet_3,444.14777026226767,,3.3486921772758858,8,8931.785729094983,0.3728532842452397,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1434,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.42425595711672,3,8.78745598153125,2,11,6,0,0.07954044607439821,near-camera,outdoor-day,Pallet_1,330.64631233702323,,7.144771966675929,8,955.3026768349955,0.0,0.42425595711672,barrel_stove,large,bottom,0.9707,1.131269047798671,4.297574860728808,0.507608,True,405.29285149679566,1,,,0,0.0,0.42425595711672,36,6,,74.7925021648407,0.016263,0.050409,0.015312,27.660016,45.821974,0.09834,0.593,0.856,0.593,0.856,0.593,0.593,0.6496213168155796,73.40445475898167,50.851450551490814,3732.723001435501,-0.3986059037655132,405.29285149679566,9.209940386686077
2096,1434,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,15.614228605837502,3,2,8,4,0.8238063597431518,,outdoor-night,Pallet_2,316.962823953785,,0.7557668615792128,4,430484.69999605,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,1434,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.10482394125307119,1,1.2203311352012767,0,4,5,1,0.15200531002339507,near-camera,outdoor-day,Pallet_0,605.9065,,6.851088272605203,6,2623.789425165014,0.06355982590940605,0.04126411534366514,construction_sign_01,road,bottom,0.4797,1.0663450758998732,3.1838122388678682,1.2816,True,108.268349477498,1,,,0,0.0,0.10482394125307119,36,6,,109.3963737487793,0.018138,1.748446,5.068816,40.153879,60.336457,0.439058,1.068,1.2,0.059,1.2,1.068,0.059,1.4572968776601936,168.66386057784493,150.11083591428198,25318.273099870214,-0.936022437415386,108.268349477498,233.8474099037803
2098,1434,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,76.01199146718893,6,6,8,2,0.3297526917653202,,random-mix,Pallet_1,471.1727610626475,,2.455865269032489,8,46110.629173405,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,1434,rejected,solve,solve_reject:d_occ_fail,,0.3191171472366143,2,6.482179483930942,1,3,4,4,0.7236029019228822,near-pallet,outdoor-day,Pallet_2,380.95775383016166,d_occ_fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,1434,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,31.816222729203766,4,3,6,3,0.5136258805011289,,outdoor-day,Pallet_0,605.9065,,1.8022660486032045,6,116213.223695775,0.5947444009928932,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,1434,rejected,solve,solve_reject:C1,,0.2015293217037012,2,16.59825724807307,3,0,5,4,0.9473499353613662,near-pallet,outdoor-night,Pallet_3,323.83012458240796,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,1434,accepted,usable,,,0.2521592696087459,2,69.68422919989085,6,1,6,0,0.0983124134410056,near-pallet,indoor,Pallet_2,641.3469063820141,,7.474912250055815,7,11275.794501279976,0.7670257365153557,0.0,,,,,,,,,,,bottom,True,180,,,13,6,preprobe,53.32256102561951,0.025064,0.062246,6.468835,29.816965,9.866408,0.172413,,,,,,,,,,,,,
2103,1435,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.1364280771315031,1,12.038866037009715,2,10,6,4,0.8677035298877237,near-pallet,outdoor-night,Pallet_3,454.0524376549008,,0.8993885588091831,4,795496.8781959648,0.0,0.1364280771315031,propane_tank,medium,center,0.8678,0.9778681413212463,0.542493883026141,0.18669800000000003,True,108528.10945638902,6,,,0,0.0,0.1364280771315031,36,6,,43.473533630371094,0.015554,0.04828,0.015419,19.502207,22.706185,0.026175,0.337,0.554,0.337,0.554,0.337,0.337,0.178525500755923,422.3874936287821,256.9396847525263,108528.109456389,-0.7042094303328404,108528.10945638902,0.9999999999999998
2104,1435,accepted,usable,,,0.39994869245091247,3,22.963619042799806,3,0,5,1,0.19965474862010835,near-pallet,outdoor-night,Pallet_2,605.9065,,4.636456144964837,6,15738.529762024995,0.0,0.39994869245091247,chinese_screen_panels,large,right,0.921,0.8850100589864088,4.106211062934306,2.074282,True,6294.604399421667,3,right,True,1085,,,24,6,primary,49.63322615623474,0.018098,0.12676,0.020758,18.708035,25.047184,0.335331,1.294,1.603,0.377,1.603,1.294,0.377,1.6246664510186524,200.8981266989103,162.1722869297504,32580.10864666503,-0.6372287876577138,6294.604399421667,5.175878669938084
2105,1436,rejected,solve,solve_reject:C1,,0.0,0,13.724041784696954,2,9,4,4,0.6590852872881706,,indoor,Pallet_1,342.95465267446025,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,1436,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,6.609596241887433,1,9,5,3,0.5585791576547039,,indoor,Pallet_0,477.1685407911167,,1.4682492503447697,5,65923.647031215,0.22738672582883201,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,1436,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.34495973871867314,2,12.185282159840224,2,5,5,2,0.24852478865341998,near-camera,outdoor-day,Pallet_1,385.7898006031545,,3.049198424623557,8,8880.31777254001,0.4131634592884371,0.0,,,,,,,,,,,,,0,0.0,0.34495973871867314,36,6,,44.62394690513611,0.019553,0.128238,2.632384,8.125207,31.680429,0.37208,,,,,,,,,,,,,
2108,1436,accepted,usable,,,0.16938163735157058,1,7.683156305146699,1,7,4,0,0.09934883018968753,near-pallet,random-mix,Pallet_3,577.4442986588617,,9.989874932849878,5,1660.9770293550005,0.0,0.16938163735157058,wooden_ladder,large,right,0.2179,0.9046103559980715,6.9948050846097125,1.280265,True,281.3390088354977,2,right,True,175,,,12,6,gate-overlap-refine,32.290055990219116,0.045676,0.244624,0.020248,9.289817,15.911242,0.438397,0.959,1.335,0.5,1.335,0.959,0.5,1.0476663218815532,46.53780727513575,33.43052972049076,1555.7835492378968,-0.21253090049621864,281.3390088354977,5.529924754044976
2109,1437,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,32.669800796139306,4,1,7,4,0.6619640732401568,,indoor,Pallet_0,605.9065,,1.0487999162629134,5,407599.9624544649,0.6055342808420358,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,1437,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,6.356468059381065,1,9,4,1,0.1841562261475111,,outdoor-day,Pallet_2,638.6289005549113,,5.960392682838373,4,5554.222113619999,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,1437,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.18139370372575586,1,41.627100052022044,5,0,4,3,0.4029813510321384,near-camera,outdoor-day,Pallet_3,517.0110069453494,,1.470064170316823,5,226320.66500799498,0.6272848063277832,0.0,,,,,,,,,,,,,0,0.0,0.18139370372575586,36,6,,39.50914764404297,0.020841,0.169619,6.782651,13.347215,17.125727,0.303572,,,,,,,,,,,,,
2112,1437,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.22349197803245083,2,72.00703014545114,6,10,7,4,0.6189135245647371,near-pallet,outdoor-night,Pallet_1,481.79248573206166,,1.3379588617559213,6,179915.64168513002,0.0,0.22349197803245083,concrete_road_barrier_02,road,right,0.7784,0.9875472884066027,1.189380440807271,1.74028,True,40209.70263918737,13,,,0,0.0,0.22349197803245083,36,6,,30.596298217773438,0.017408,0.048795,0.015064,14.52194,14.861752,0.026209,1.565,1.112,0.442,1.565,1.112,0.442,1.6972074554013816,552.3481278195391,392.4671681375895,216778.50555143383,-0.4095696131329389,40209.70263918737,5.391198922723863
2113,1437,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,57.605290659363845,5,6,7,0,0.09913979921066983,,indoor,Pallet_2,602.4881280204586,,9.284545467039086,8,5089.858861280001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,1437,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.38619090170159,3,17.618805260088912,3,7,6,2,0.3080881999592558,near-camera,random-mix,Pallet_3,605.9065,,3.3802066973442155,6,22588.71503087501,0.5510585504681711,0.0,,,,,,,,,,,,,0,0.0,0.38619090170159,36,6,,68.21898102760315,0.01632,0.051567,9.471693,15.026897,42.208829,0.210535,,,,,,,,,,,,,
2115,1437,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.2777831396369731,2,4.917616125420103,1,3,6,1,0.19319325976965396,near-pallet,outdoor-night,Pallet_0,687.2939443367449,,4.0763550040936165,6,12309.467155755006,0.0,0.2777831396369731,portable_generator,large,right,0.8598,1.0539039335680678,2.3545997801789404,0.47198599999999996,True,3419.362433783827,6,,,0,0.0,0.2777831396369731,36,6,,58.8755087852478,0.015937,1.711882,0.020848,30.571635,24.805057,0.230342,0.818,0.577,0.564,0.818,0.577,0.564,0.5242412225727795,233.3342372946853,164.5890646931949,38404.263877232246,-0.12504658624133083,3419.362433783827,11.231410714989499
2116,1437,accepted,usable,,,0.1466884704345538,1,32.244072958257306,4,2,5,3,0.425055144439914,near-camera,outdoor-day,Pallet_1,481.88506853603644,,1.948547082373669,5,68406.72955022499,0.6597918024256934,0.0,,,,,,,,,,,right,True,12324,,,9,6,prealign,47.96038770675659,0.017161,0.049785,6.064536,18.610335,17.916775,0.056048,,,,,,,,,,,,,
2117,1438,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,0.5925040563768553,0,4,4,4,0.939075192768185,,random-mix,Pallet_0,605.9065,,1.1089652936152847,4,207538.10455593,0.2933293107747764,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,1438,accepted,usable,,,0.11513179847417498,1,10.700321450821294,2,8,6,2,0.23803495735688507,near-pallet,outdoor-night,Pallet_2,698.5247297056801,,5.764288417431769,6,7217.294571409999,0.0,0.11513179847417498,potted_plant_01,medium,bottom,0.4554,1.167652579379813,4.224601940682221,0.8559000000000001,True,830.9401041243331,1,bottom,True,611,,,36,6,primary,79.89986681938171,0.01414,0.055651,0.015735,18.39438,56.107006,0.08077,0.587,1.35,0.634,1.35,0.634,0.587,1.1669447982346617,175.8895008367724,82.60292113371385,14528.986565868208,-0.8740755174228301,830.9401041243331,17.48499861031409
2119,1439,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,24.829894306990735,3,11,7,0,0.08588268649203078,,indoor,Pallet_1,678.0906036673941,,9.04697848237805,7,4767.7306582500005,0.6270061157553877,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,1439,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.4054508849271345,3,43.55713818122739,5,5,6,3,0.548103181327394,near-pallet,outdoor-day,Pallet_3,605.9065,,1.9000104950183607,6,117103.76092003504,0.0,0.4054508849271345,concrete_road_barrier,road,left,0.7231,1.1676534417024877,1.469209262559796,1.2838949999999998,True,47479.8234933238,3,,,0,0.0,0.4054508849271345,36,6,,63.2094042301178,0.015049,0.049943,0.014806,33.946744,27.998449,0.024543,1.545,0.831,0.639,1.545,0.831,0.639,1.750481136408058,632.6501016175125,340.2797633942737,215278.02688977035,-0.19227910954198119,47479.8234933238,4.534094928133861
2121,1439,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,65.85048616630431,6,7,8,0,0.09298106946896073,,outdoor-night,Pallet_0,575.1286241716865,,9.449974456001824,8,4444.015553280002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,1439,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,34.188282592817984,4,4,8,2,0.3310797718340446,,outdoor-day,Pallet_3,605.9065,,3.1454709271607455,8,33409.391219375,0.6583901010556986,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,1439,rejected,render,usable_reject:rendered|usable_reject:realize_ok,diagnostic_explicit_proposal_failed,0.19101391069988735,1,14.893425889745483,2,8,4,4,0.7376820444162766,near-camera,indoor,Pallet_1,525.8820308631198,,0.8168467226836245,4,3188963.7043845053,0.17160032012652293,0.01941359057336442,plastic_monobloc_chair_01,medium,left,0.3396,0.8324214217993982,0.5683823291548967,0.56496,True,61909.23571024031,9,,,0,,,0,0,,2.1457672119140625e-06,,,,,,,0.642,0.88,0.628,0.88,0.642,0.628,0.3914751472439115,394.964011275968,288.1441991354221,113806.58871642764,-0.9545713239383427,61909.23571024031,1.8382812743657093
2124,1439,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.31003409121863806,2,18.032410575429182,3,1,5,1,0.16924025283118974,near-pallet,random-mix,Pallet_2,601.0253840651094,,6.103822002040465,6,7693.845106730002,0.0,0.31003409121863806,portable_welding_cart,large,left,0.5805,0.9998283163164932,3.6801535063808957,1.309794,True,2385.3542756420015,1,,,0,0.0,0.31003409121863806,36,6,,51.598371505737305,0.044916,0.19632,0.02367,7.166413,41.854561,0.315251,0.838,1.563,0.655,1.563,0.838,0.655,1.3093442980894439,194.45199477863525,104.25513219737451,20272.618421689796,-0.08669758799395377,2385.3542756420015,8.498787215259068
2125,1439,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.2824832744408668,2,8.553222373766847,2,11,4,4,0.696994258524096,near-camera,outdoor-night,Pallet_1,606.0963786570466,,1.4946007633157352,4,107572.07085519,0.0,0.2824832744408668,propane_tank,medium,bottom,0.8678,1.0291571552125918,0.6860011710097291,0.18669800000000003,True,30387.310813559005,4,,,0,0.0,0.2824832744408668,36,6,,38.633904695510864,0.020275,0.125446,0.018504,16.260779,20.340809,0.245869,0.337,0.554,0.337,0.554,0.337,0.337,0.19774388450948857,469.264950164225,285.4553938724618,133954.21117967,-0.328505369307292,30387.310813559005,4.408228553080742
2126,1439,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,8.819556863622392,2,3,5,0,0.07699629335127868,,indoor,Pallet_2,605.9065,,9.016899831994364,8,2087.8744567950052,0.42590995326912473,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,1439,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.1091625983131345,1,9.724554360783738,2,9,6,2,0.3687258364601499,near-pallet,outdoor-day,Pallet_0,647.7933523294882,,3.019573662114774,6,22908.43078610001,0.0,0.1091625983131345,utility_box_01,road,bottom,0.9166,0.8471206061719823,1.7582326078738497,0.5824,True,2500.743827887279,2,,,0,0.0,0.1091625983131345,36,6,,83.2755343914032,0.01795,1.804922,0.021376,32.661855,47.100193,0.09784,0.52,1.12,0.432,1.12,0.52,0.432,0.4179379983840511,334.6673555159754,155.3812722038457,52001.03946516897,-0.5351126856106145,2500.743827887279,20.794228855140823
2128,1439,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,5.362874246583264,1,0,4,3,0.5263822396931629,,random-mix,Pallet_3,679.0879185135813,,1.9709924705422992,4,54506.972415985,0.206796716444019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,1439,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.38700984831805946,3,6.213778969449368,1,6,5,1,0.15112707029316924,near-pallet,indoor,Pallet_2,489.172653997776,,3.708867852850314,8,7645.846868005014,0.0,0.38700984831805946,planter_box_01,medium,left,0.9607,0.8592675719480356,2.3208716592412912,0.388025,True,2959.01803664973,3,,,0,0.0,0.38700984831805946,36,6,,66.82234859466553,0.016276,0.058384,0.016417,10.429525,55.042375,0.185456,0.913,0.425,0.414,0.913,0.425,0.414,0.2864946734771764,162.07056295822798,75.44358078559353,12227.183609505695,0.008708730444355772,2959.01803664973,4.132176099659602
2130,1439,rejected,render,gate_fail:G5,,0.14576023770141613,1,39.792839926391345,4,10,6,1,0.18254764416727143,near-pallet,outdoor-day,Pallet_0,605.9065,,5.704821892528761,8,11309.671800000006,0.6956771493579836,0.0,,,,,,,,,,,right,True,626,,,9,6,prealign,65.91864156723022,0.014909,0.051291,16.329716,16.96251,26.112511,0.1481,,,,,,,,,,,,,
2131,1439,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,10.020982051248971,2,5,8,4,0.6039746388470932,,random-mix,Pallet_3,623.3208785382278,,2.0272048168542973,8,45305.46426911499,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,1439,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.21929632826626147,2,8.75127610359654,2,2,5,2,0.2704991368986711,near-camera,outdoor-day,Pallet_1,605.9065,,3.8499265055515095,6,12662.049529880009,0.3390107808763468,0.0,,,,,,,,,,,,,0,0.0,0.21929632826626147,36,6,,70.30629849433899,0.015933,0.04941,2.972444,11.314386,54.68996,0.128012,,,,,,,,,,,,,
2133,1439,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,35.83375232013478,4,6,7,3,0.404215396844994,,outdoor-night,Pallet_2,597.4949743962611,,2.5405872593155574,6,57366.03217004,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1439,accepted,usable,,,0.10166889294845276,1,31.91210580186255,4,5,7,0,0.07917576309290929,near-pallet,indoor,Pallet_1,403.7127455811633,,7.790052627352474,8,2421.1971469200034,0.6903042829025153,0.0,,,,,,,,,,,left,True,355,,,9,6,prealign,43.15779709815979,0.014804,0.049143,3.490934,14.171974,19.30025,0.134457,,,,,,,,,,,,,
2135,1440,accepted,usable,,,0.4149605804824502,3,2.8208929612767237,0,10,6,1,0.1200244536322678,near-camera,outdoor-night,Pallet_0,605.9065,,8.676580191447139,6,2067.7654769699984,0.19534448195370377,0.21961609852874645,power_box_01,road,right,0.5976,0.880867239553879,4.258708810393932,0.231883,True,454.11458672458355,1,right,True,225,,,21,6,prealign,88.10426449775696,0.014532,1.25896,2.738277,35.8821,41.883773,0.466359,0.461,0.503,0.399,0.503,0.461,0.399,0.1799243022729057,48.731682185093774,44.66263516367442,2176.485342344976,0.03826003425765004,454.11458672458355,4.792810902735866
2136,1441,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,71.84571296844967,6,7,7,3,0.4332790381382883,,random-mix,Pallet_3,634.196685437113,,1.6771725333996552,6,183406.58237637498,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1441,rejected,solve,solve_reject:C1,,0.10101969096133911,1,5.481974847150794,1,9,6,4,0.7147704649640992,near-pallet,outdoor-day,Pallet_2,301.8355829786263,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,1441,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.2806666535780019,2,15.717905662771502,3,3,7,2,0.3983725186033245,near-pallet,outdoor-day,Pallet_1,609.7806181337589,,3.0066917297604454,6,28106.397815639993,0.0,0.2806666535780019,bollard_01,road,bottom,0.691,0.8647467049096402,2.1772536047790867,0.196,True,7888.52861904774,1,,,0,0.0,0.2806666535780019,36,6,,41.69210767745972,0.014324,0.128587,0.018403,8.566734,30.963041,0.287113,0.196,1.0,0.196,1.0,0.196,0.196,0.14656622527580776,201.32260322308787,39.45923023172523,7944.0349514300915,-0.3642481430694702,7888.52861904774,1.007036335299377
2139,1441,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.17109308183806932,1,4.697142464534724,1,9,6,4,0.7051168127391199,near-pallet,outdoor-day,Pallet_3,598.210729316259,,1.4581622114756265,6,86039.00268722,0.10417071709262088,0.06692236474544844,old_tyre,medium,left,0.9677,0.807391369790437,0.8586298245616631,0.36,True,5757.9335201687545,2,,,0,0.0,0.17109308183806932,36,6,,44.398682594299316,0.017973,0.130531,2.263453,23.859223,16.357541,0.230752,0.6,0.6,0.165,0.6,0.6,0.165,0.23467709664434816,332.01213111026846,332.01213111026846,110232.0552043821,-0.16106617619872193,5757.9335201687545,19.144377894997195
