relative_path,absolute_path,entry_type,depth,parent,extension,file_count_recursive,total_bytes_recursive,modified_time,sha256,hash_status,is_gitignored,is_symlink,is_empty,top_level_group,proposed_category,referenced_by_code_count,referenced_by_code_paths,contains_rgb,contains_labels,contains_masks,contains_overlay,contains_blend,contains_3d_models,contains_textures,contains_manifest,contains_license,contains_weights,ext_histogram,proposed_destination,status
data/pallet/_v2_scene_logic_probe_seed7500_f16_r20_support_hits/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r20_support_hits\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r20_support_hits,,0,0,2026-07-26 06:06,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r20_support_hits,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r20_support_hits/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r20_support_hits\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r20_support_hits,,0,0,2026-07-26 06:06,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r20_support_hits,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r20_support_hits/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r20_support_hits\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r20_support_hits,,0,0,2026-07-26 06:06,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r20_support_hits,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,dir,1,data/pallet,,11,1864228,2026-07-26 06:12,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,RUN_DIAGNOSTIC,0,,true,true,true,false,false,false,false,false,false,false,.png=6;.json=4;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,,1,459504,2026-07-26 06:12,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,,0,0,2026-07-26 06:10,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,,5,446532,2026-07-26 06:12,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=5,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,,1,270073,2026-07-26 06:12,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r21_mesh_contacts,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.png=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_best_seed,dir,1,data/pallet,,11,1862248,2026-07-26 06:18,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_best_seed,RUN_DIAGNOSTIC,0,,true,true,true,false,false,false,false,false,false,false,.png=6;.json=4;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_best_seed\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed,,1,458912,2026-07-26 06:18,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_best_seed,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_best_seed\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed,,0,0,2026-07-26 06:15,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r22_best_seed,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_best_seed\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed,,5,446198,2026-07-26 06:18,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_best_seed,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=5,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_best_seed\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_best_seed,,1,269791,2026-07-26 06:18,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_best_seed,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.png=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_current,dir,1,data/pallet,,11,1862222,2026-07-26 06:19,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_current,RUN_DIAGNOSTIC,0,,true,true,true,false,false,false,false,false,false,false,.png=6;.json=4;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_current\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current,,1,458913,2026-07-26 06:19,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_current,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_current\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current,,0,0,2026-07-26 06:17,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r22_current,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_current\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current,,5,446198,2026-07-26 06:19,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_current,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=5,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r22_current\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r22_current,,1,269791,2026-07-26 06:19,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r22_current,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.png=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,dir,1,data/pallet,,11,1844671,2026-07-26 06:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,RUN_DIAGNOSTIC,0,,true,true,true,false,false,false,false,false,false,false,.png=6;.json=4;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,,1,452074,2026-07-26 06:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,,0,0,2026-07-26 06:19,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,,5,446198,2026-07-26 06:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=5,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,,1,269791,2026-07-26 06:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r23_axis_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.png=1,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_failclosed,dir,1,data/pallet,,4,669964,2026-07-26 06:24,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r24_failclosed,RUN_DIAGNOSTIC,0,,false,true,true,false,false,false,false,false,false,false,.json=3;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_failclosed\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed,,0,0,2026-07-26 06:22,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_failclosed,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_failclosed\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed,,0,0,2026-07-26 06:22,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_failclosed,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_failclosed\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed,,0,0,2026-07-26 06:22,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_failclosed,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_failclosed\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_failclosed,,0,0,2026-07-26 06:22,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_failclosed,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,dir,1,data/pallet,,4,491954,2026-07-26 06:25,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,RUN_DIAGNOSTIC,0,,false,true,true,false,false,false,false,false,false,false,.json=3;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,,0,0,2026-07-26 06:23,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,,0,0,2026-07-26 06:23,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,,0,0,2026-07-26 06:23,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,,0,0,2026-07-26 06:23,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r24_side_seed_axis_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,dir,1,data/pallet,,4,4952,2026-07-26 06:26,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,RUN_DIAGNOSTIC,0,,false,true,true,false,false,false,false,false,false,false,.json=3;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,,0,0,2026-07-26 06:25,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,,0,0,2026-07-26 06:25,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,,0,0,2026-07-26 06:25,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,,0,0,2026-07-26 06:25,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_infeasible_guard,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,dir,1,data/pallet,,4,576124,2026-07-26 06:33,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,RUN_DIAGNOSTIC,0,,false,true,true,false,false,false,false,false,false,false,.json=3;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,,0,0,2026-07-26 06:31,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,,0,0,2026-07-26 06:31,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,,0,0,2026-07-26 06:31,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,,0,0,2026-07-26 06:31,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r25_side_candidate_feedback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,dir,1,data/pallet,,4,509658,2026-07-26 06:36,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,RUN_DIAGNOSTIC,0,,false,true,true,false,false,false,false,false,false,false,.json=3;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,,0,0,2026-07-26 06:34,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,,0,0,2026-07-26 06:34,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,,0,0,2026-07-26 06:34,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,,0,0,2026-07-26 06:34,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r26_pool640_mesh_support,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,dir,1,data/pallet,,4,1011467,2026-07-26 06:40,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,RUN_DIAGNOSTIC,0,,false,true,true,false,false,false,false,false,false,false,.json=3;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,,0,0,2026-07-26 06:37,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,,0,0,2026-07-26 06:37,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,,0,0,2026-07-26 06:37,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,,0,0,2026-07-26 06:37,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_f16_r27_pool640_six_fallback,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/_v2_scene_logic_probe_seed7500_f16_r28_shape_diverse,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_f16_r28_shape_diverse,dir,1,data/pallet,,4,1150526,2026-07-26 06:48,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_f16_r28_shape_diverse,RUN_DIAGNOSTIC,0,,false,true,true,false,false,false,false,false,false,false,.json=3;.jsonl=1,runs/diagnostics/v2_scene_logic_probes/,SAFE_CANDIDATE
