usable_id,keypoint_index,reprojection_error_px
239,7,2.842170943040401e-14
239,8,2.842170943040401e-14
240,0,0.0
240,1,2.842170943040401e-14
240,2,6.355287432313019e-14
240,3,2.842170943040401e-14
240,4,0.0
240,5,0.0
240,6,0.0
240,7,0.0
240,8,6.355287432313019e-14
241,0,0.0
241,1,0.0
241,2,0.0
241,3,8.038873388460929e-14
241,4,2.842170943040401e-14
241,5,0.0
241,6,5.684341886080802e-14
241,7,0.0
241,8,0.0
242,0,8.038873388460929e-14
242,1,0.0
242,2,0.0
242,3,0.0
242,4,0.0
242,5,6.355287432313019e-14
242,6,0.0
242,7,6.355287432313019e-14
242,8,8.038873388460929e-14
243,0,1.4210854715202004e-14
243,1,5.684341886080802e-14
243,2,5.684341886080802e-14
243,3,5.859285502108464e-14
243,4,5.684341886080802e-14
243,5,0.0
243,6,5.684341886080802e-14
243,7,5.684341886080802e-14
243,8,5.684341886080802e-14
244,0,2.842170943040401e-14
244,1,2.842170943040401e-14
244,2,6.355287432313019e-14
244,3,0.0
244,4,2.842170943040401e-14
244,5,2.842170943040401e-14
244,6,5.684341886080802e-14
244,7,0.0
244,8,0.0
245,0,0.0
245,1,0.0
245,2,0.0
245,3,2.842170943040401e-14
245,4,2.842170943040401e-14
245,5,2.842170943040401e-14
245,6,0.0
245,7,0.0
245,8,5.684341886080802e-14
246,0,2.842170943040401e-14
246,1,5.684341886080802e-14
246,2,1.2710574864626038e-13
246,3,1.1368683772161603e-13
246,4,1.4210854715202004e-14
246,5,5.684341886080802e-14
246,6,0.0
246,7,4.263256414560601e-14
246,8,0.0
247,0,5.684341886080802e-14
247,1,0.0
247,2,2.842170943040401e-14
247,3,0.0
247,4,0.0
247,5,0.0
247,6,0.0
247,7,0.0
247,8,2.842170943040401e-14
248,0,2.1316282072803006e-14
248,1,0.0
248,2,5.684341886080802e-14
248,3,5.684341886080802e-14
248,4,0.0
248,5,0.0
248,6,0.0
248,7,2.842170943040401e-14
248,8,0.0
249,0,0.0
249,1,8.038873388460929e-14
249,2,0.0
249,3,5.684341886080802e-14
249,4,2.842170943040401e-14
249,5,0.0
249,6,0.0
249,7,0.0
249,8,6.355287432313019e-14
250,0,2.842170943040401e-14
250,1,1.2710574864626038e-13
250,2,1.2710574864626038e-13
250,3,5.684341886080802e-14
250,4,2.842170943040401e-14
250,5,2.842170943040401e-14
250,6,1.1368683772161603e-13
250,7,0.0
250,8,1.2710574864626038e-13
251,0,0.0
251,1,1.1368683772161603e-13
251,2,1.2710574864626038e-13
251,3,5.684341886080802e-14
251,4,2.842170943040401e-14
251,5,0.0
251,6,1.1368683772161603e-13
251,7,5.684341886080802e-14
251,8,0.0
252,0,0.0
252,1,0.0
252,2,1.2710574864626038e-13
252,3,0.0
252,4,2.864289338439558e-14
252,5,1.4210854715202004e-14
252,6,5.859285502108464e-14
252,7,7.105427357601002e-15
252,8,5.684341886080802e-14
253,0,0.0
253,1,0.0
253,2,2.842170943040401e-14
253,3,5.684341886080802e-14
253,4,2.842170943040401e-14
253,5,0.0
253,6,5.684341886080802e-14
253,7,6.355287432313019e-14
253,8,0.0
254,0,4.263256414560601e-14
254,1,0.0
254,2,0.0
254,3,2.1316282072803006e-14
254,4,2.842170943040401e-14
254,5,0.0
254,6,5.684341886080802e-14
254,7,5.684341886080802e-14
254,8,0.0
255,0,5.684341886080802e-14
255,1,0.0
255,2,5.684341886080802e-14
255,3,0.0
255,4,2.1316282072803006e-14
255,5,2.842170943040401e-14
255,6,6.355287432313019e-14
255,7,7.105427357601002e-15
255,8,2.842170943040401e-14
256,0,6.135506694409735e-14
256,1,5.859285502108464e-14
256,2,6.355287432313019e-14
256,3,5.753312400962914e-14
256,4,7.105427357601002e-15
256,5,2.842170943040401e-14
256,6,0.0
256,7,5.955433342649105e-14
256,8,6.355287432313019e-14
257,0,0.0
257,1,0.0
257,2,2.3437142008433856e-13
257,3,0.0
257,4,5.684341886080802e-14
257,5,0.0
257,6,0.0
257,7,0.0
257,8,0.0
258,0,5.684341886080802e-14
258,1,0.0
258,2,0.0
258,3,0.0
258,4,2.842170943040401e-14
258,5,5.684341886080802e-14
258,6,2.842170943040401e-14
258,7,5.684341886080802e-14
258,8,0.0
259,0,0.0
259,1,5.684341886080802e-14
259,2,5.684341886080802e-14
259,3,0.0
259,4,6.355287432313019e-14
259,5,6.355287432313019e-14
259,6,6.355287432313019e-14
259,7,8.038873388460929e-14
259,8,8.038873388460929e-14
260,0,5.684341886080802e-14
260,1,0.0
260,2,1.1368683772161603e-13
260,3,5.684341886080802e-14
260,4,1.4210854715202004e-14
260,5,2.842170943040401e-14
260,6,0.0
260,7,0.0
260,8,0.0
261,0,0.0
261,1,0.0
261,2,0.0
261,3,5.684341886080802e-14
261,4,6.355287432313019e-14
261,5,8.038873388460929e-14
261,6,0.0
261,7,6.355287432313019e-14
261,8,0.0
262,0,5.684341886080802e-14
262,1,1.1368683772161603e-13
262,2,1.2710574864626038e-13
262,3,5.684341886080802e-14
262,4,2.842170943040401e-14
262,5,2.842170943040401e-14
262,6,0.0
262,7,5.684341886080802e-14
262,8,0.0
263,0,0.0
263,1,6.355287432313019e-14
263,2,6.355287432313019e-14
263,3,2.842170943040401e-14
263,4,5.684341886080802e-14
263,5,5.684341886080802e-14
263,6,5.684341886080802e-14
263,7,0.0
263,8,0.0
264,0,2.842170943040401e-14
264,1,0.0
264,2,5.684341886080802e-14
264,3,0.0
264,4,2.842170943040401e-14
264,5,5.684341886080802e-14
264,6,8.038873388460929e-14
264,7,2.842170943040401e-14
264,8,5.684341886080802e-14
265,0,1.4210854715202004e-14
265,1,2.842170943040401e-14
265,2,0.0
265,3,2.7977620220553945e-14
265,4,1.4210854715202004e-14
265,5,4.0194366942304644e-14
265,6,2.842170943040401e-14
265,7,0.0
265,8,4.0194366942304644e-14
266,0,1.6077746776921858e-13
266,1,0.0
266,2,1.1368683772161603e-13
266,3,1.6077746776921858e-13
266,4,0.0
266,5,1.1368683772161603e-13
266,6,0.0
266,7,1.1368683772161603e-13
266,8,0.0
267,0,2.842170943040401e-14
267,1,0.0
267,2,1.4210854715202004e-14
267,3,3.1776437161565096e-14
267,4,3.552713678800501e-15
267,5,1.0658141036401503e-14
267,6,5.728578676879116e-14
267,7,0.0
267,8,0.0
268,0,8.038873388460929e-14
268,1,0.0
268,2,0.0
268,3,0.0
268,4,0.0
268,5,0.0
268,6,0.0
268,7,0.0
268,8,0.0
269,0,6.355287432313019e-14
269,1,1.2710574864626038e-13
269,2,5.684341886080802e-14
269,3,4.263256414560601e-14
269,4,0.0
269,5,0.0
269,6,5.684341886080802e-14
269,7,0.0
269,8,5.684341886080802e-14
270,0,2.842170943040401e-14
270,1,8.038873388460929e-14
270,2,5.684341886080802e-14
270,3,0.0
270,4,0.0
270,5,2.842170943040401e-14
270,6,6.355287432313019e-14
270,7,6.355287432313019e-14
270,8,0.0
271,0,2.842170943040401e-14
271,1,5.684341886080802e-14
271,2,5.684341886080802e-14
271,3,0.0
271,4,0.0
271,5,2.842170943040401e-14
271,6,1.4210854715202004e-14
271,7,1.4210854715202004e-14
271,8,0.0
272,0,0.0
272,1,0.0
272,2,0.0
272,3,5.684341886080802e-14
272,4,0.0
272,5,0.0
272,6,0.0
272,7,8.038873388460929e-14
272,8,5.684341886080802e-14
273,0,6.355287432313019e-14
273,1,2.842170943040401e-14
273,2,5.684341886080802e-14
273,3,0.0
273,4,5.684341886080802e-14
273,5,2.842170943040401e-14
273,6,6.355287432313019e-14
273,7,0.0
273,8,2.842170943040401e-14
274,0,6.355287432313019e-14
274,1,8.038873388460929e-14
274,2,1.1368683772161603e-13
274,3,1.1368683772161603e-13
274,4,0.0
274,5,5.684341886080802e-14
274,6,8.038873388460929e-14
274,7,2.842170943040401e-14
274,8,5.684341886080802e-14
275,0,5.684341886080802e-14
275,1,1.1368683772161603e-13
275,2,0.0
275,3,0.0
275,4,0.0
275,5,2.842170943040401e-14
275,6,0.0
275,7,2.842170943040401e-14
275,8,8.038873388460929e-14
276,0,5.684341886080802e-14
276,1,0.0
276,2,5.684341886080802e-14
276,3,5.684341886080802e-14
276,4,5.684341886080802e-14
276,5,5.684341886080802e-14
276,6,1.1368683772161603e-13
276,7,0.0
276,8,5.684341886080802e-14
277,0,2.842170943040401e-14
277,1,4.0194366942304644e-14
277,2,0.0
277,3,2.842170943040401e-14
277,4,0.0
277,5,0.0
277,6,5.684341886080802e-14
277,7,2.842170943040401e-14
277,8,2.842170943040401e-14
278,0,2.842170943040401e-14
278,1,0.0
278,2,5.684341886080802e-14
278,3,2.842170943040401e-14
278,4,1.4210854715202004e-14
278,5,5.859285502108464e-14
278,6,2.842170943040401e-14
278,7,4.0194366942304644e-14
278,8,2.842170943040401e-14
279,0,1.4210854715202004e-14
279,1,5.684341886080802e-14
279,2,5.684341886080802e-14
279,3,1.4210854715202004e-14
279,4,0.0
279,5,0.0
279,6,0.0
279,7,2.842170943040401e-14
279,8,5.684341886080802e-14
280,0,5.684341886080802e-14
280,1,5.684341886080802e-14
280,2,0.0
280,3,5.684341886080802e-14
280,4,4.0194366942304644e-14
280,5,5.684341886080802e-14
280,6,2.842170943040401e-14
280,7,0.0
280,8,0.0
281,0,0.0
281,1,1.1457157353758233e-13
281,2,1.1718571004216928e-13
281,3,5.684341886080802e-14
281,4,0.0
281,5,5.767691424926447e-14
281,6,1.4210854715202004e-14
281,7,2.842170943040401e-14
281,8,0.0
282,0,2.842170943040401e-14
282,1,8.038873388460929e-14
282,2,5.684341886080802e-14
282,3,0.0
282,4,0.0
282,5,0.0
282,6,5.684341886080802e-14
282,7,0.0
282,8,0.0
283,0,8.038873388460929e-14
283,1,0.0
283,2,1.1368683772161603e-13
283,3,0.0
283,4,5.684341886080802e-14
283,5,5.684341886080802e-14
283,6,1.1368683772161603e-13
283,7,0.0
283,8,5.684341886080802e-14
284,0,0.0
284,1,1.1368683772161603e-13
284,2,0.0
284,3,0.0
284,4,5.684341886080802e-14
284,5,6.355287432313019e-14
284,6,5.684341886080802e-14
284,7,5.684341886080802e-14
284,8,5.684341886080802e-14
285,0,5.684341886080802e-14
285,1,5.684341886080802e-14
285,2,5.684341886080802e-14
285,3,5.684341886080802e-14
285,4,6.355287432313019e-14
285,5,5.684341886080802e-14
285,6,5.684341886080802e-14
285,7,2.842170943040401e-14
285,8,0.0
286,0,0.0
286,1,0.0
286,2,0.0
286,3,5.684341886080802e-14
286,4,2.842170943040401e-14
286,5,0.0
286,6,6.355287432313019e-14
286,7,2.842170943040401e-14
286,8,0.0
287,0,6.355287432313019e-14
287,1,5.684341886080802e-14
287,2,1.1368683772161603e-13
287,3,1.1368683772161603e-13
287,4,5.684341886080802e-14
287,5,0.0
287,6,2.842170943040401e-14
287,7,5.684341886080802e-14
287,8,0.0
288,0,5.684341886080802e-14
288,1,0.0
288,2,1.1368683772161603e-13
288,3,5.684341886080802e-14
288,4,1.1368683772161603e-13
288,5,0.0
288,6,1.1368683772161603e-13
288,7,0.0
288,8,0.0
289,0,8.038873388460929e-14
289,1,0.0
289,2,1.1368683772161603e-13
289,3,0.0
289,4,5.684341886080802e-14
289,5,0.0
289,6,0.0
289,7,5.684341886080802e-14
289,8,0.0
290,0,4.0194366942304644e-14
290,1,2.842170943040401e-14
290,2,5.684341886080802e-14
290,3,6.355287432313019e-14
290,4,6.355287432313019e-14
290,5,0.0
290,6,5.684341886080802e-14
290,7,4.0194366942304644e-14
290,8,6.355287432313019e-14
291,0,0.0
291,1,6.355287432313019e-14
291,2,2.842170943040401e-14
291,3,0.0
291,4,5.684341886080802e-14
291,5,2.842170943040401e-14
291,6,2.842170943040401e-14
291,7,2.842170943040401e-14
291,8,0.0
292,0,5.684341886080802e-14
292,1,1.1368683772161603e-13
292,2,1.1368683772161603e-13
292,3,5.684341886080802e-14
292,4,5.123796534383003e-14
292,5,1.1368683772161603e-13
292,6,5.859285502108464e-14
292,7,2.842170943040401e-14
292,8,0.0
293,0,5.684341886080802e-14
293,1,0.0
293,2,0.0
293,3,5.684341886080802e-14
293,4,0.0
293,5,0.0
293,6,0.0
293,7,0.0
293,8,0.0
294,0,5.684341886080802e-14
294,1,2.842170943040401e-14
294,2,0.0
294,3,5.684341886080802e-14
294,4,2.842170943040401e-14
294,5,5.684341886080802e-14
294,6,6.355287432313019e-14
294,7,6.355287432313019e-14
294,8,0.0
295,0,2.842170943040401e-14
295,1,5.684341886080802e-14
295,2,0.0
295,3,2.842170943040401e-14
295,4,5.684341886080802e-14
295,5,5.684341886080802e-14
295,6,2.842170943040401e-14
295,7,0.0
295,8,2.842170943040401e-14
296,0,2.842170943040401e-14
296,1,0.0
296,2,5.684341886080802e-14
296,3,2.842170943040401e-14
296,4,5.684341886080802e-14
296,5,0.0
296,6,5.684341886080802e-14
296,7,5.684341886080802e-14
296,8,0.0
297,0,5.684341886080802e-14
297,1,5.684341886080802e-14
297,2,8.038873388460929e-14
297,3,0.0
297,4,6.355287432313019e-14
297,5,0.0
297,6,1.1368683772161603e-13
297,7,2.842170943040401e-14
297,8,0.0
298,0,5.684341886080802e-14
298,1,1.6077746776921858e-13
298,2,0.0
298,3,5.684341886080802e-14
298,4,5.684341886080802e-14
298,5,1.1368683772161603e-13
298,6,0.0
298,7,0.0
298,8,5.684341886080802e-14
299,0,0.0
299,1,0.0
299,2,0.0
299,3,0.0
299,4,6.355287432313019e-14
299,5,2.842170943040401e-14
299,6,0.0
299,7,0.0
299,8,5.684341886080802e-14
